id,type,city,state,region,lat,lon,voltage_kv,label,capacity_mva,age_years,base_load_pct,voltage_pu,ambient_temp_c,demand_mw,gen_mw,population_served
IN-C01699-SS,substation,Afsand,Bihar,ER,25.0737,85.66285,132,IN-C01699-SS,25,37,65.6,1.033,35.3,0.3,0.0,500
IN-C01700-SS,substation,Afzala,Bihar,ER,25.93186,86.2293,132,IN-C01700-SS,25,26,31.3,1.003,36.1,0.3,0.0,500
IN-C01701-SS,substation,Afzalnagar,Bihar,ER,25.09209,86.62383,132,IN-C01701-SS,25,22,53.2,0.966,34.1,0.3,0.0,500
IN-C01702-SS,substation,Afzalpur,Bihar,ER,26.02001,84.86499,132,IN-C01702-SS,25,27,56.0,0.982,37.4,0.3,0.0,500
IN-C01703-SS,substation,Afzalpur Puraina,Bihar,ER,25.90132,85.46406,132,IN-C01703-SS,25,26,32.9,1.022,36.0,0.3,0.0,500
IN-C01704-SS,substation,Agahra,Bihar,ER,25.95472,84.79927,132,IN-C01704-SS,25,4,44.2,1.016,35.7,0.3,0.0,500
IN-C01705-SS,substation,Agaiya,Bihar,ER,25.10703,86.14702,132,IN-C01705-SS,25,8,60.4,1.035,34.2,0.3,0.0,500
IN-C01706-SS,substation,Aganda,Bihar,ER,24.59725,84.93621,132,IN-C01706-SS,25,15,31.7,0.961,34.5,0.3,0.0,500
IN-C01707-SS,substation,Aganraītola,Bihar,ER,25.55935,84.14383,132,IN-C01707-SS,25,21,61.0,1.018,34.6,0.3,0.0,500
IN-C01708-SS,substation,Agar,Bihar,ER,25.71464,86.42929,132,IN-C01708-SS,25,6,36.9,1.032,35.4,0.3,0.0,500
IN-C01709-SS,substation,Agardih,Bihar,ER,25.97756,86.14208,132,IN-C01709-SS,25,35,65.6,1.035,38.2,0.3,0.0,500
IN-C01710-SS,substation,Agarh,Bihar,ER,25.9967,87.05147,132,IN-C01710-SS,25,17,61.8,0.963,33.2,0.3,0.0,500
IN-C01711-SS,substation,Agarhān,Bihar,ER,25.21164,86.58783,132,IN-C01711-SS,25,20,32.7,0.986,37.2,0.3,0.0,500
IN-C01712-SS,substation,Agarpur,Bihar,ER,25.19566,87.04228,132,IN-C01712-SS,25,25,39.7,0.974,34.3,0.3,0.0,500
IN-C01713-SS,substation,Agarsanda,Bihar,ER,25.62892,84.54146,132,IN-C01713-SS,25,30,34.3,0.986,34.1,0.3,0.0,500
IN-C01714-SS,substation,Agarsi Dīhra,Bihar,ER,25.15789,83.98451,132,IN-C01714-SS,25,38,62.0,1.037,36.0,0.3,0.0,500
IN-C01715-SS,substation,Agartola,Bihar,ER,25.74928,85.07216,132,IN-C01715-SS,25,29,54.1,1.002,34.6,0.3,0.0,500
IN-C01716-SS,substation,Agauthar Nanda,Bihar,ER,26.01612,84.84718,132,IN-C01716-SS,25,31,53.8,1.038,34.8,0.3,0.0,500
IN-C01717-SS,substation,Agauthar Sundar,Bihar,ER,26.00614,84.85384,132,IN-C01717-SS,25,31,38.1,0.981,34.7,0.3,0.0,500
IN-C01718-SS,substation,Ageyan,Bihar,ER,26.18142,84.57898,132,IN-C01718-SS,25,6,42.7,1.027,34.2,0.3,0.0,500
IN-C01719-SS,substation,Aghori Bigha,Bihar,ER,24.97902,84.17357,132,IN-C01719-SS,25,14,55.0,0.966,36.6,0.3,0.0,500
IN-C01720-SS,substation,Agini,Bihar,ER,25.09323,84.36315,132,IN-C01720-SS,25,14,30.5,0.977,38.5,0.3,0.0,500
IN-C01721-SS,substation,Agiāon,Bihar,ER,25.37651,84.60789,132,IN-C01721-SS,25,13,47.6,0.987,38.3,0.3,0.0,500
IN-C01722-SS,substation,Agma,Bihar,ER,25.69288,86.78785,132,IN-C01722-SS,25,34,48.5,0.985,38.8,0.3,0.0,500
IN-C01723-SS,substation,Agni,Bihar,ER,24.925,83.98198,132,IN-C01723-SS,25,30,53.6,1.028,34.3,0.3,0.0,500
IN-C01724-SS,substation,Agnur,Bihar,ER,25.09986,84.47104,132,IN-C01724-SS,25,9,37.9,0.989,39.4,0.3,0.0,500
IN-C01725-SS,substation,Agra,Bihar,ER,25.12338,87.10965,132,IN-C01725-SS,25,33,37.3,0.992,34.0,0.3,0.0,500
IN-C01726-SS,substation,Agrail Khurd,Bihar,ER,25.91899,85.58611,132,IN-C01726-SS,25,28,35.9,0.985,38.2,0.3,0.0,500
IN-C01727-SS,substation,Agraili,Bihar,ER,24.83827,84.99078,132,IN-C01727-SS,25,7,35.3,1.03,38.2,0.3,0.0,500
IN-C01728-SS,substation,Agraul,Bihar,ER,25.81611,86.14809,132,IN-C01728-SS,25,16,30.6,0.997,34.7,0.3,0.0,500
IN-C01729-SS,substation,Agrer,Bihar,ER,25.02195,84.0364,132,IN-C01729-SS,25,31,53.8,0.996,35.2,0.3,0.0,500
IN-C01730-SS,substation,Agrāhan,Bihar,ER,25.55298,86.67958,132,IN-C01730-SS,25,36,33.0,0.995,34.2,0.3,0.0,500
IN-C01731-SS,substation,Agrātola,Bihar,ER,24.71007,84.52415,132,IN-C01731-SS,25,33,45.5,0.987,36.5,0.3,0.0,500
IN-C01732-SS,substation,Agsara,Bihar,ER,26.10068,84.11963,132,IN-C01732-SS,25,24,33.5,1.012,37.2,0.3,0.0,500
IN-C01733-SS,substation,Aguānpur,Bihar,ER,25.91318,86.56433,132,IN-C01733-SS,25,28,37.0,0.975,34.1,0.3,0.0,500
IN-C01734-SS,substation,Agwānpur,Bihar,ER,25.44966,85.7265,132,IN-C01734-SS,25,18,49.1,0.999,35.9,0.3,0.0,500
IN-C01735-SS,substation,Agwānthān,Bihar,ER,25.86109,86.62636,132,IN-C01735-SS,25,4,53.3,1.037,34.3,0.3,0.0,500
IN-C01736-SS,substation,Agār,Bihar,ER,25.03543,84.83624,132,IN-C01736-SS,25,4,62.2,1.006,35.0,0.3,0.0,500
IN-C01737-SS,substation,Agāri,Bihar,ER,26.49096,86.3507,132,IN-C01737-SS,25,35,33.6,0.978,36.3,0.3,0.0,500
IN-C01738-SS,substation,Agārpar,Bihar,ER,25.3728,85.21133,132,IN-C01738-SS,25,26,44.1,0.968,37.8,0.3,0.0,500
IN-C01739-SS,substation,Ahal Tagma,Bihar,ER,25.8553,85.64149,132,IN-C01739-SS,25,18,47.8,0.974,34.3,0.3,0.0,500
IN-C01740-SS,substation,Ahan,Bihar,ER,25.13201,84.27015,132,IN-C01740-SS,25,19,55.4,0.983,33.6,0.3,0.0,500
IN-C01741-SS,substation,Ahar,Bihar,ER,25.8445,85.66017,132,IN-C01741-SS,25,12,48.1,1.016,35.9,0.3,0.0,500
IN-C01742-SS,substation,Aharalitola,Bihar,ER,24.84979,83.90759,132,IN-C01742-SS,25,20,60.7,1.015,34.8,0.3,0.0,500
IN-C01743-SS,substation,Aharādih,Bihar,ER,24.82591,86.13712,132,IN-C01743-SS,25,5,36.0,0.987,36.5,0.3,0.0,500
IN-C01744-SS,substation,Ahi!r,Bihar,ER,26.56805,84.71266,132,IN-C01744-SS,25,1,54.0,0.994,32.6,0.3,0.0,500
IN-C01745-SS,substation,Ahia Chak,Bihar,ER,25.47666,85.16857,132,IN-C01745-SS,25,17,61.7,0.974,37.9,0.3,0.0,500
IN-C01746-SS,substation,Ahibaran Bigha,Bihar,ER,24.987,84.1481,132,IN-C01746-SS,25,1,51.4,1.038,37.1,0.3,0.0,500
IN-C01747-SS,substation,Ahibaranpur,Bihar,ER,24.93128,84.20838,132,IN-C01747-SS,25,32,61.4,0.998,34.0,0.3,0.0,500
IN-C01748-SS,substation,Ahijāntola,Bihar,ER,25.4528,85.58938,132,IN-C01748-SS,25,2,50.4,1.039,38.3,0.3,0.0,500
IN-C01749-SS,substation,Ahila,Bihar,ER,25.37311,84.65077,132,IN-C01749-SS,25,34,48.1,1.02,38.0,0.3,0.0,500
IN-C01750-SS,substation,Ahilgaon,Bihar,ER,25.96512,87.48934,132,IN-C01750-SS,25,7,41.0,1.019,35.7,0.3,0.0,500
IN-C01751-SS,substation,Ahilwāra,Bihar,ER,25.93384,86.1639,132,IN-C01751-SS,25,23,65.6,0.981,35.9,0.3,0.0,500
IN-C01752-SS,substation,Ahimanwān,Bihar,ER,26.41022,84.96644,132,IN-C01752-SS,25,24,46.5,1.026,34.4,0.3,0.0,500
IN-C01753-SS,substation,Ahinaura,Bihar,ER,25.22551,83.66398,132,IN-C01753-SS,25,22,62.1,1.022,38.6,0.3,0.0,500
IN-C01754-SS,substation,Ahir,Bihar,ER,26.22039,84.1043,132,IN-C01754-SS,25,31,34.1,1.015,37.1,0.3,0.0,500
IN-C01755-SS,substation,Ahir Bigha,Bihar,ER,24.91303,84.3833,132,IN-C01755-SS,25,2,35.3,0.993,35.0,0.3,0.0,500
IN-C01756-SS,substation,Ahir Chaunri,Bihar,ER,25.30833,84.25193,132,IN-C01756-SS,25,10,42.9,0.962,36.9,0.3,0.0,500
IN-C01757-SS,substation,Ahira Siswa,Bihar,ER,27.2112,84.68209,132,IN-C01757-SS,25,28,42.9,1.02,33.1,0.3,0.0,500
IN-C01758-SS,substation,Ahiranliyā Sonwal,Bihar,ER,26.61288,84.58465,132,IN-C01758-SS,25,25,53.0,1.037,37.7,0.3,0.0,500
IN-C01759-SS,substation,Ahiratoli,Bihar,ER,24.56975,83.58427,132,IN-C01759-SS,25,35,62.4,0.996,39.7,0.3,0.0,500
IN-C01760-SS,substation,Ahirauli,Bihar,ER,26.61853,84.37499,132,IN-C01760-SS,25,34,36.3,1.033,34.5,0.3,0.0,500
IN-C01761-SS,substation,Ahirauli Dubauli,Bihar,ER,26.5838,84.2641,132,IN-C01761-SS,25,22,44.1,0.993,38.4,0.3,0.0,500
IN-C01762-SS,substation,Ahirauliyā,Bihar,ER,26.61676,84.56789,132,IN-C01762-SS,25,20,36.9,1.006,36.6,0.3,0.0,500
IN-C01763-SS,substation,Ahirauliā,Bihar,ER,27.08589,84.58867,132,IN-C01763-SS,25,8,45.6,0.996,37.8,0.3,0.0,500
IN-C01764-SS,substation,Ahirbaranraītola,Bihar,ER,25.55598,84.18124,132,IN-C01764-SS,25,23,40.4,1.038,36.3,0.3,0.0,500
IN-C01765-SS,substation,Ahirdera,Bihar,ER,25.69067,84.13983,132,IN-C01765-SS,25,10,46.8,0.972,39.0,0.3,0.0,500
IN-C01766-SS,substation,Ahirgaon,Bihar,ER,26.57818,84.7548,132,IN-C01766-SS,25,36,53.9,0.984,34.2,0.3,0.0,500
IN-C01767-SS,substation,Ahirni,Bihar,ER,26.2487,84.49125,132,IN-C01767-SS,25,19,30.6,0.963,34.4,0.3,0.0,500
IN-C01768-SS,substation,Ahirtola,Bihar,ER,24.58138,83.73312,132,IN-C01768-SS,25,38,34.4,0.999,33.9,0.3,0.0,500
IN-C01769-SS,substation,Ahirtoli,Bihar,ER,26.11067,84.85533,132,IN-C01769-SS,25,23,53.8,0.96,34.3,0.3,0.0,500
IN-C01770-SS,substation,Ahirā Bhandari,Bihar,ER,24.59293,84.44246,132,IN-C01770-SS,25,23,61.6,1.023,36.9,0.3,0.0,500
IN-C01771-SS,substation,Ahirān,Bihar,ER,26.07171,86.30423,132,IN-C01771-SS,25,36,35.6,0.967,34.5,0.3,0.0,500
IN-C01772-SS,substation,Ahirāri,Bihar,ER,24.91332,84.44501,132,IN-C01772-SS,25,13,45.6,1.033,35.4,0.3,0.0,500
IN-C01773-SS,substation,Ahirāwān,Bihar,ER,24.92938,83.72839,132,IN-C01773-SS,25,3,47.0,0.988,38.6,0.3,0.0,500
IN-C01774-SS,substation,Ahisa,Bihar,ER,25.89215,86.31779,132,IN-C01774-SS,25,25,45.2,1.037,33.6,0.3,0.0,500
IN-C01775-SS,substation,Ahiwāns,Bihar,ER,25.27661,83.76105,132,IN-C01775-SS,25,17,63.1,1.008,34.5,0.3,0.0,500
IN-C01776-SS,substation,Ahiyapur,Bihar,ER,24.58741,85.14206,132,IN-C01776-SS,25,28,54.4,0.986,37.4,0.3,0.0,500
IN-C01777-SS,substation,Ahiyāpur,Bihar,ER,25.26932,84.67476,132,IN-C01777-SS,25,13,39.0,0.993,34.7,0.3,0.0,500
IN-C01778-SS,substation,Ahiyāpur Khurd,Bihar,ER,25.26068,84.672,132,IN-C01778-SS,25,20,33.1,1.005,37.2,0.3,0.0,500
IN-C01779-SS,substation,Ahiāpur,Bihar,ER,25.32449,83.91557,132,IN-C01779-SS,25,35,36.6,1.023,38.4,0.3,0.0,500
IN-C01780-SS,substation,Ahiāsa,Bihar,ER,25.20463,85.0901,132,IN-C01780-SS,25,7,35.0,0.995,35.4,0.3,0.0,500
IN-C01781-SS,substation,Ahlādpur,Bihar,ER,24.93692,83.87816,132,IN-C01781-SS,25,23,46.9,0.994,36.2,0.3,0.0,500
IN-C01782-SS,substation,Ahmad Bigha,Bihar,ER,25.11801,84.95923,132,IN-C01782-SS,25,27,46.6,1.033,33.7,0.3,0.0,500
IN-C01783-SS,substation,Ahmadganj,Bihar,ER,25.31665,85.10323,132,IN-C01783-SS,25,27,33.2,0.971,38.9,0.3,0.0,500
IN-C01784-SS,substation,Ahmadpur,Bihar,ER,25.60237,86.24261,132,IN-C01784-SS,25,16,50.9,0.99,36.9,0.3,0.0,500
IN-C01785-SS,substation,Ahmadpur Hama,Bihar,ER,25.0738,84.85249,132,IN-C01785-SS,25,37,61.6,0.964,38.7,0.3,0.0,500
IN-C01786-SS,substation,Ahmadpur Lakhni,Bihar,ER,25.69383,85.31502,132,IN-C01786-SS,25,9,44.5,0.96,38.0,0.3,0.0,500
IN-C01787-SS,substation,Ahmadpur Pāhi,Bihar,ER,26.14284,87.35865,132,IN-C01787-SS,25,34,46.6,0.964,33.1,0.3,0.0,500
IN-C01788-SS,substation,Ahmadābād,Bihar,ER,24.81966,84.40985,132,IN-C01788-SS,25,7,42.0,0.968,35.5,0.3,0.0,500
IN-C01789-SS,substation,Ahpura,Bihar,ER,25.41645,84.72821,132,IN-C01789-SS,25,31,54.9,1.029,34.1,0.3,0.0,500
IN-C01790-SS,substation,Ahranlia,Bihar,ER,25.31519,83.86837,132,IN-C01790-SS,25,38,54.3,1.019,33.7,0.3,0.0,500
IN-C01791-SS,substation,Ahrapar,Bihar,ER,25.29233,85.18357,132,IN-C01791-SS,25,14,48.6,1.005,39.2,0.3,0.0,500
IN-C01792-SS,substation,Ahraulia,Bihar,ER,25.08347,83.76782,132,IN-C01792-SS,25,9,38.0,1.014,38.7,0.3,0.0,500
IN-C01793-SS,substation,Ahrānwān,Bihar,ER,25.35271,85.64301,132,IN-C01793-SS,25,20,52.6,1.018,39.0,0.3,0.0,500
IN-C01794-SS,substation,Ahrār,Bihar,ER,27.23389,84.43356,132,IN-C01794-SS,25,32,52.5,0.976,32.3,0.3,0.0,500
IN-C01795-SS,substation,Ahrātola,Bihar,ER,25.58991,85.21856,132,IN-C01795-SS,25,10,51.7,0.97,33.8,0.3,0.0,500
IN-C01796-SS,substation,Ahrāwān,Bihar,ER,24.96932,84.04032,132,IN-C01796-SS,25,14,33.7,0.962,36.7,0.3,0.0,500
IN-C01797-SS,substation,Ahuna,Bihar,ER,25.55519,86.40096,132,IN-C01797-SS,25,26,32.0,0.97,35.7,0.3,0.0,500
IN-C01798-SS,substation,Ahuna Siswa,Bihar,ER,25.55563,86.39247,132,IN-C01798-SS,25,12,59.5,1.027,36.5,0.3,0.0,500
IN-C01799-SS,substation,Ahuri,Bihar,ER,24.59061,84.78858,132,IN-C01799-SS,25,29,60.9,1.009,36.5,0.3,0.0,500
IN-C01800-SS,substation,Ahuāra,Bihar,ER,25.4332,84.95716,132,IN-C01800-SS,25,2,36.7,1.025,37.3,0.3,0.0,500
IN-C01801-SS,substation,Ahyāganj,Bihar,ER,24.43707,84.44693,132,IN-C01801-SS,25,11,48.4,1.016,35.2,0.3,0.0,500
IN-C01802-SS,substation,Ahīr,Bihar,ER,26.819,84.27333,132,IN-C01802-SS,25,31,40.4,1.013,38.0,0.3,0.0,500
IN-C01803-SS,substation,Ahīr Bigha,Bihar,ER,25.10139,84.45702,132,IN-C01803-SS,25,32,43.2,0.982,35.9,0.3,0.0,500
IN-C01804-SS,substation,Ahīrbighā,Bihar,ER,24.68557,84.36661,132,IN-C01804-SS,25,7,46.7,1.025,34.7,0.3,0.0,500
IN-C01805-SS,substation,Ahīrpur,Bihar,ER,25.82026,85.25381,132,IN-C01805-SS,25,19,46.5,1.005,33.1,0.3,0.0,500
IN-C01806-SS,substation,Ahīrtola,Bihar,ER,24.6741,83.55575,132,IN-C01806-SS,25,20,31.2,1.012,37.8,0.3,0.0,500
IN-C01807-SS,substation,Ahīrtoli,Bihar,ER,24.63042,83.64395,132,IN-C01807-SS,25,29,31.5,1.033,39.6,0.3,0.0,500
IN-C01808-SS,substation,Aidal Chak,Bihar,ER,25.42162,85.56812,132,IN-C01808-SS,25,30,61.8,0.997,33.4,0.3,0.0,500
IN-C01809-SS,substation,Aigara,Bihar,ER,25.14276,83.73241,132,IN-C01809-SS,25,11,42.9,1.028,36.6,0.3,0.0,500
IN-C01810-SS,substation,Aijhi,Bihar,ER,25.18003,85.84526,132,IN-C01810-SS,25,23,62.5,1.002,36.6,0.3,0.0,500
IN-C01811-SS,substation,Aila,Bihar,ER,24.64907,84.74739,132,IN-C01811-SS,25,12,53.6,0.988,38.2,0.3,0.0,500
IN-C01812-SS,substation,Ailoth,Bihar,ER,25.82521,85.75821,132,IN-C01812-SS,25,22,46.5,1.029,33.9,0.3,0.0,500
IN-C01813-SS,substation,Ailāi,Bihar,ER,25.06667,83.37804,132,IN-C01813-SS,25,20,63.2,0.965,38.6,0.3,0.0,500
IN-C01814-SS,substation,Aima Sukhatpāli,Bihar,ER,26.01338,84.29435,132,IN-C01814-SS,25,31,43.6,0.998,36.9,0.3,0.0,500
IN-C01815-SS,substation,Aiman Bigha,Bihar,ER,25.43841,85.24442,132,IN-C01815-SS,25,37,55.5,1.001,37.3,0.3,0.0,500
IN-C01816-SS,substation,Aimān,Bihar,ER,24.79518,85.61238,132,IN-C01816-SS,25,17,34.7,0.986,39.5,0.3,0.0,500
IN-C01817-SS,substation,Aina,Bihar,ER,25.84234,86.42101,132,IN-C01817-SS,25,23,51.0,1.026,33.5,0.3,0.0,500
IN-C01818-SS,substation,Ainaikhan Bāzār,Bihar,ER,25.39286,84.86857,132,IN-C01818-SS,25,2,60.7,0.973,34.0,0.3,0.0,500
IN-C01819-SS,substation,Ainamāl,Bihar,ER,25.78073,87.53844,132,IN-C01819-SS,25,7,48.0,1.014,35.0,0.3,0.0,500
IN-C01820-SS,substation,Aini,Bihar,ER,25.75763,86.51187,132,IN-C01820-SS,25,15,65.3,1.025,37.5,0.3,0.0,500
IN-C01821-SS,substation,Aini Chak,Bihar,ER,24.5675,85.07164,132,IN-C01821-SS,25,16,33.8,1.03,38.3,0.3,0.0,500
IN-C01822-SS,substation,Ainio,Bihar,ER,25.45501,85.20595,132,IN-C01822-SS,25,25,57.2,0.994,33.7,0.3,0.0,500
IN-C01823-SS,substation,Ainjāni Ghāt,Bihar,ER,25.19781,85.95502,132,IN-C01823-SS,25,17,34.1,1.028,33.9,0.3,0.0,500
IN-C01824-SS,substation,Ainthi,Bihar,ER,26.43841,84.03084,132,IN-C01824-SS,25,24,51.8,1.027,38.1,0.3,0.0,500
IN-C01825-SS,substation,Ainwān,Bihar,ER,25.23943,85.01719,132,IN-C01825-SS,25,21,33.9,0.996,34.3,0.3,0.0,500
IN-C01826-SS,substation,Aira,Bihar,ER,25.12634,84.84709,132,IN-C01826-SS,25,37,50.0,0.976,36.5,0.3,0.0,500
IN-C01827-SS,substation,Aitha,Bihar,ER,24.9378,87.09299,132,IN-C01827-SS,25,19,38.1,1.019,36.3,0.3,0.0,500
IN-C01828-SS,substation,Aiwān,Bihar,ER,24.68366,85.30691,132,IN-C01828-SS,25,34,59.1,0.975,37.3,0.3,0.0,500
IN-C01829-SS,substation,Aiyāra,Bihar,ER,25.237,84.73174,132,IN-C01829-SS,25,7,37.3,1.025,38.8,0.3,0.0,500
IN-C01830-SS,substation,Aizānthān,Bihar,ER,25.54125,86.3067,132,IN-C01830-SS,25,24,57.9,1.005,38.5,0.3,0.0,500
IN-C01831-SS,substation,Ajab Chhāpar,Bihar,ER,26.43362,84.10385,132,IN-C01831-SS,25,22,36.7,1.018,38.0,0.3,0.0,500
IN-C01832-SS,substation,Ajabbighā,Bihar,ER,24.60829,84.44825,132,IN-C01832-SS,25,34,47.9,1.027,37.3,0.3,0.0,500
IN-C01833-SS,substation,Ajaibganj,Bihar,ER,25.78224,84.69507,132,IN-C01833-SS,25,31,48.0,0.989,38.5,0.3,0.0,500
IN-C01834-SS,substation,Ajaipur,Bihar,ER,25.2306,85.41406,132,IN-C01834-SS,25,9,58.9,0.995,37.2,0.3,0.0,500
IN-C01835-SS,substation,Ajaniābighā,Bihar,ER,24.66384,84.34421,132,IN-C01835-SS,25,5,50.5,0.97,37.0,0.3,0.0,500
IN-C01836-SS,substation,Ajawān,Bihar,ER,25.53101,84.95002,132,IN-C01836-SS,25,7,34.2,0.978,36.9,0.3,0.0,500
IN-C01837-SS,substation,Ajbi Nagar,Bihar,ER,26.27711,84.65491,132,IN-C01837-SS,25,22,30.8,1.026,34.4,0.3,0.0,500
IN-C01838-SS,substation,Ajda,Bihar,ER,25.2776,84.74124,132,IN-C01838-SS,25,17,44.1,0.989,38.7,0.3,0.0,500
IN-C01839-SS,substation,Ajgaiba,Bihar,ER,25.8237,86.68161,132,IN-C01839-SS,25,11,64.9,0.966,36.5,0.3,0.0,500
IN-C01840-SS,substation,Ajgara,Bihar,ER,25.37673,85.78087,132,IN-C01840-SS,25,34,63.5,1.0,35.8,0.3,0.0,500
IN-C01841-SS,substation,Ajgari,Bihar,ER,25.12913,83.73529,132,IN-C01841-SS,25,4,49.7,1.031,37.1,0.3,0.0,500
IN-C01842-SS,substation,Ajgeha,Bihar,ER,25.51133,86.97272,132,IN-C01842-SS,25,17,53.5,0.963,35.8,0.3,0.0,500
IN-C01843-SS,substation,Ajgāha,Bihar,ER,25.76398,87.90733,132,IN-C01843-SS,25,13,42.0,1.021,33.9,0.3,0.0,500
IN-C01844-SS,substation,Ajhaur,Bihar,ER,25.50491,86.1804,132,IN-C01844-SS,25,36,59.4,0.986,37.8,0.3,0.0,500
IN-C01845-SS,substation,Ajhiā Serwa,Bihar,ER,27.1829,84.46601,132,IN-C01845-SS,25,4,38.5,0.966,37.6,0.3,0.0,500
IN-C01846-SS,substation,Ajitganj,Bihar,ER,25.75451,85.71792,132,IN-C01846-SS,25,3,42.5,0.966,35.6,0.3,0.0,500
IN-C01847-SS,substation,Ajitpur,Bihar,ER,25.57573,85.83607,132,IN-C01847-SS,25,6,62.0,0.998,34.0,0.3,0.0,500
IN-C01848-SS,substation,Ajmal Chak,Bihar,ER,24.57325,84.81224,132,IN-C01848-SS,25,3,33.7,1.0,35.3,0.3,0.0,500
IN-C01849-SS,substation,Ajmerganj,Bihar,ER,25.78053,84.66939,132,IN-C01849-SS,25,23,45.5,0.984,38.2,0.3,0.0,500
IN-C01850-SS,substation,Ajmerīpur,Bihar,ER,25.2687,86.91715,132,IN-C01850-SS,25,15,30.8,0.964,38.1,0.3,0.0,500
IN-C01851-SS,substation,Ajmiri Bigha,Bihar,ER,24.77006,84.43001,132,IN-C01851-SS,25,13,49.2,1.029,37.9,0.3,0.0,500
IN-C01852-SS,substation,Ajna,Bihar,ER,25.93753,85.79451,132,IN-C01852-SS,25,2,49.9,0.964,37.6,0.3,0.0,500
IN-C01853-SS,substation,Ajnap,Bihar,ER,25.43951,84.48867,132,IN-C01853-SS,25,9,45.5,0.994,34.2,0.3,0.0,500
IN-C01854-SS,substation,Ajnaul,Bihar,ER,25.64591,85.85484,132,IN-C01854-SS,25,29,34.2,1.009,38.6,0.3,0.0,500
IN-C01855-SS,substation,Ajnaura,Bihar,ER,25.21307,85.40331,132,IN-C01855-SS,25,23,37.0,0.995,33.8,0.3,0.0,500
IN-C01856-SS,substation,Ajnawān,Bihar,ER,24.54647,85.10698,132,IN-C01856-SS,25,15,33.3,0.961,36.4,0.3,0.0,500
IN-C01857-SS,substation,Ajni,Bihar,ER,25.68585,86.11915,132,IN-C01857-SS,25,35,50.4,1.039,33.3,0.3,0.0,500
IN-C01858-SS,substation,Ajniā,Bihar,ER,24.72372,84.14546,132,IN-C01858-SS,25,16,59.3,0.966,34.6,0.3,0.0,500
IN-C01859-SS,substation,Ajo Chak,Bihar,ER,25.04794,85.25027,132,IN-C01859-SS,25,12,40.2,0.985,37.2,0.3,0.0,500
IN-C01860-SS,substation,Ajodha,Bihar,ER,25.49401,85.92375,132,IN-C01860-SS,25,16,65.9,0.97,35.7,0.3,0.0,500
IN-C01861-SS,substation,Ajodhiya Bigha,Bihar,ER,25.00988,84.48374,132,IN-C01861-SS,25,8,53.6,0.966,39.3,0.3,0.0,500
IN-C01862-SS,substation,Ajodhpur,Bihar,ER,26.00061,85.03995,132,IN-C01862-SS,25,14,47.8,1.019,35.1,0.3,0.0,500
IN-C01863-SS,substation,Ajodhya,Bihar,ER,25.57114,85.90501,132,IN-C01863-SS,25,15,46.0,0.984,35.4,0.3,0.0,500
IN-C01864-SS,substation,Ajodhyābighā,Bihar,ER,24.67585,84.37332,132,IN-C01864-SS,25,36,40.5,1.012,37.0,0.3,0.0,500
IN-C01865-SS,substation,Ajottola,Bihar,ER,26.54821,85.99681,132,IN-C01865-SS,25,18,41.5,1.003,33.1,0.3,0.0,500
IN-C01866-SS,substation,Ajudhiātola,Bihar,ER,25.52379,84.27349,132,IN-C01866-SS,25,23,62.4,1.016,37.0,0.3,0.0,500
IN-C01867-SS,substation,Ajān,Bihar,ER,26.08516,86.68766,132,IN-C01867-SS,25,18,32.8,1.033,37.9,0.3,0.0,500
IN-C01868-SS,substation,Ajāniya,Bihar,ER,24.78119,84.27036,132,IN-C01868-SS,25,34,38.3,1.019,35.0,0.3,0.0,500
IN-C01869-SS,substation,Akaha Bishunpur,Bihar,ER,25.75351,85.7967,132,IN-C01869-SS,25,24,56.1,1.023,33.3,0.3,0.0,500
IN-C01870-SS,substation,Akal Bigha,Bihar,ER,24.6616,85.11192,132,IN-C01870-SS,25,16,55.1,1.012,36.6,0.3,0.0,500
IN-C01871-SS,substation,Akalupur,Bihar,ER,25.55885,84.17184,132,IN-C01871-SS,25,8,30.8,1.027,34.9,0.3,0.0,500
IN-C01872-SS,substation,Akarkarha,Bihar,ER,26.19477,86.4119,132,IN-C01872-SS,25,38,43.8,1.026,33.3,0.3,0.0,500
IN-C01873-SS,substation,Akaspura,Bihar,ER,26.45059,86.17878,132,IN-C01873-SS,25,18,60.8,0.991,32.7,0.3,0.0,500
IN-C01874-SS,substation,Akauna,Bihar,ER,25.00227,84.67122,132,IN-C01874-SS,25,25,43.8,0.964,34.9,0.3,0.0,500
IN-C01875-SS,substation,Akauna Nizāmat,Bihar,ER,24.92425,85.53134,132,IN-C01875-SS,25,12,53.8,1.003,37.7,0.3,0.0,500
IN-C01876-SS,substation,Akauni,Bihar,ER,24.94496,84.63559,132,IN-C01876-SS,25,3,49.5,0.988,33.8,0.3,0.0,500
IN-C01877-SS,substation,Akauni Marthumba,Bihar,ER,24.97438,85.98188,132,IN-C01877-SS,25,22,63.2,1.033,38.5,0.3,0.0,500
IN-C01878-SS,substation,Akaunī,Bihar,ER,24.47281,84.29037,132,IN-C01878-SS,25,38,37.8,0.962,38.3,0.3,0.0,500
IN-C01879-SS,substation,Akaurhi,Bihar,ER,25.34935,83.91921,132,IN-C01879-SS,25,28,61.2,1.023,39.0,0.3,0.0,500
IN-C01880-SS,substation,Akbar Bigha,Bihar,ER,25.17111,85.69894,132,IN-C01880-SS,25,4,59.1,1.004,39.2,0.3,0.0,500
