city_id,city,state,lat,lon,population,feature_code,geonameid
IN-C02609,Bishrampur,Chhattisgarh,23.18967,83.0047,11367,PPL,10244618
IN-C02610,Bhatgaon,Chhattisgarh,23.35979,82.99661,11204,PPL,13156954
IN-C02611,Keskāl,Chhattisgarh,20.0836,81.58675,11115,PPL,1267221
IN-C02612,Bilha,Chhattisgarh,21.95,82.05,11048,PPL,8858031
IN-C02613,Pāndātarai,Chhattisgarh,22.18714,81.32815,11000,PPL,1260555
IN-C02614,Siltara,Chhattisgarh,21.38116,81.66378,10721,PPL,8985916
IN-C02615,Nawagarh,Chhattisgarh,21.90083,81.61346,10541,PPL,8858051
IN-C02616,Gariāband,Chhattisgarh,20.63323,82.06221,10517,PPLA2,1271534
IN-C02617,Bagicha,Chhattisgarh,22.9773,83.65705,10427,PPL,1277875
IN-C02618,Basna,Chhattisgarh,21.27885,82.8267,10345,PPL,1276756
IN-C02619,Pākhanjur,Chhattisgarh,20.03254,80.62109,10201,PPL,10719792
IN-C02620,Kharod,Chhattisgarh,21.7442,82.5788,10193,PPL,1266882
IN-C02621,Pātan,Chhattisgarh,21.03333,81.53333,10133,PPL,1260176
IN-C02622,Bastar,Chhattisgarh,19.20306,81.92959,10048,PPL,1276738
IN-C02623,Dhamda,Chhattisgarh,21.45,81.31667,9961,PPL,1273024
IN-C02624,Ambāgarh Chauki,Chhattisgarh,20.77644,80.74608,9889,PPL,1278869
IN-C02625,Borigumma,Chhattisgarh,19.04681,82.55318,9785,PPL,1275254
IN-C02626,Fingeshwar,Chhattisgarh,20.96898,82.04039,9752,PPL,1271887
IN-C02627,Charāma,Chhattisgarh,20.49318,81.36747,9707,PPL,1274600
IN-C02628,Seorīnārāyan,Chhattisgarh,21.72055,82.59344,9707,PPL,1256820
IN-C02629,Visrampuree,Chhattisgarh,20.07912,81.77195,9641,PPL,13156953
IN-C02630,Gharghoda,Chhattisgarh,22.17427,83.3517,9455,PPL,1271361
IN-C02631,Pāparhāhāndi,Chhattisgarh,19.33333,82.51667,9390,PPL,1260414
IN-C02632,Sitapur,Chhattisgarh,22.78072,83.49545,9361,PPL,12519091
IN-C02633,Kharora,Chhattisgarh,21.40097,81.92757,9236,PPL,1266878
IN-C02634,Bhairamgarh,Chhattisgarh,19.00641,81.05917,9026,PPL,1276258
IN-C02635,Lawan,Chhattisgarh,21.64137,82.34123,8984,PPL,1264992
IN-C02636,Koora,Chhattisgarh,21.43241,81.66528,8857,PPL,13156952
IN-C02637,Naya Baradwar,Chhattisgarh,22.01013,82.8177,8793,PPL,13156951
IN-C02638,Utai,Chhattisgarh,21.11667,81.38333,8752,PPL,1253656
IN-C02639,Gundardehi,Chhattisgarh,20.94617,81.28924,8614,PPL,1270699
IN-C02640,Palāri,Chhattisgarh,21.53633,82.15864,8567,PPL,1260774
IN-C02641,Malhār,Chhattisgarh,21.89275,82.28322,8505,PPL,1264101
IN-C02642,Pithora,Chhattisgarh,21.25021,82.51707,8428,PPL,1259505
IN-C02643,Than-Khamharia,Chhattisgarh,21.80049,81.33812,8373,PPL,13156950
IN-C02644,Chhurikala,Chhattisgarh,22.48136,82.61289,8239,PPL,13156949
IN-C02645,Mehmand,Chhattisgarh,22.03715,82.19613,8231,PPL,13156948
IN-C02646,Tundra,Chhattisgarh,21.67687,82.60919,8211,PPL,10708425
IN-C02647,Lelanga,Chhattisgarh,22.39197,83.58078,8208,PPL,1264966
IN-C02648,Bhānupratāppur,Chhattisgarh,20.30975,81.07306,8125,PPL,1333553
IN-C02649,Dondi,Chhattisgarh,20.48809,81.08708,8042,PPL,1272409
IN-C02650,Jaijepur,Chhattisgarh,21.83129,82.81642,7946,PPL,13156947
IN-C02651,Dabra,Chhattisgarh,21.78036,83.08237,7854,PPL,1273752
IN-C02652,Chandrapur,Chhattisgarh,21.70756,83.23487,7688,PPL,13156946
IN-C02653,Jhagrakhand,Chhattisgarh,23.1942,82.19756,7680,PPL,13156945
IN-C02654,Bhakhāra,Chhattisgarh,20.89953,81.60284,7547,PPL,1276242
IN-C02655,Sargaon,Chhattisgarh,21.90086,81.97724,7484,PPL,10728723
IN-C02656,Kusmi,Chhattisgarh,23.28391,83.9083,7448,PPL,1265440
IN-C02657,Gīdam,Chhattisgarh,18.97431,81.39894,7440,PPL,1271215
IN-C02658,Tumgaon,Chhattisgarh,21.19124,82.12296,7394,PPL,1254092
IN-C02659,Adbhār,Chhattisgarh,21.95345,83.02475,7272,PPL,1279357
IN-C02660,Dornapal,Chhattisgarh,18.15514,81.50858,7238,PPL,13156944
IN-C02661,Jarhi,Chhattisgarh,23.35918,83.0447,7228,PPL,8446735
IN-C02662,Sāragaon,Chhattisgarh,21.98651,82.75577,7216,PPL,1257279
IN-C02663,Chhuīkhadān,Chhattisgarh,21.52316,80.99788,7093,PPL,1274278
IN-C02664,Koni,Chhattisgarh,22.12171,82.13362,7065,PPL,10704841
IN-C02665,Lohāra,Chhattisgarh,21.85,81.13333,7017,PPL,1264841
IN-C02666,Khamharia,Chhattisgarh,20.976,82.25116,6998,PPL,1267083
IN-C02667,Saria,Chhattisgarh,21.64009,83.36311,6927,PPL,1257172
IN-C02668,Kotba,Chhattisgarh,22.43943,83.73999,6805,PPL,1266022
IN-C02669,Antāgarh,Chhattisgarh,20.09256,81.1586,6777,PPL,1278530
IN-C02670,Barsur,Chhattisgarh,19.13556,81.38394,6636,PPL,1276847
IN-C02671,Aamadi,Chhattisgarh,20.77097,81.48991,6600,PPL,13156943
IN-C02672,Māro,Chhattisgarh,21.86665,81.85888,6596,PPL,1263487
IN-C02673,Shivnandanpur,Chhattisgarh,23.19025,82.95318,6567,PPL,13156942
IN-C02674,Narharpur,Chhattisgarh,20.44892,81.62004,6500,PPL,1261798
IN-C02675,Deokar,Chhattisgarh,21.56667,81.31667,6358,PPL,1273236
IN-C02676,Patharia,Chhattisgarh,22.01847,81.83512,6349,PPL,1260130
IN-C02677,Parasgaon,Chhattisgarh,19.86224,81.64041,6306,PPL,1260372
IN-C02678,Magarlor,Chhattisgarh,20.74945,81.85151,6280,PPL,1264511
IN-C02679,Lakhanpur,Chhattisgarh,22.98791,83.03563,6270,PPL,1265256
IN-C02680,Chikhlākasa,Chhattisgarh,20.59998,81.07781,6160,PPL,10444783
IN-C02681,Rāhud,Chhattisgarh,21.81261,82.50629,6160,PPL,10708105
IN-C02682,Chhura,Chhattisgarh,20.81123,82.20905,6095,PPL,1274277
IN-C02683,Wādrupnagar,Chhattisgarh,23.76644,83.20644,6048,PPL,8446740
IN-C02684,Daundi Lohara,Chhattisgarh,20.79115,81.05561,6045,PPL,13156941
IN-C02685,Raighar,Chhattisgarh,19.88779,82.07177,5936,PPL,1259003
IN-C02686,Durena,Chhattisgarh,22.38171,82.5863,5892,PPL,13156940
IN-C02687,Borla,Chhattisgarh,22.16399,81.21855,5689,PPL,1275241
IN-C02688,Partābpur,Chhattisgarh,23.48514,83.21006,5635,PPL,1260235
IN-C02689,Baramkela,Chhattisgarh,21.56494,83.26114,5600,PPL,1277088
IN-C02690,Bilaigarh,Chhattisgarh,21.63809,82.72354,5544,PPL,1275649
IN-C02691,Pāli,Chhattisgarh,22.3775,82.32588,5514,PPL,1260719
IN-C02692,Nai-Ledri,Chhattisgarh,23.17711,82.19921,5334,PPL,13156939
IN-C02693,Sāja,Chhattisgarh,21.66667,81.31667,5257,PPL,1257733
IN-C02694,Berla,Chhattisgarh,21.52585,81.4784,5165,PPL,1276433
IN-C02695,Hirmi,Chhattisgarh,21.53864,81.94025,5139,PPL,1270030
IN-C02696,Rawān,Chhattisgarh,21.68405,82.08741,5100,PPL,10444140
IN-C02697,Piriāpāra,Chhattisgarh,22.97059,82.70039,4954,PPL,10705653
IN-C02698,Piparia,Chhattisgarh,22.00241,81.32603,4859,PPL,10722311
IN-C02699,Arjunda,Chhattisgarh,20.94605,81.202,4851,PPL,1278400
IN-C02700,Bisambharpur,Chhattisgarh,23.33491,83.40884,4838,PPL,1275478
IN-C02701,Pusaur,Chhattisgarh,21.75386,83.38231,4744,PPL,1259151
IN-C02702,Katkona,Chhattisgarh,23.35707,82.67486,4552,PPL,13156938
IN-C02703,Chhuria Kalān,Chhattisgarh,21.0053,80.63036,4509,PPL,10703291
IN-C02704,Balrampur,Chhattisgarh,23.61219,83.61115,4456,PPLA2,11875614
IN-C02705,Bhopālpatnam,Chhattisgarh,18.86347,80.385,4445,PPL,1275838
IN-C02706,Govindpur,Chhattisgarh,23.2448,82.96893,4392,PPL,13156937
IN-C02707,Gurur,Chhattisgarh,20.68124,81.40086,3775,PPL,1270610
IN-C02708,Parpori,Chhattisgarh,21.5869,81.20783,3741,PPL,1260266
IN-C02709,Lād,Chhattisgarh,22.84304,82.49063,1440,PPL,10704031
IN-C02710,Job,Chhattisgarh,21.00343,80.52691,1088,PPL,10703286
IN-C02711,Abdhār,Chhattisgarh,22.80021,81.98217,0,PPL,10725873
IN-C02712,Abhaipur,Chhattisgarh,22.91385,82.72956,0,PPL,10705663
IN-C02713,Achhachirka,Chhattisgarh,20.42129,82.27368,0,PPL,10741082
IN-C02714,Achhola,Chhattisgarh,21.25393,82.08257,0,PPL,10444275
IN-C02715,Achholi,Chhattisgarh,21.44652,81.09901,0,PPL,10419486
IN-C02716,Achholī,Chhattisgarh,21.19306,80.78669,0,PPL,10706782
IN-C02717,Achhota,Chhattisgarh,20.6714,81.57962,0,PPL,1279381
IN-C02718,Achhoti,Chhattisgarh,21.31768,81.46882,0,PPL,10447545
IN-C02719,Achhīdongri,Chhattisgarh,22.311,81.56428,0,PPL,10724866
IN-C02720,Achhīdādar,Chhattisgarh,22.4651,82.49456,0,PPL,10443528
IN-C02721,Achod,Chhattisgarh,20.89599,81.36284,0,PPL,10693614
IN-C02722,Acholi,Chhattisgarh,20.40086,81.88992,0,PPL,10445927
IN-C02723,Achra,Chhattisgarh,22.44952,81.37201,0,PPL,10721603
IN-C02724,Achridih,Chhattisgarh,21.21004,82.05293,0,PPL,10709022
IN-C02725,Achrītpāli,Chhattisgarh,21.77278,82.965,0,PPL,10708743
IN-C02726,Achwa,Chhattisgarh,21.82297,81.34932,0,PPL,10728289
IN-C02727,Achānakmār,Chhattisgarh,22.40874,81.8606,0,PPL,1279388
IN-C02728,Achānakpaur,Chhattisgarh,22.0092,82.09889,0,PPL,10704917
IN-C02729,Achānakpur,Chhattisgarh,22.48639,82.48255,0,PPL,10443517
IN-C02730,Achānakpāli,Chhattisgarh,21.47863,83.10057,0,PPL,10748471
IN-C02731,Achānpur,Chhattisgarh,20.29939,82.24772,0,PPL,10736577
IN-C02732,Adamābād,Chhattisgarh,20.7002,81.23314,0,PPL,10444903
IN-C02733,Adhaurā,Chhattisgarh,23.62115,83.63315,0,PPL,10743753
IN-C02734,Adhār,Chhattisgarh,21.78974,81.8004,0,PPL,10728632
IN-C02735,Admapāra,Chhattisgarh,18.9299,81.78772,0,PPL,10784687
IN-C02736,Adsara,Chhattisgarh,22.84915,82.26919,0,PPL,8805927
IN-C02737,Adval,Chhattisgarh,18.71632,81.63797,0,PPL,10783927
IN-C02738,Adval Bade,Chhattisgarh,18.72508,81.64672,0,PPL,10783934
IN-C02739,Adwāl,Chhattisgarh,19.07107,82.05796,0,PPL,10774036
IN-C02740,Adwār,Chhattisgarh,21.95044,80.91562,0,PPL,10704369
IN-C02741,Afrīd,Chhattisgarh,21.99164,82.71306,0,PPL,10708164
IN-C02742,Agaria,Chhattisgarh,22.30641,81.74847,0,PPL,10724843
IN-C02743,Agarpāni,Chhattisgarh,22.43407,81.38827,0,PPL,10721605
IN-C02744,Agdih,Chhattisgarh,22.92195,84.23892,0,PPL,11642715
IN-C02745,Agri Kalān,Chhattisgarh,21.87235,81.39311,0,PPL,10728306
IN-C02746,Agri Khurd,Chhattisgarh,21.8685,81.38936,0,PPL,10728307
IN-C02747,Agruvārapāra,Chhattisgarh,18.70564,81.34533,0,PPL,10781493
IN-C02748,Agrī,Chhattisgarh,21.99232,80.91715,0,PPL,10704375
IN-C02749,Aheri,Chhattisgarh,21.31356,81.3691,0,PPL,10447469
IN-C02750,Ahilda,Chhattisgarh,21.67369,82.32922,0,PPL,10707903
IN-C02751,Ahirpāra,Chhattisgarh,22.66712,81.92407,0,PPL,10726839
IN-C02752,Ahmadpur,Chhattisgarh,21.54853,82.25646,0,PPL,10707946
IN-C02753,Ahīrpāra,Chhattisgarh,22.72348,82.20737,0,PPL,1279235
IN-C02754,Ainhūr,Chhattisgarh,20.18913,80.78204,0,PPL,10720323
IN-C02755,Ainhūrtola,Chhattisgarh,20.18398,80.76961,0,PPL,10720730
IN-C02756,Ainthi,Chhattisgarh,22.98681,81.97344,0,PPL,10725823
IN-C02757,Airgur,Chhattisgarh,20.2682,80.91376,0,PPL,10720654
IN-C02758,Aithulkāpa,Chhattisgarh,21.92176,82.04776,0,PPL,10443866
IN-C02759,Aitmā,Chhattisgarh,22.62204,82.58993,0,PPL,10705762
IN-C02760,Aiābāndha,Chhattisgarh,20.86294,80.83361,0,PPL,10720223
IN-C02761,Ajgarbahar,Chhattisgarh,22.52186,82.70909,0,PPL,8846376
IN-C02762,Ajgarkhār,Chhattisgarh,21.43723,82.82142,0,PPL,10731201
IN-C02763,Ajorīpālī,Chhattisgarh,22.08066,82.94643,0,PPL,10443792
IN-C02764,Ajwāinba,Chhattisgarh,22.4405,81.47104,0,PPL,10721665
IN-C02765,Akalbaraia,Chhattisgarh,22.19308,81.04963,0,PPL,10721232
IN-C02766,Akalkuwān,Chhattisgarh,21.71128,80.83773,0,PPL,10705887
IN-C02767,Akalsara,Chhattisgarh,21.91778,82.84606,0,PPL,10708637
IN-C02768,Akaltari,Chhattisgarh,22.06271,82.35861,0,PPL,10704939
IN-C02769,Akaltarī,Chhattisgarh,22.24149,82.2153,0,PPL,10704867
IN-C02770,Akalwāra,Chhattisgarh,21.58583,81.31887,0,PPL,10447274
IN-C02771,Akarapalle,Chhattisgarh,18.34621,81.73448,0,PPL,10784089
IN-C02772,Akarjan,Chhattisgarh,21.42422,80.95352,0,PPL,10706412
IN-C02773,Akbartola,Chhattisgarh,21.38819,83.25392,0,PPL,10752176
IN-C02774,Akelwātola,Chhattisgarh,24.03986,83.4065,0,PPL,10516816
IN-C02775,Akhra,Chhattisgarh,21.03645,81.53909,0,PPL,10448196
IN-C02776,Akhrabhāta,Chhattisgarh,21.19474,82.85642,0,PPL,10735457
IN-C02777,Akhrār,Chhattisgarh,22.32398,81.61732,0,PPL,10724781
IN-C02778,Akilwātola,Chhattisgarh,24.0667,83.40662,0,PPL,10516801
IN-C02779,Akkaltola,Chhattisgarh,24.05406,83.31507,0,PPL,10516837
IN-C02780,Aklordih,Chhattisgarh,21.23786,81.41772,0,PPL,10447673
IN-C02781,Aklādongri,Chhattisgarh,20.52075,81.45148,0,PPL,10693904
IN-C02782,Akola,Chhattisgarh,21.30397,81.53769,0,PPL,10448020
IN-C02783,Akoldih,Chhattisgarh,21.30113,81.77908,0,PPL,10728976
IN-C02784,Akoli,Chhattisgarh,21.46167,81.25409,0,PPL,10447417
IN-C02785,Akoli Kalān,Chhattisgarh,21.15522,81.96076,0,PPL,10448503
IN-C02786,Akoli Khurd,Chhattisgarh,21.16879,81.96142,0,PPL,10448498
IN-C02787,Akoljamora,Chhattisgarh,21.86016,83.16863,0,PPL,10746866
IN-C02788,Aktāi,Chhattisgarh,20.89695,81.47355,0,PPL,10693663
IN-C02789,Akāskhār,Chhattisgarh,21.30468,83.11492,0,PPL,10748422
IN-C02790,Alagdihā,Chhattisgarh,23.62863,83.65806,0,PPL,10743755
IN-C02791,Alda,Chhattisgarh,21.46151,82.35725,0,PPL,10709207
IN-C02792,Alekhuta,Chhattisgarh,20.64178,81.83761,0,PPL,10445790
IN-C02793,Alekhūta,Chhattisgarh,21.09682,80.91341,0,PPL,10706868
IN-C02794,Alesar,Chhattisgarh,21.71278,81.99026,0,PPL,10728894
IN-C02795,Alesur,Chhattisgarh,21.46391,81.98335,0,PPL,10729102
IN-C02796,Algīdānr,Chhattisgarh,22.43326,82.33526,0,PPL,10443492
IN-C02797,Alikūd,Chhattisgarh,21.70809,82.7688,0,PPL,10707742
IN-C02798,Alkanhār,Chhattisgarh,20.55358,80.84949,0,PPL,10720409
IN-C02799,Alniātola,Chhattisgarh,20.62425,81.07675,0,PPL,10444775
IN-C02800,Alnār,Chhattisgarh,18.96865,82.04147,0,PPL,10774170
IN-C02801,Alola,Chhattisgarh,22.64442,83.38428,0,PPL,8985829
IN-C02802,Alondi,Chhattisgarh,20.51368,80.61307,0,PPL,10719159
IN-C02803,Alor,Chhattisgarh,20.11209,80.66772,0,PPL,10719799
IN-C02804,Alu Pahār,Chhattisgarh,22.5,84.25,0,PPL,1278954
IN-C02805,Alva Bade,Chhattisgarh,18.94451,81.77027,0,PPL,10784680
IN-C02806,Alva Chhote,Chhattisgarh,18.9789,81.78082,0,PPL,10784672
IN-C02807,Alwar Kalān,Chhattisgarh,20.18348,81.09295,0,PPL,10445187
IN-C02808,Alwar Khurd,Chhattisgarh,20.17806,81.08181,0,PPL,10445186
IN-C02809,Alīdand,Chhattisgarh,21.11535,80.55234,0,PPL,10703262
IN-C02810,Alīkhūta,Chhattisgarh,20.99986,81.06208,0,PPL,10444745
IN-C02811,Alīwāra,Chhattisgarh,21.13503,80.89455,0,PPL,10706859
IN-C02812,Amadi,Chhattisgarh,21.11452,81.59528,0,PPL,8985911
IN-C02813,Amaihola,Chhattisgarh,20.20004,81.47534,0,PPL,10694400
IN-C02814,Amakoni,Chhattisgarh,21.81363,82.89139,0,PPL,10708620
IN-C02815,Amalapāra,Chhattisgarh,18.78805,80.82293,0,PPL,8439942
IN-C02816,Amaldiha,Chhattisgarh,21.84494,82.14864,0,PPL,10443931
IN-C02817,Amaldīh,Chhattisgarh,22.74802,81.93061,0,PPL,10726819
IN-C02818,Amaldīha,Chhattisgarh,22.56827,82.46046,0,PPL,10704149
IN-C02819,Amalkunda,Chhattisgarh,21.70845,82.27922,0,PPL,10707621
IN-C02820,Amanara,Chhattisgarh,21.1187,82.33841,0,PPL,8858040
IN-C02821,Amanpuri,Chhattisgarh,20.85662,82.45116,0,PPL,10736892
IN-C02822,Amapāli,Chhattisgarh,21.926,83.40326,0,PPL,10750240
IN-C02823,Amariguda,Chhattisgarh,19.26528,82.10773,0,PPL,10773833
IN-C02824,Amarkot,Chhattisgarh,21.37873,83.03423,0,PPL,10748355
IN-C02825,Amarpur,Chhattisgarh,22.3207,81.52696,0,PPL,10724731
IN-C02826,Amartāl,Chhattisgarh,21.99437,82.4723,0,PPL,10707843
IN-C02827,Amarua,Chhattisgarh,21.37504,82.61134,0,PPL,10444459
IN-C02828,Amarwā,Chhattisgarh,22.03127,82.75277,0,PPL,10443679
IN-C02829,Ambasānra,Chhattisgarh,19.38045,82.16,0,PPL,10773884
IN-C02830,Ambeli,Chhattisgarh,19.10347,80.74956,0,PPL,10670802
IN-C02831,Ambora,Chhattisgarh,21.64882,81.55182,0,PPL,10728435
IN-C02832,Ambādānr,Chhattisgarh,22.70807,84.05646,0,PPL,11642810
IN-C02833,Ambāguda,Chhattisgarh,19.07015,82.162,0,PPL,10774056
IN-C02834,Ambāpāni,Chhattisgarh,22.8919,84.35031,0,PPL,11643513
IN-C02835,Ambāpāt,Chhattisgarh,22.88827,84.24178,0,PPL,11642733
IN-C02836,Ambātoli,Chhattisgarh,22.75308,84.17169,0,PPL,11642792
IN-C02837,Amchūdih,Chhattisgarh,21.95112,81.45461,0,PPL,10728355
IN-C02838,Amdandā,Chhattisgarh,23.59997,83.69674,0,PPL,10743795
IN-C02839,Amdanī,Chhattisgarh,21.4431,80.88399,0,PPL,10706291
IN-C02840,Amera,Chhattisgarh,21.59834,82.1701,0,PPL,10444195
IN-C02841,Ameradih,Chhattisgarh,21.85772,82.94048,0,PPL,10708724
IN-C02842,Amerakhoil,Chhattisgarh,22.76241,84.23,0,PPL,11642787
IN-C02843,Ameratoli,Chhattisgarh,22.88908,84.22551,0,PPL,11642729
IN-C02844,Ameri,Chhattisgarh,21.15032,81.50542,0,PPL,10448172
IN-C02845,Ameri Akbari,Chhattisgarh,21.90396,82.05094,0,PPL,10443874
IN-C02846,Amerikāpa,Chhattisgarh,21.91193,82.03663,0,PPL,10443867
IN-C02847,Amerātikar,Chhattisgarh,22.90584,82.07626,0,PPL,10702974
IN-C02848,Amerātola,Chhattisgarh,23.50732,83.90108,0,PPL,10745757
IN-C02849,Amerī,Chhattisgarh,22.08273,82.1235,0,PPL,10704822
IN-C02850,Amethi,Chhattisgarh,21.64943,82.01896,0,PPL,10444060
IN-C02851,Amgasi,Chhattisgarh,22.95082,82.99447,0,PPL,10707283
IN-C02852,Amhawa,Chhattisgarh,22.6887,82.41386,0,PPL,10704122
IN-C02853,Amildih,Chhattisgarh,22.00606,81.88097,0,PPL,10728106
IN-C02854,Amirgarh,Chhattisgarh,18.7048,81.78909,0,PPL,10784810
IN-C02855,Amjhar,Chhattisgarh,22.92039,82.24293,0,PPL,10703110
IN-C02856,Amjher,Chhattisgarh,20.14722,81.97941,0,PPL,10446082
IN-C02857,Amka,Chhattisgarh,22.99845,82.4806,0,PPL,10704012
IN-C02858,Amlesar,Chhattisgarh,21.20579,81.57876,0,PPL,10448167
IN-C02859,Amlibhauna,Chhattisgarh,21.72542,83.26915,0,PPL,10750349
IN-C02860,Amlibhona,Chhattisgarh,21.88993,83.37298,0,PPL,10750230
IN-C02861,Amlidih,Chhattisgarh,21.78063,82.95413,0,PPL,8740895
IN-C02862,Amlidihi,Chhattisgarh,20.47354,81.6303,0,PPL,10445573
IN-C02863,Amlidīpa,Chhattisgarh,21.6305,83.18325,0,PPL,10747891
IN-C02864,Amlikunda,Chhattisgarh,22.72276,82.3291,0,PPL,10704058
IN-C02865,Amlipadar,Chhattisgarh,19.9294,82.43004,0,PPL,1278761
IN-C02866,Amlipāli,Chhattisgarh,21.58266,82.98524,0,PPL,10708967
IN-C02867,Amlipāra,Chhattisgarh,20.29295,81.03307,0,PPL,10444987
IN-C02868,Amlor,Chhattisgarh,21.37679,82.232,0,PPL,10444366
IN-C02869,Amlībahāra,Chhattisgarh,22.91651,82.30691,0,PPL,10703950
IN-C02870,Amlībhonā,Chhattisgarh,22.54352,82.50706,0,PPL,10705708
IN-C02871,Amlībhāta,Chhattisgarh,22.12014,82.48313,0,PPL,10705176
IN-C02872,Amlībhātā,Chhattisgarh,22.24078,82.63098,0,PPL,10707114
IN-C02873,Amlīdhodī,Chhattisgarh,22.1277,82.5098,0,PPL,10707008
IN-C02874,Amlīdih,Chhattisgarh,21.77996,81.09359,0,PPL,10446921
IN-C02875,Amlīdīh,Chhattisgarh,21.48645,80.96886,0,PPL,10706388
IN-C02876,Amlīdīh Khurd,Chhattisgarh,21.40876,80.9636,0,PPL,10706456
IN-C02877,Amlīkāpa,Chhattisgarh,22.26297,81.88747,0,PPL,10727437
IN-C02878,Amlīmālgi,Chhattisgarh,22.06427,81.42167,0,PPL,10722455
IN-C02879,Amlīpāra,Chhattisgarh,21.0218,81.95782,0,PPL,10448516
IN-C02880,Amlītalao,Chhattisgarh,21.41757,81.81843,0,PPL,10729002
IN-C02881,Amne,Chhattisgarh,22.26465,81.99738,0,PPL,10704664
IN-C02882,Amoda,Chhattisgarh,21.9248,82.67735,0,PPL,10708179
IN-C02883,Amodhi,Chhattisgarh,21.33835,82.09696,0,PPL,10444302
IN-C02884,Amodi,Chhattisgarh,21.91914,82.71941,0,PPL,10708176
IN-C02885,Amodidih,Chhattisgarh,21.1839,82.61158,0,PPL,10709817
IN-C02886,Amodipāra,Chhattisgarh,20.16279,81.0125,0,PPL,10445116
IN-C02887,Amolīkāpa,Chhattisgarh,22.14712,81.89157,0,PPL,10728081
IN-C02888,Amolītolā,Chhattisgarh,21.99329,80.87156,0,PPL,10704372
IN-C02889,Amora,Chhattisgarh,20.37726,81.57533,0,PPL,10445503
IN-C02890,Amori,Chhattisgarh,21.25807,82.35384,0,PPL,10709193
IN-C02891,Ampuram,Chhattisgarh,18.20107,80.93682,0,PPL,10759884
IN-C02892,Amra,Chhattisgarh,23.43696,82.40461,0,PPL,8446639
IN-C02893,Amrachakka,Chhattisgarh,21.59282,83.15911,0,PPL,10747795
IN-C02894,Amrapāra,Chhattisgarh,22.94388,82.43731,0,PPL,10704016
IN-C02895,Amrati,Chhattisgarh,19.60728,81.93896,0,PPL,1278722
IN-C02896,Amrori,Chhattisgarh,22.05632,81.21409,0,PPL,10721279
IN-C02897,Amsena,Chhattisgarh,21.36603,82.11737,0,PPL,10444303
IN-C02898,Amsenā,Chhattisgarh,22.02707,82.04213,0,PPL,10704811
IN-C02899,Amtarā,Chhattisgarh,22.20506,82.1164,0,PPL,10704845
IN-C02900,Amurra,Chhattisgarh,21.61342,83.36639,0,PPL,10750596
IN-C02901,Amāguda,Chhattisgarh,19.17871,82.00965,0,PPL,10773941
IN-C02902,Amākhodrā,Chhattisgarh,21.94131,80.84958,0,PPL,10704280
IN-C02903,Amāli,Chhattisgarh,20.34731,81.99662,0,PPL,10445953
IN-C02904,Amālīpāra,Chhattisgarh,22.28193,82.0304,0,PPL,10704545
IN-C02905,Amānia,Chhattisgarh,22.41876,81.32038,0,PPL,10721572
IN-C02906,Amāpendri,Chhattisgarh,21.10975,81.5269,0,PPL,10448184
IN-C02907,Amāpenta,Chhattisgarh,18.04068,81.08431,0,PPL,10780888
IN-C02908,Amār,Chhattisgarh,20.1163,82.25172,0,PPL,10741157
IN-C02909,Amāru,Chhattisgarh,22.75122,82.08889,0,PPL,10703021
IN-C02910,Amārūtola,Chhattisgarh,22.75694,82.09019,0,PPL,10703022
IN-C02911,Amātola,Chhattisgarh,20.82901,80.66875,0,PPL,10718256
IN-C02912,Anandgaon,Chhattisgarh,21.50446,81.56784,0,PPL,10728450
IN-C02913,Anandpur,Chhattisgarh,23.40103,82.60782,0,PPL,8849166
IN-C02914,Anantpur,Chhattisgarh,22.0246,81.55293,0,PPL,10725091
IN-C02915,Anda,Chhattisgarh,21.06796,81.28169,0,PPL,1278650
IN-C02916,Andhiyarkhor,Chhattisgarh,21.83477,81.59665,0,PPL,8740735
IN-C02917,Andhiyārkhoh,Chhattisgarh,22.84566,81.83777,0,PPL,10725794
IN-C02918,Andhiārichhāpar,Chhattisgarh,21.51386,83.12561,0,PPL,10747748
IN-C02919,Andhiārkhor,Chhattisgarh,21.94523,81.71224,0,PPL,10447916
IN-C02920,Andhiārīpāra,Chhattisgarh,22.28378,82.2967,0,PPL,10443428
IN-C02921,Andhri,Chhattisgarh,23.83866,83.17515,0,PPL,10742404
IN-C02922,Andhrīkachhār,Chhattisgarh,22.28292,81.29569,0,PPL,10721582
IN-C02923,Andhāwera,Chhattisgarh,20.20154,80.80775,0,PPL,10720752
IN-C02924,Andi,Chhattisgarh,20.80754,81.04326,0,PPL,10444715
IN-C02925,Andoo,Chhattisgarh,21.60381,81.56239,0,PPL,8740727
IN-C02926,Andora,Chhattisgarh,20.46432,82.11987,0,PPL,10736546
IN-C02927,Andri,Chhattisgarh,18.60218,81.12337,0,PPL,10779894
IN-C02928,Andul,Chhattisgarh,22.74316,81.93679,0,PPL,10726826
IN-C02929,Andumpāl,Chhattisgarh,18.57839,81.69077,0,PPL,10783975
IN-C02930,Andī,Chhattisgarh,21.1742,80.6809,0,PPL,10703396
IN-C02931,Andīkachhār,Chhattisgarh,22.29516,82.486,0,PPL,10443579
IN-C02932,Anganpalli,Chhattisgarh,18.79126,80.53639,0,PPL,10674038
IN-C02933,Angharkhar,Chhattisgarh,22.2052,82.61863,0,PPL,8740829
IN-C02934,Angāra,Chhattisgarh,20.80627,81.62288,0,PPL,10694497
