scenario_id,scenario_type,initiating_node,initiating_city,initiating_state,cascade_risk_pct,stress_multiplier,load_multiplier,weather_factor,population_affected,assessment_timestamp,frequency_hz,power_factor,ambient_temp_c,rainfall_mm_hr,wind_kph,lightning_risk,humidity_pct,breaker_state,protection_event,fault_type,restoration_action
IND-S00439,transformer_overload,IN-C14844-FD012,Hyderabad,Telangana,0.0,5.5497,1.0147,1.0603,0,2026-08-09 22:05:00+00:00,49.65,0.978,35.7,1.44,19.7,0.552,70.8,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00440,line_outage,IN-C11561-FD021,Jodhpur,Rajasthan,0.07,1.8683,1.0779,1.0081,0,2026-08-09 21:00:00+00:00,49.906,0.973,33.5,0.58,24.0,0.21,66.6,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S00441,high_demand,IN-C07177-SS,Vengola Kizhakkumbāgam,Kerala,8.62,1.825,1.4576,1.0749,0,2026-08-19 14:05:00+00:00,49.926,0.96,37.6,1.6,22.3,0.205,74.7,CLOSED,No protection operation,demand stress,No restoration required
IND-S00442,cascade_emergency,IN-C07858-SS,Bhopal,Madhya Pradesh,9.93,8.1793,1.3225,1.1462,14341567,2026-08-09 04:55:00+00:00,49.65,0.958,39.3,3.35,21.4,0.649,73.2,CLOSED,No protection operation,demand stress,No restoration required
IND-S00443,high_demand,IN-C11056-GEN07,Hoshiārpur,Punjab,8.68,2.0299,1.4538,1.0816,0,2026-08-08 17:05:00+00:00,49.91,0.964,36.1,2.12,20.7,0.482,63.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S00444,line_outage,IN-C01122-GEN04,Jorhat,Assam,0.0,1.9746,1.0357,1.0147,0,2026-08-29 23:30:00+00:00,49.888,0.99,37.7,0.66,17.5,0.122,54.7,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S00445,normal_operation,IN-C15550-FD031,Ghāziābād,Uttar Pradesh,0.0,1.1387,0.858,0.9811,0,2026-08-04 13:45:00+00:00,49.979,0.99,37.6,0.43,20.1,0.381,67.4,CLOSED,No protection operation,demand stress,No restoration required
IND-S00446,high_demand,IN-C04826-GEN05,Mango,Jharkhand,8.6,2.3951,1.3804,1.0939,223805,2026-08-23 03:10:00+00:00,49.867,0.966,38.4,3.12,25.8,0.384,62.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S00447,transformer_overload,IN-C12324-FD011,Gangtok,Sikkim,0.05,2.2162,1.2868,1.0785,16583,2026-08-05 20:35:00+00:00,49.865,0.979,34.0,2.41,13.8,0.555,64.2,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00448,line_outage,IN-C03288-GEN09,Gandhinagar,Gujarat,0.0,2.2563,1.2209,1.0133,0,2026-08-12 11:25:00+00:00,49.856,0.959,32.6,0.96,29.0,0.0,62.4,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S00449,high_demand,IN-C11560-FD011,Jaipur,Rajasthan,0.02,2.4747,1.3311,1.0497,0,2026-08-01 22:05:00+00:00,49.851,0.969,34.7,1.54,22.8,0.147,71.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S00450,normal_operation,IN-TAM-HUB-GEN,Tamil Nadu Hub Generation,Tamil Nadu,0.0,1.0866,0.9376,0.9898,0,2026-08-24 03:35:00+00:00,49.978,0.989,34.7,0.6,27.1,0.322,67.5,CLOSED,No protection operation,demand stress,No restoration required
IND-S00451,transformer_overload,IN-C10432-FD011,Balasore,Odisha,0.0,2.9302,1.0193,1.0614,0,2026-08-09 09:00:00+00:00,49.797,0.979,31.4,1.8,20.7,0.461,70.6,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00452,line_outage,IN-C07863-GEN07,Dewas,Madhya Pradesh,0.0,2.2596,1.0963,1.0455,0,2026-08-11 19:45:00+00:00,49.866,0.973,30.8,1.8,19.8,0.391,70.2,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S00453,line_outage,IN-C12378-FD011,Kuniyamuttūr,Tamil Nadu,0.1,1.7953,1.1243,1.0315,113188,2026-08-24 08:05:00+00:00,49.917,0.99,32.9,1.86,14.0,0.599,71.5,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S00454,transformer_overload,IN-C07860-FD022,Gwalior,Madhya Pradesh,0.14,4.2277,1.2792,1.0029,1054420,2026-08-30 21:45:00+00:00,49.655,0.965,39.0,1.18,23.1,0.14,67.1,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00455,high_demand,IN-C09468-SS,Kaij,Maharashtra,0.0,1.5304,1.3249,1.0295,0,2026-08-27 12:55:00+00:00,49.958,0.98,35.5,3.83,21.6,0.0,52.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S00456,transformer_overload,IN-C07857-FD011,Indore,Madhya Pradesh,0.23,4.1162,1.0003,1.0129,1994397,2026-08-05 02:10:00+00:00,49.65,0.967,35.0,0.66,19.4,0.193,48.2,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00457,high_demand,IN-C05531-GEN02,Hubballi,Karnataka,0.07,2.3226,1.3165,1.0219,943788,2026-08-14 05:25:00+00:00,49.879,0.941,34.7,2.57,20.3,0.195,56.4,CLOSED,No protection operation,demand stress,No restoration required
IND-S00458,cascade_emergency,IN-C02525-FD022,Raipur,Chhattisgarh,8.86,4.6343,1.344,1.1776,1027264,2026-08-26 13:35:00+00:00,49.65,0.965,34.1,3.47,17.8,0.573,84.2,CLOSED,No protection operation,demand stress,No restoration required
IND-S00459,normal_operation,IN-C19756-FD011,Jaigaon,West Bengal,0.0,1.0408,0.9746,0.9968,0,2026-08-22 15:45:00+00:00,50.016,0.975,40.4,0.62,23.0,0.161,64.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S00460,line_outage,IN-C15557-GEN12,Loni,Uttar Pradesh,0.01,1.394,1.2991,1.0227,0,2026-08-26 15:40:00+00:00,49.935,0.973,35.4,1.5,15.7,0.178,72.8,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S00461,cascade_emergency,IN-C10275-SS,Thoubāl,Manipur,8.83,7.522,1.3448,1.1193,499483,2026-08-13 10:55:00+00:00,49.65,0.971,39.3,2.36,18.9,0.775,54.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S00462,line_outage,IN-C03281-SS,Surat,Gujarat,0.0,1.5174,1.2563,1.0021,0,2026-08-07 22:50:00+00:00,49.941,0.977,31.9,2.84,21.2,0.14,72.9,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S00463,normal_operation,IN-C03360-SS,Vyāra,Gujarat,0.0,1.1348,0.862,1.0036,0,2026-08-23 19:00:00+00:00,49.969,0.986,37.1,0.79,20.9,0.288,62.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S00464,high_demand,IN-C10434-FD011,Baripāda,Odisha,8.68,2.0478,1.4592,1.0675,116849,2026-08-11 17:40:00+00:00,49.91,0.967,34.7,1.88,21.0,0.435,79.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S00465,high_demand,IN-C15556-FD011,Gorakhpur,Uttar Pradesh,8.58,2.5002,1.3915,1.0457,674246,2026-08-26 04:50:00+00:00,49.81,0.953,41.2,1.35,23.6,0.082,75.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S00466,normal_operation,IN-C03793-GEN04,Hisar,Haryana,0.0,1.0022,1.0473,0.9889,0,2026-08-25 23:10:00+00:00,50.036,0.964,33.1,0.07,16.1,0.308,56.3,CLOSED,No protection operation,demand stress,No restoration required
IND-S00467,heatwave,IN-C03280-FD011,Ahmedabad,Gujarat,8.4,2.0672,1.2755,1.1254,0,2026-08-01 20:30:00+00:00,49.887,0.967,32.0,3.18,27.0,0.457,55.3,CLOSED,No protection operation,thermal derating,No restoration required
IND-S00468,cascade_emergency,IN-C15551-FD031,Varanasi,Uttar Pradesh,10.33,4.7679,1.533,1.0692,23594022,2026-08-11 20:05:00+00:00,49.65,0.952,30.9,2.98,20.2,0.098,63.4,CLOSED,No protection operation,demand stress,No restoration required
IND-S00469,normal_operation,IN-HAR-HUB-GEN,Haryana Hub Generation,Haryana,0.0,1.1828,1.0095,1.0188,0,2026-08-11 17:05:00+00:00,49.977,0.99,37.2,0.43,21.6,0.367,58.4,CLOSED,No protection operation,demand stress,No restoration required
IND-S00470,normal_operation,IN-C10427-GEN04,Brahmapur,Odisha,0.0,1.0514,0.9586,0.9928,0,2026-08-15 07:25:00+00:00,50.017,0.986,30.2,0.44,21.8,0.136,53.6,CLOSED,No protection operation,demand stress,No restoration required
IND-S00471,transformer_overload,IN-C10388-GEN01,Dimāpur,Nagaland,0.02,2.7333,1.1407,1.0521,0,2026-08-29 04:55:00+00:00,49.785,0.97,35.6,2.24,24.9,0.293,54.3,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00472,transformer_overload,IN-C15556-GEN11,Gorakhpur,Uttar Pradesh,0.01,4.0229,1.2459,1.0523,0,2026-08-14 15:20:00+00:00,49.65,0.987,28.5,1.4,20.1,0.307,71.9,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00473,heatwave,IN-C15551-FD022,Varanasi,Uttar Pradesh,0.13,2.7272,1.2335,1.0939,1164404,2026-08-13 18:25:00+00:00,49.83,0.972,42.2,3.17,15.8,0.412,62.9,CLOSED,No protection operation,thermal derating,No restoration required
IND-S00474,transformer_overload,IN-C01121-GEN03,Dibrugarh,Assam,0.0,4.1956,1.0481,1.0488,0,2026-08-20 05:50:00+00:00,49.653,0.988,38.1,1.56,19.4,0.391,47.4,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00475,heatwave,IN-C14850-GEN07,Karīmnagar,Telangana,8.58,2.1191,1.3147,1.1588,0,2026-08-06 21:00:00+00:00,49.889,0.974,43.6,2.97,24.2,0.696,81.1,CLOSED,No protection operation,thermal derating,No restoration required
IND-S00476,high_demand,IN-C03283-GEN04,Rājkot,Gujarat,0.46,2.9689,1.2794,1.0863,1390640,2026-08-26 07:40:00+00:00,49.763,0.975,36.6,2.37,20.3,0.501,77.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S00477,high_demand,IN-C03793-GEN04,Hisar,Haryana,0.01,2.6185,1.2753,1.082,0,2026-08-14 14:20:00+00:00,49.861,0.946,33.4,3.79,28.2,0.385,60.3,CLOSED,No protection operation,demand stress,No restoration required
IND-S00478,normal_operation,IN-C01380-FD011,Purnia,Bihar,0.0,1.1502,0.9086,1.0156,0,2026-08-17 07:30:00+00:00,49.98,0.98,38.2,0.53,27.6,0.273,66.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S00479,heatwave,IN-C12712-SS,Palappallam,Tamil Nadu,8.88,2.0572,1.3627,1.2127,0,2026-08-21 01:55:00+00:00,49.841,0.987,36.7,4.97,22.1,0.742,68.6,CLOSED,No protection operation,thermal derating,No restoration required
IND-S00480,transformer_overload,IN-C03794-FD011,Karnāl,Haryana,0.11,3.573,1.2227,1.0379,302140,2026-08-22 02:20:00+00:00,49.733,0.963,33.6,0.72,14.0,0.323,67.6,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00481,high_demand,IN-C05533-FD021,Kalaburagi,Karnataka,8.54,1.7119,1.3301,1.0888,543147,2026-08-25 18:30:00+00:00,49.923,0.952,43.8,1.94,21.2,0.265,54.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S00482,line_outage,IN-C14844-SS,Hyderabad,Telangana,0.02,1.2838,1.0762,1.0138,500,2026-08-02 20:25:00+00:00,49.947,0.99,38.1,0.67,17.5,0.376,74.7,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S00483,normal_operation,IN-C03282-FD031,Vadodara,Gujarat,0.0,1.1271,0.9259,1.017,0,2026-08-12 12:05:00+00:00,49.985,0.988,40.4,1.9,17.7,0.276,60.3,CLOSED,No protection operation,demand stress,No restoration required
IND-S00484,heatwave,IN-C09292-SS,Aurangabad,Maharashtra,11.26,2.999,1.4426,1.1445,14263847,2026-08-15 21:20:00+00:00,49.775,0.972,37.5,4.69,16.2,0.309,70.6,CLOSED,No protection operation,thermal derating,No restoration required
IND-S00485,cascade_emergency,IN-HAR-HUB-GEN,Haryana Hub Generation,Haryana,8.53,8.4328,1.3293,1.1343,0,2026-08-07 16:45:00+00:00,49.65,0.957,44.5,3.37,25.3,0.611,75.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S00486,transformer_overload,IN-C03286-GEN07,Bilimora,Gujarat,0.0,3.0796,1.1793,1.0354,0,2026-08-16 14:20:00+00:00,49.751,0.967,38.7,1.05,19.8,0.503,61.9,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00487,transformer_overload,IN-C15557-FD011,Loni,Uttar Pradesh,0.01,3.4957,1.1338,1.0328,0,2026-08-22 23:30:00+00:00,49.724,0.967,37.3,1.27,25.8,0.263,53.7,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00488,heatwave,IN-C09296-SS,Amravati,Maharashtra,9.07,1.5325,1.4392,1.1942,647057,2026-08-20 18:50:00+00:00,49.969,0.978,35.8,3.72,22.3,0.505,58.8,CLOSED,No protection operation,thermal derating,No restoration required
IND-S00489,heatwave,IN-C15548-FD031,Agra,Uttar Pradesh,8.61,3.3136,1.2512,1.1655,1430055,2026-08-15 21:55:00+00:00,49.73,0.982,37.4,3.24,21.9,0.547,81.6,CLOSED,No protection operation,thermal derating,No restoration required
IND-S00490,transformer_overload,IN-GUJ-HUB-GEN,Gujarat Hub Generation,Gujarat,0.0,2.4556,1.1978,1.0625,0,2026-08-21 16:00:00+00:00,49.82,0.98,40.2,1.25,19.0,0.194,63.9,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00491,heatwave,IN-C05536-FD011,Davangere,Karnataka,8.63,1.9105,1.2861,1.1566,435628,2026-08-01 13:15:00+00:00,49.926,0.956,34.4,3.79,21.1,0.369,68.3,CLOSED,No protection operation,thermal derating,No restoration required
IND-S00492,cascade_emergency,IN-C16480-SS,Aghara,Uttar Pradesh,8.57,8.8229,1.4396,1.0562,0,2026-08-30 01:35:00+00:00,49.65,0.965,39.3,1.81,19.7,0.403,74.4,CLOSED,No protection operation,demand stress,No restoration required
IND-S00493,transformer_overload,IN-C03280-FD012,Ahmedabad,Gujarat,0.5,5.8128,1.0586,1.0768,6357693,2026-08-25 17:50:00+00:00,49.65,0.99,33.2,2.0,23.2,0.406,61.2,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00494,heatwave,IN-C11830-SS,Indargarh,Rajasthan,8.46,2.852,1.2494,1.1705,0,2026-08-31 14:45:00+00:00,49.795,0.967,38.6,4.27,19.1,0.662,80.7,CLOSED,No protection operation,thermal derating,No restoration required
IND-S00495,cascade_emergency,IN-C06550-SS,Anehoshalli,Karnataka,9.02,5.2759,1.5133,1.1353,0,2026-08-27 15:10:00+00:00,49.65,0.967,35.6,3.75,20.1,0.625,59.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S00496,high_demand,IN-C03333-SS,Okha,Gujarat,0.0,2.51,1.3312,1.0418,0,2026-08-07 07:10:00+00:00,49.857,0.97,38.2,1.07,18.9,0.36,72.4,CLOSED,No protection operation,demand stress,No restoration required
IND-S00497,transformer_overload,IN-C05533-GEN04,Kalaburagi,Karnataka,0.0,3.8167,1.0571,1.0154,0,2026-08-28 02:10:00+00:00,49.688,0.99,36.1,0.89,20.2,0.277,66.6,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00498,transformer_overload,IN-C12454-SS,Milavittan,Tamil Nadu,0.0,5.7758,1.128,1.0721,0,2026-08-14 12:45:00+00:00,49.65,0.961,32.7,2.78,17.3,0.593,67.0,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00499,normal_operation,IN-C12341-FD022,Coimbatore,Tamil Nadu,0.0,1.1522,1.0186,0.9823,0,2026-08-23 17:05:00+00:00,49.982,0.979,30.4,0.0,23.5,0.194,63.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S00500,heatwave,IN-C07050-GEN06,Thrissur,Kerala,8.47,2.1067,1.2019,1.2194,0,2026-08-25 11:30:00+00:00,49.866,0.981,36.4,4.61,21.0,0.486,52.8,CLOSED,No protection operation,thermal derating,No restoration required
IND-S00501,normal_operation,IN-TEL-HUB-GEN,Telangana Hub Generation,Telangana,0.0,1.1279,0.997,1.0085,0,2026-08-04 03:00:00+00:00,49.955,0.973,32.4,0.36,8.7,0.356,69.2,CLOSED,No protection operation,demand stress,No restoration required
IND-S00502,cascade_emergency,IN-C03282-FD022,Vadodara,Gujarat,8.99,4.0041,1.4796,1.096,1822221,2026-08-04 10:40:00+00:00,49.667,0.99,34.5,2.44,28.7,0.352,55.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S00503,cascade_emergency,IN-C05532-FD011,Mysuru,Karnataka,11.68,8.9112,1.5893,1.0685,22946028,2026-08-25 04:10:00+00:00,49.65,0.959,30.6,2.18,23.9,0.501,85.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S00504,high_demand,IN-C12487-SS,Kollancode,Tamil Nadu,0.0,1.6443,1.3066,1.0261,0,2026-08-24 07:45:00+00:00,49.958,0.977,26.5,0.86,19.3,0.537,52.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S00505,cascade_emergency,IN-C11567-GEN08,Alwar,Rajasthan,30.86,7.5538,1.5954,1.1381,86661566,2026-08-02 09:50:00+00:00,49.65,0.956,35.7,3.02,20.3,0.338,64.6,CLOSED,No protection operation,demand stress,No restoration required
IND-S00506,line_outage,IN-C19432-SS,Dehradun,Uttarakhand,0.0,1.5345,1.1475,1.0104,0,2026-08-29 15:35:00+00:00,49.949,0.987,35.6,0.74,16.5,0.188,72.2,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S00507,normal_operation,IN-C12343-FD022,Madurai,Tamil Nadu,0.0,1.1728,0.8787,0.9915,0,2026-08-03 22:25:00+00:00,49.968,0.99,34.8,2.07,14.6,0.161,63.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S00508,transformer_overload,IN-C00030-FD011,Eluru,Andhra Pradesh,0.17,4.2137,1.21,1.0518,218020,2026-08-03 14:55:00+00:00,49.65,0.965,37.2,1.06,31.8,0.187,72.2,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00509,line_outage,IN-C09291-GEN10,Virār,Maharashtra,0.0,1.3223,1.0463,1.0559,0,2026-08-06 08:05:00+00:00,49.977,0.973,37.0,1.6,20.2,0.398,79.9,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S00510,high_demand,IN-C15555-GEN10,Morādābād,Uttar Pradesh,0.01,2.1251,1.2511,1.025,0,2026-08-31 16:50:00+00:00,49.865,0.974,38.0,0.78,19.2,0.102,72.2,CLOSED,No protection operation,demand stress,No restoration required
IND-S00511,normal_operation,IN-C07184-SS,Vilavoorkkal,Kerala,0.0,1.1403,1.0081,1.0036,0,2026-08-11 05:05:00+00:00,49.972,0.99,35.3,2.74,23.5,0.21,73.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S00512,transformer_overload,IN-C12379-FD011,Paramagudi,Tamil Nadu,0.11,3.4192,1.0039,1.0224,95579,2026-08-12 05:10:00+00:00,49.737,0.981,39.0,3.21,18.7,0.329,59.1,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00513,transformer_overload,IN-C04824-FD021,Ranchi,Jharkhand,0.18,5.2475,1.228,1.0556,1120374,2026-08-31 02:40:00+00:00,49.65,0.972,34.5,1.08,12.9,0.377,66.7,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00514,heatwave,IN-C11571-GEN12,Pāli,Rajasthan,8.63,1.8897,1.3444,1.1477,0,2026-08-06 17:35:00+00:00,49.899,0.98,34.3,3.14,18.1,0.37,78.0,CLOSED,No protection operation,thermal derating,No restoration required
IND-S00515,line_outage,IN-C02530-FD011,Rāj-Nāndgaon,Chhattisgarh,0.0,1.8738,1.03,1.0099,0,2026-08-28 13:20:00+00:00,49.893,0.981,33.4,1.46,18.3,0.101,71.7,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S00516,cascade_emergency,IN-C04830-GEN09,Hazāribāgh,Jharkhand,8.83,5.776,1.3966,1.1668,0,2026-08-25 08:50:00+00:00,49.65,0.946,38.9,3.61,16.1,0.582,55.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S00517,high_demand,IN-C15552-GEN07,Prayagraj,Uttar Pradesh,0.03,1.9499,1.2845,1.0645,0,2026-08-13 15:30:00+00:00,49.884,0.986,37.3,3.87,14.6,0.44,52.7,CLOSED,No protection operation,demand stress,No restoration required
IND-S00518,heatwave,IN-C15554-FD011,Bareilly,Uttar Pradesh,10.63,2.4451,1.4414,1.1574,40171416,2026-08-07 06:20:00+00:00,49.842,0.962,36.0,4.39,22.3,0.506,73.0,CLOSED,No protection operation,thermal derating,No restoration required
IND-S00519,transformer_overload,IN-C09287-FD012,Nashik,Maharashtra,0.0,2.1492,1.2412,1.0081,0,2026-08-22 18:35:00+00:00,49.88,0.973,39.1,0.34,13.6,0.11,55.2,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00520,high_demand,IN-C00023-GEN07,Kākināda,Andhra Pradesh,8.53,1.619,1.4588,1.0257,0,2026-08-24 13:25:00+00:00,49.909,0.978,36.9,1.61,24.5,0.258,72.9,CLOSED,No protection operation,demand stress,No restoration required
IND-S00521,line_outage,IN-C05539-GEN10,Shivamogga,Karnataka,0.0,1.4965,1.0566,1.0458,0,2026-08-10 05:20:00+00:00,49.913,0.988,35.6,2.58,21.9,0.498,64.7,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S00522,cascade_emergency,IN-C10431-GEN08,Sambalpur,Odisha,9.13,7.2083,1.513,1.1415,242280,2026-08-29 20:10:00+00:00,49.65,0.962,39.9,2.6,24.7,0.629,48.8,CLOSED,No protection operation,demand stress,No restoration required
IND-S00523,transformer_overload,IN-C02612-SS,Bilha,Chhattisgarh,0.0,4.6586,1.0101,1.0221,0,2026-08-29 09:20:00+00:00,49.65,0.957,32.2,0.51,15.4,0.152,67.3,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00524,transformer_overload,IN-C11713-SS,Pushkar,Rajasthan,0.07,4.5139,1.1263,1.0072,30906,2026-08-09 11:05:00+00:00,49.65,0.977,39.1,0.54,23.1,0.238,73.9,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00525,line_outage,IN-C07211-SS,Kuttuparamba,Kerala,0.0,2.1366,1.1737,1.0295,0,2026-08-18 08:25:00+00:00,49.867,0.973,37.7,2.95,24.1,0.196,65.4,CLOSED,21 Distance relay operated,line fault,No restoration required
IND-S00526,cascade_emergency,IN-C12340-GEN01,Chennai,Tamil Nadu,9.63,6.4849,1.4438,1.0534,6117199,2026-08-21 10:35:00+00:00,49.65,0.967,31.1,1.18,20.8,0.173,60.5,CLOSED,No protection operation,demand stress,No restoration required
IND-S00527,transformer_overload,IN-C04484-FD022,Srinagar,Jammu and Kashmir,0.0,5.9976,1.2156,1.0038,0,2026-08-05 00:55:00+00:00,49.65,0.963,38.8,0.11,24.0,0.417,66.2,CLOSED,87T differential alarm,thermal overload,No restoration required
IND-S00528,normal_operation,IN-C00027-FD011,Anantapur,Andhra Pradesh,0.0,1.1199,0.8643,1.0173,0,2026-08-11 14:00:00+00:00,49.985,0.989,36.4,1.06,23.2,0.3,64.0,CLOSED,No protection operation,demand stress,No restoration required
IND-S00529,cascade_emergency,IN-C09288-GEN07,Pimpri,Maharashtra,9.38,7.0832,1.3876,1.0583,14643515,2026-08-25 03:55:00+00:00,49.65,0.971,36.6,1.59,11.7,0.256,60.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S00530,normal_operation,IN-C01401-FD011,Luckeesarai,Bihar,0.0,1.0622,0.8525,0.9974,0,2026-08-11 13:50:00+00:00,49.974,0.98,33.6,1.99,18.5,0.101,63.1,CLOSED,No protection operation,demand stress,No restoration required
IND-S00531,heatwave,IN-C14844-FD022,Hyderabad,Telangana,10.22,2.7086,1.4041,1.1369,15789417,2026-08-07 17:20:00+00:00,49.808,0.937,40.4,3.37,22.4,0.437,60.0,CLOSED,No protection operation,thermal derating,No restoration required
