scenario_id,scenario_type,grid_id,initiating_node,initiating_type,initiating_city,initiating_state,stress_multiplier,load_multiplier,weather_factor,n_line_outages,subgraph_nodes,n_steps,cascade_size,cascade_risk_pct,unserved_energy_frac,population_affected,powerflow_failures,n_failed_in_subgraph,cascade_path,cascade_path_steps,split
IND-S00657,cascade_emergency,india_national_20k,IN-C12346-GEN07,generator,Tiruppur,Tamil Nadu,6.5016,1.5304,1.0848,5,75,6,120,11.61,0.01628,30238482,0,6,IN-SR-HUB|IN-ER-HUB|IN-C10346-SS|IN-TAM-HUB|IN-C12346-SS|IN-C12390-SS|IN-C12474-SS|IN-C14168-SS|IN-C14310-SS|IN-ASS-HUB|IN-C01122-SS|IN-C01444-SS,0|0|0|0|0|0|0|0|0|1|1|1,train
IND-S00658,heatwave,india_national_20k,IN-C15562-FD021,feeder,Mathura,Uttar Pradesh,2.2705,1.449,1.1014,0,7,6,43,9.78,0.00743,17662041,0,6,IN-C15562-SS|IN-C15637-SS|IN-C16117-SS|IN-C16601-SS|IN-C16908-SS|IN-C17262-SS|IN-C15562-TR02|IN-C15562-FD021|IN-UTT-HUB|IN-WR-HUB|IN-C01444-SS|IN-DEL-HUB,0|0|0|0|0|0|0|0|0|1|1|1,train
IND-S00659,line_outage,india_national_20k,IN-C14844-FD011,feeder,Hyderabad,Telangana,2.3812,1.2193,1.0376,3,10,5,8,0.4,0.00647,7042799,0,3,IN-C14844-SS|IN-C14844-TR01|IN-C14844-FD011|IN-SR-HUB|IN-C11034-SS|IN-C11047-SS|IN-C15271-SS|IN-C11032-SS,0|0|0|1|2|2|2|3,train
IND-S00660,normal_operation,india_national_20k,IN-C09293-FD021,feeder,Sholapur,Maharashtra,1.1712,0.9919,1.0118,0,8,1,0,0.0,0.0,0,0,0,,,train
IND-S00661,line_outage,india_national_20k,IN-C09282-GEN01,generator,Mumbai,Maharashtra,1.2435,1.1149,1.0285,3,41,1,0,0.01,0.0,0,0,0,,,train
IND-S00662,line_outage,india_national_20k,IN-C07869-FD011,feeder,Singrauli,Madhya Pradesh,1.525,1.1613,1.0263,3,6,2,2,0.07,0.00079,0,0,2,IN-C07869-TR01|IN-C07869-FD011,0|0,train
IND-S00663,cascade_emergency,india_national_20k,IN-C01640-SS,substation,Acharājdih,Bihar,6.2546,1.3622,1.1181,1,3,1,0,8.58,0.0,0,0,0,,,val
IND-S00664,cascade_emergency,india_national_20k,IN-C08149-SS,substation,Hatwāns,Madhya Pradesh,7.1938,1.3747,1.0525,2,7,1,0,8.44,0.0,0,0,0,,,train
IND-S00665,high_demand,india_national_20k,IN-C09522-SS,substation,Pīpri,Maharashtra,2.943,1.4621,1.0997,0,5,1,0,8.77,0.0,0,0,0,,,train
IND-S00666,heatwave,india_national_20k,IN-C09291-GEN10,generator,Virār,Maharashtra,2.7235,1.4458,1.1716,0,40,6,79,10.73,0.00985,21238522,0,3,IN-WR-HUB|IN-SR-HUB|IN-ER-HUB|IN-NER-HUB|IN-KER-HUB|IN-C07054-SS|IN-MAH-HUB|IN-C09291-SS|IN-C10346-SS|IN-C10353-SS|IN-C10362-SS|IN-C15600-SS,0|0|0|0|0|0|0|0|0|0|0|0,train
IND-S00667,cascade_emergency,india_national_20k,IN-C12343-FD011,feeder,Madurai,Tamil Nadu,4.6369,1.5098,1.113,3,10,6,80,10.91,0.01592,36480105,0,4,IN-SR-HUB|IN-C12343-SS|IN-C12343-TR01|IN-C12343-FD011|IN-ER-HUB|IN-NER-HUB|IN-KAR-HUB|IN-C05537-SS|IN-C05539-SS|IN-C05540-SS|IN-C07848-SS|IN-C10346-SS,0|0|0|0|1|1|1|1|1|1|1|1,train
IND-S00668,transformer_overload,india_national_20k,IN-C01503-SS,substation,Dalsingh Sarai,Bihar,3.973,1.0242,1.0579,1,6,1,0,0.0,0.0,0,0,0,,,val
IND-S00669,cascade_emergency,india_national_20k,IN-C04822-GEN01,generator,Jamshedpur,Jharkhand,6.5957,1.3352,1.165,4,33,2,4,8.81,0.00279,1606499,0,4,IN-JHA-HUB|IN-C04822-SS|IN-C04826-SS|IN-C04854-SS,0|0|0|0,train
IND-S00670,normal_operation,india_national_20k,IN-C11053-FD011,feeder,Patiāla,Punjab,1.1492,1.0002,0.9876,0,8,1,0,0.0,0.0,0,0,0,,,train
IND-S00671,normal_operation,india_national_20k,IN-C09298-SS,substation,Sāngli,Maharashtra,1.0405,0.9899,0.9943,0,150,1,0,0.0,0.0,0,0,0,,,train
IND-S00672,line_outage,india_national_20k,IN-C02525-GEN01,generator,Raipur,Chhattisgarh,1.9378,1.0557,1.0407,2,30,2,3,0.07,8e-05,136066,0,0,IN-C01392-SS|IN-C01886-SS|IN-C02465-SS,0|0|0,train
IND-S00673,high_demand,india_national_20k,IN-C03281-FD032,feeder,Surat,Gujarat,1.5211,1.3503,1.0322,1,10,1,0,0.02,0.0,0,0,0,,,train
IND-S00674,cascade_emergency,india_national_20k,IN-C11085-SS,substation,Ropar,Punjab,4.8823,1.467,1.0833,2,5,1,0,8.72,0.0,0,0,0,,,train
IND-S00675,normal_operation,india_national_20k,IN-C12345-FD032,feeder,Tiruchirappalli,Tamil Nadu,1.1546,0.8634,0.9869,0,10,1,0,0.0,0.0,0,0,0,,,train
IND-S00676,line_outage,india_national_20k,IN-C15548-FD021,feeder,Agra,Uttar Pradesh,1.8981,1.1966,1.047,4,10,2,3,0.13,0.00191,1430055,0,3,IN-C15548-SS|IN-C15548-TR02|IN-C15548-FD021,0|0|0,train
IND-S00677,transformer_overload,india_national_20k,IN-C18079-SS,substation,Amīlahwa,Uttar Pradesh,2.0831,1.0587,1.064,0,6,1,0,0.0,0.0,0,0,0,,,train
IND-S00678,transformer_overload,india_national_20k,IN-C03283-FD022,feeder,Rājkot,Gujarat,4.123,1.2539,1.0057,0,10,2,3,0.17,0.00307,1390640,0,3,IN-C03283-SS|IN-C03283-TR02|IN-C03283-FD022,0|0|0,train
IND-S00679,normal_operation,india_national_20k,IN-C10184-SS,substation,Arjuni,Maharashtra,1.1912,0.9058,1.0184,0,5,1,0,0.0,0.0,0,0,0,,,train
IND-S00680,cascade_emergency,india_national_20k,IN-C04827-GEN06,generator,Deoghar,Jharkhand,8.0847,1.5058,1.1165,2,27,8,132,11.83,0.01559,24482793,0,2,IN-JHA-HUB|IN-C04827-SS|IN-NER-HUB|IN-WR-HUB|IN-SR-HUB|IN-C10290-SS|IN-C10346-SS|IN-C10353-SS|IN-C10360-SS|IN-C10362-SS|IN-C10384-SS|IN-NAG-HUB,0|0|1|2|2|2|2|2|2|2|2|2,train
IND-S00681,heatwave,india_national_20k,IN-C12340-GEN01,generator,Chennai,Tamil Nadu,3.4965,1.2936,1.193,2,78,5,39,9.53,0.00643,6117199,0,7,IN-SR-HUB|IN-TAM-HUB|IN-C12340-SS|IN-C12350-SS|IN-C12392-SS|IN-C12427-SS|IN-C12651-SS|IN-C12699-SS|IN-C14244-SS|IN-NER-HUB|IN-C11034-SS|IN-C11047-SS,0|0|0|0|0|0|0|0|0|1|1|1,train
IND-S00682,normal_operation,india_national_20k,IN-C07858-FD011,feeder,Bhopal,Madhya Pradesh,1.1713,0.9078,1.008,0,10,1,0,0.0,0.0,0,0,0,,,train
IND-S00683,normal_operation,india_national_20k,IN-C07286-SS,substation,Pantheeramkavu,Kerala,1.1231,0.876,1.0159,0,29,1,0,0.0,0.0,0,0,0,,,train
IND-S00684,transformer_overload,india_national_20k,IN-C15548-GEN03,generator,Agra,Uttar Pradesh,2.8656,1.2983,1.0484,0,122,3,5,0.26,0.00156,1514701,0,3,IN-C15548-SS|IN-UTT-HUB|IN-C19438-SS|IN-C19462-SS|IN-C19475-SS,0|0|1|1|1,train
IND-S00685,normal_operation,india_national_20k,IN-C01374-FD022,feeder,Patna,Bihar,1.118,1.0119,0.9961,0,10,1,0,0.0,0.0,0,0,0,,,val
IND-S00686,line_outage,india_national_20k,IN-C10441-FD011,feeder,Brajarajnagar,Odisha,1.893,1.2064,1.0283,1,6,1,0,0.0,0.0,0,0,0,,,train
IND-S00687,heatwave,india_national_20k,IN-C19733-GEN05,generator,Āsansol,West Bengal,2.2006,1.1537,1.0976,1,22,2,6,0.15,0.00096,1331410,0,4,IN-C19731-SS|IN-C19733-SS|IN-C19755-SS|IN-C19766-SS|IN-C19864-SS|IN-C19963-SS,0|0|0|0|0|0,val
IND-S00688,line_outage,india_national_20k,IN-C19432-FD021,feeder,Dehradun,Uttarakhand,2.0157,1.1561,1.0479,3,8,2,3,0.11,0.00155,522081,0,3,IN-C19432-SS|IN-C19432-TR02|IN-C19432-FD021,0|0|0,train
IND-S00689,high_demand,india_national_20k,IN-UTT-HUB-GEN,generator,Uttarakhand Hub Generation,Uttarakhand,2.6818,1.5061,1.0518,0,1,1,0,8.71,0.0,0,0,0,,,train
IND-S00690,cascade_emergency,india_national_20k,IN-C09289-GEN08,generator,Kalyān,Maharashtra,7.0927,1.3177,1.0762,5,41,5,38,9.27,0.00709,14925062,0,7,IN-WR-HUB|IN-SR-HUB|IN-MAH-HUB|IN-C09289-SS|IN-C09290-SS|IN-C09301-SS|IN-C09312-SS|IN-C09473-SS|IN-NER-HUB|IN-C11034-SS|IN-C11047-SS|IN-C01444-SS,0|0|0|0|0|0|0|0|1|1|1|2,train
IND-S00691,normal_operation,india_national_20k,IN-C19432-FD021,feeder,Dehradun,Uttarakhand,1.0135,0.9448,1.0136,0,8,1,0,0.0,0.0,0,0,0,,,train
IND-S00692,normal_operation,india_national_20k,IN-C00019-FD011,feeder,Visakhapatnam,Andhra Pradesh,1.005,0.9523,1.0125,0,10,1,0,0.0,0.0,0,0,0,,,test
IND-S00693,transformer_overload,india_national_20k,IN-C03058-FD011,feeder,Delhi,Delhi,4.2742,1.0703,1.0584,0,10,2,4,0.41,0.00942,11034555,0,4,IN-DEL-HUB|IN-C03058-SS|IN-C03058-TR01|IN-C03058-FD011,0|0|0|0,train
IND-S00694,heatwave,india_national_20k,IN-C15552-FD031,feeder,Prayagraj,Uttar Pradesh,2.5392,1.3997,1.1056,2,10,3,9,8.96,0.00489,6880527,0,3,IN-C15552-SS|IN-C15552-TR03|IN-C15552-FD031|IN-WES-HUB|IN-C19729-SS|IN-C19730-SS|IN-C19766-SS|IN-C19864-SS|IN-C19963-SS,0|0|0|0|0|0|1|1|1,train
IND-S00695,normal_operation,india_national_20k,IN-C15574-FD011,feeder,Gyānpur,Uttar Pradesh,1.1383,1.0404,0.9926,0,6,1,0,0.0,0.0,0,0,0,,,train
IND-S00696,line_outage,india_national_20k,IN-C12357-FD011,feeder,Sivakasi,Tamil Nadu,1.5156,1.1626,1.0396,3,6,2,3,0.1,0.00084,500,0,2,IN-C12357-TR01|IN-C12357-FD011|IN-C19571-SS,0|0|0,train
IND-S00697,line_outage,india_national_20k,IN-C10437-FD011,feeder,Paralakhemundi,Odisha,1.3906,1.1296,1.017,1,6,1,0,0.0,0.0,0,0,0,,,train
IND-S00698,normal_operation,india_national_20k,IN-C09301-FD021,feeder,Ulhasnagar,Maharashtra,1.0331,0.9681,0.9868,0,8,1,0,0.0,0.0,0,0,0,,,train
IND-S00699,heatwave,india_national_20k,IN-C03300-FD011,feeder,Bhuj,Gujarat,3.2926,1.1579,1.1531,2,5,1,0,0.0,0.0,0,0,0,,,train
IND-S00700,line_outage,india_national_20k,IN-C15711-SS,substation,Bisauli,Uttar Pradesh,2.3899,1.091,1.0093,4,4,1,0,0.0,0.0,0,0,0,,,train
IND-S00701,line_outage,india_national_20k,IN-C11565-FD011,feeder,Udaipur,Rajasthan,1.6671,1.1317,1.0108,2,8,2,2,0.07,0.00089,0,0,2,IN-C11565-TR01|IN-C11565-FD011,0|0,train
IND-S00702,heatwave,india_national_20k,IN-C14844-FD011,feeder,Hyderabad,Telangana,2.9932,1.1558,1.1182,2,10,5,11,0.51,0.00746,7043799,0,4,IN-C14844-SS|IN-C14844-TR01|IN-C14844-FD011|IN-SR-HUB|IN-TEL-HUB|IN-C11034-SS|IN-C11047-SS|IN-C15208-SS|IN-C15271-SS|IN-C15478-SS|IN-C11032-SS,0|0|0|1|1|2|2|2|2|2|3,train
IND-S00703,cascade_emergency,india_national_20k,IN-C07049-GEN05,generator,Kollam,Kerala,8.3751,1.349,1.0983,4,31,2,2,8.57,0.00086,367107,0,2,IN-KER-HUB|IN-C07049-SS,0|0,train
IND-S00704,heatwave,india_national_20k,IN-C09284-GEN03,generator,Nagpur,Maharashtra,1.5279,1.1507,1.1515,0,43,2,2,0.12,0.00172,2405665,0,2,IN-MAH-HUB|IN-C09284-SS,0|0,train
IND-S00705,transformer_overload,india_national_20k,IN-C11052-FD021,feeder,Jalandhar,Punjab,2.9137,1.1777,1.0303,0,8,2,3,0.18,0.0035,868929,0,3,IN-C11052-SS|IN-C11052-TR02|IN-C11052-FD021,0|0|0,train
IND-S00706,transformer_overload,india_national_20k,IN-C03067-FD011,feeder,Deoli,Delhi,2.9474,1.0089,1.0247,1,5,1,0,0.0,0.0,0,0,0,,,train
IND-S00707,cascade_emergency,india_national_20k,IN-C07046-GEN02,generator,Thiruvananthapuram,Kerala,6.8792,1.4702,1.1577,5,30,7,87,11.1,0.0165,39572582,0,3,IN-C05733-SS|IN-C05950-SS|IN-C06012-SS|IN-C06509-SS|IN-KER-HUB|IN-C07045-SS|IN-C07046-SS|IN-C07291-SS|IN-C07643-SS|IN-ER-HUB|IN-C10346-SS|IN-C10353-SS,0|0|0|0|0|0|0|0|0|1|1|1,train
IND-S00708,cascade_emergency,india_national_20k,IN-C15549-GEN04,generator,Meerut,Uttar Pradesh,4.5482,1.4374,1.0996,2,119,4,37,9.59,0.00586,14362195,0,5,IN-NR-HUB|IN-WR-HUB|IN-NER-HUB|IN-C15549-SS|IN-UTT-HUB|IN-C01444-SS|IN-DEL-HUB|IN-C03058-SS|IN-MAH-HUB|IN-C09292-SS|IN-C10290-SS|IN-C10346-SS,0|0|0|0|0|1|1|1|1|1|1|1,train
IND-S00709,normal_operation,india_national_20k,IN-C15717-SS,substation,Rūdarpur,Uttar Pradesh,1.1947,0.9807,1.0064,0,6,1,0,0.0,0.0,0,0,0,,,train
IND-S00710,high_demand,india_national_20k,IN-C05535-GEN06,generator,Belagavi,Karnataka,1.7235,1.4252,1.0236,1,52,1,0,8.46,0.0,0,0,0,,,test
IND-S00711,cascade_emergency,india_national_20k,IN-C07889-FD011,feeder,Datia,Madhya Pradesh,6.0738,1.3982,1.176,4,6,3,14,9.17,0.00213,832148,0,4,IN-C03153-SS|IN-C03349-SS|IN-C03735-SS|IN-MAD-HUB|IN-C07889-SS|IN-C07889-TR01|IN-C07889-FD011|IN-C07861-SS|IN-C07885-SS|IN-C07944-SS|IN-C08085-SS|IN-C08275-SS,0|0|0|0|0|0|0|1|1|1|1|1,train
IND-S00712,cascade_emergency,india_national_20k,IN-C03795-FD021,feeder,Panipat,Haryana,8.5281,1.3836,1.1342,1,8,5,97,10.67,0.00726,11201102,0,2,IN-HAR-HUB|IN-C03795-SS|IN-WR-HUB|IN-NER-HUB|IN-C01444-SS|IN-DEL-HUB|IN-C03059-SS|IN-JAM-HUB|IN-C04486-SS|IN-C04487-SS|IN-C04488-SS|IN-MAH-HUB,0|0|1|1|2|2|2|2|2|2|2|2,train
IND-S00713,line_outage,india_national_20k,IN-C11566-FD021,feeder,Bhilwara,Rajasthan,1.8972,1.0714,1.0497,1,8,1,0,0.0,0.0,0,0,0,,,train
IND-S00714,cascade_emergency,india_national_20k,IN-C09510-SS,substation,Nāndgaon,Maharashtra,7.1796,1.5371,1.0814,2,7,2,12,9.16,0.00074,164425,0,5,IN-C09378-SS|IN-C09381-SS|IN-C09510-SS|IN-C09573-SS|IN-C09687-SS|IN-C09778-SS|IN-C09848-SS|IN-C09889-SS|IN-C10004-SS|IN-C10017-SS|IN-C10071-SS|IN-C10129-SS,0|0|0|0|0|0|0|0|0|0|0|0,train
IND-S00715,heatwave,india_national_20k,IN-C02530-FD011,feeder,Rāj-Nāndgaon,Chhattisgarh,2.0768,1.3101,1.1535,2,7,4,16,8.92,0.00204,2047302,0,3,IN-C02530-SS|IN-C02530-TR01|IN-C02530-FD011|IN-HAR-HUB|IN-C03791-SS|IN-C16428-SS|IN-C19203-SS|IN-C15557-SS|IN-UTT-HUB|IN-TAM-HUB|IN-C12372-SS|IN-C12392-SS,0|0|0|0|0|0|0|1|1|2|2|2,train
IND-S00716,normal_operation,india_national_20k,IN-C04822-FD032,feeder,Jamshedpur,Jharkhand,1.0715,0.9458,0.9998,0,10,1,0,0.0,0.0,0,0,0,,,train
IND-S00717,cascade_emergency,india_national_20k,IN-C12346-GEN07,generator,Tiruppur,Tamil Nadu,4.0943,1.4365,1.1303,4,75,5,64,10.31,0.00978,22311611,0,5,IN-SR-HUB|IN-MAH-HUB|IN-C09289-SS|IN-C09290-SS|IN-C09301-SS|IN-C09312-SS|IN-C09473-SS|IN-TAM-HUB|IN-C12390-SS|IN-C12474-SS|IN-C14168-SS|IN-C14310-SS,0|0|0|0|0|0|0|0|0|0|0|0,train
IND-S00718,transformer_overload,india_national_20k,IN-C12340-GEN01,generator,Chennai,Tamil Nadu,3.2856,1.1767,1.0413,1,78,2,8,0.34,0.00526,5334958,0,6,IN-TAM-HUB|IN-C12340-SS|IN-C12350-SS|IN-C12392-SS|IN-C12427-SS|IN-C12651-SS|IN-C12699-SS|IN-C14244-SS,0|0|0|0|0|0|0|0,train
IND-S00719,transformer_overload,india_national_20k,IN-C02527-GEN03,generator,Korba,Chhattisgarh,3.2013,1.1294,1.0239,1,23,1,0,0.0,0.0,0,0,0,,,train
IND-S00720,heatwave,india_national_20k,IN-C03793-GEN04,generator,Hisar,Haryana,1.6695,1.2741,1.1883,2,20,1,0,8.56,0.0,0,0,0,,,train
IND-S00721,high_demand,india_national_20k,IN-C12342-FD022,feeder,Kallakurichi,Tamil Nadu,2.5221,1.3203,1.0641,1,10,1,0,7.93,0.0,0,0,0,,,train
IND-S00722,transformer_overload,india_national_20k,IN-C11565-FD021,feeder,Udaipur,Rajasthan,3.9259,1.1509,1.0072,1,8,1,0,0.0,0.0,0,0,0,,,train
IND-S00723,high_demand,india_national_20k,IN-C15547-FD022,feeder,Lucknow,Uttar Pradesh,1.7121,1.3598,1.0239,0,10,2,3,0.19,0.00312,2472011,0,3,IN-C15547-SS|IN-C15547-TR02|IN-C15547-FD022,0|0|0,train
IND-S00724,cascade_emergency,india_national_20k,IN-C09289-FD012,feeder,Kalyān,Maharashtra,5.7776,1.3825,1.1774,1,10,4,6,8.98,0.002,3309103,0,4,IN-C09473-SS|IN-C09289-SS|IN-C09301-SS|IN-C09312-SS|IN-MAH-HUB|IN-C09290-SS,0|1|1|1|2|2,train
IND-S00725,transformer_overload,india_national_20k,IN-C12343-FD011,feeder,Madurai,Tamil Nadu,3.135,1.0211,1.0547,0,10,2,3,0.15,0.00267,1465625,0,3,IN-C12343-SS|IN-C12343-TR01|IN-C12343-FD011,0|0|0,train
IND-S00726,high_demand,india_national_20k,IN-C04444-SS,substation,Arodba,Himachal Pradesh,2.6192,1.4809,1.0779,0,3,1,0,8.76,0.0,0,0,0,,,train
IND-S00727,normal_operation,india_national_20k,IN-C12994-SS,substation,Tirupananthal,Tamil Nadu,1.198,0.8985,0.991,0,6,1,0,0.0,0.0,0,0,0,,,train
IND-S00728,heatwave,india_national_20k,IN-C03348-SS,substation,Chhaya,Gujarat,2.8212,1.3765,1.0852,1,5,1,0,8.52,0.0,0,0,0,,,train
IND-S00729,high_demand,india_national_20k,IN-C05530-FD011,feeder,Bengaluru,Karnataka,2.8145,1.2988,1.0491,0,10,2,4,0.33,0.00705,8495492,0,4,IN-KAR-HUB|IN-C05530-SS|IN-C05530-TR01|IN-C05530-FD011,0|0|0|0,test
IND-S00730,transformer_overload,india_national_20k,IN-C14850-GEN07,generator,Karīmnagar,Telangana,2.3163,1.1468,1.006,1,27,1,0,0.0,0.0,0,0,0,,,train
IND-S00731,high_demand,india_national_20k,IN-C14845-SS,substation,Warangal,Telangana,2.7748,1.5444,1.0738,1,100,2,2,8.95,0.00011,27024,0,2,IN-C14955-SS|IN-C14960-SS,0|0,train
IND-S00732,line_outage,india_national_20k,IN-C15549-GEN04,generator,Meerut,Uttar Pradesh,2.0369,1.2651,1.0141,4,119,3,5,0.17,0.0011,1307830,0,3,IN-C15549-SS|IN-UTT-HUB|IN-C19438-SS|IN-C19462-SS|IN-C19475-SS,0|0|1|1|1,train
IND-S00733,cascade_emergency,india_national_20k,IN-C07865-GEN09,generator,Saugor,Madhya Pradesh,4.9091,1.3994,1.1017,3,46,1,0,8.63,0.0,0,0,0,,,train
IND-S00734,high_demand,india_national_20k,IN-C12787-SS,substation,Neelagiri,Tamil Nadu,1.9827,1.5071,1.0374,1,74,1,0,8.65,0.0,0,0,0,,,train
IND-S00735,cascade_emergency,india_national_20k,IN-C15547-FD012,feeder,Lucknow,Uttar Pradesh,5.5182,1.5026,1.1107,5,10,5,69,10.77,0.01778,27537969,0,4,IN-NR-HUB|IN-WR-HUB|IN-ER-HUB|IN-NER-HUB|IN-ODI-HUB|IN-C10428-SS|IN-C10429-SS|IN-C10511-SS|IN-C15547-SS|IN-C15547-TR01|IN-C15547-FD012|IN-UTT-HUB,0|0|0|0|0|0|0|0|0|0|0|0,train
IND-S00736,line_outage,india_national_20k,IN-C03286-GEN07,generator,Bilimora,Gujarat,2.4202,1.1916,1.054,3,24,1,0,0.0,0.0,0,0,0,,,train
IND-S00737,transformer_overload,india_national_20k,IN-C03299-FD011,feeder,Porbandar,Gujarat,3.0601,1.0819,1.0358,1,5,1,0,0.0,0.0,0,0,0,,,train
IND-S00738,transformer_overload,india_national_20k,IN-C11561-FD021,feeder,Jodhpur,Rajasthan,2.2121,1.1021,1.0552,0,10,2,3,0.11,0.00154,1056191,0,3,IN-C11561-SS|IN-C11561-TR02|IN-C11561-FD021,0|0|0,train
IND-S00739,transformer_overload,india_national_20k,IN-C03288-GEN09,generator,Gandhinagar,Gujarat,2.8027,1.0003,1.0379,0,24,1,0,0.0,0.0,0,0,0,,,train
IND-S00740,transformer_overload,india_national_20k,IN-C19732-GEN04,generator,Siliguri,West Bengal,5.6736,1.0645,1.0248,0,17,1,0,0.0,0.0,0,0,0,,,val
IND-S00741,line_outage,india_national_20k,IN-C15780-SS,substation,Saidpur,Uttar Pradesh,2.2434,1.0379,1.0075,3,5,1,0,0.01,0.0,0,0,0,,,train
IND-S00742,normal_operation,india_national_20k,IN-C10424-SS,substation,Nowrangapur,Odisha,1.0311,0.9872,1.0167,0,100,1,0,0.0,0.0,0,0,0,,,train
IND-S00743,line_outage,india_national_20k,IN-C01389-FD011,feeder,Hājīpur,Bihar,1.953,1.1226,1.0487,4,6,3,17,0.4,0.00163,779143,0,4,IN-BIH-HUB|IN-C01389-SS|IN-C01389-TR01|IN-C01389-FD011|IN-C01377-SS|IN-C01444-SS|IN-C01445-SS|IN-C01481-SS|IN-C01485-SS|IN-C01486-SS|IN-C01495-SS|IN-C01499-SS,0|0|0|0|1|1|1|1|1|1|1|1,val
IND-S00744,transformer_overload,india_national_20k,IN-C00071-FD011,feeder,Nagari,Andhra Pradesh,3.125,1.198,1.0114,0,5,1,0,0.0,0.0,0,0,0,,,test
IND-S00745,transformer_overload,india_national_20k,IN-C01376-FD021,feeder,Bhāgalpur,Bihar,5.4985,1.2832,1.0037,0,8,2,3,0.16,0.00283,400146,0,3,IN-C01376-SS|IN-C01376-TR02|IN-C01376-FD021,0|0|0,val
IND-S00746,heatwave,india_national_20k,IN-C12349-FD021,feeder,Vellore,Tamil Nadu,3.4938,1.2544,1.12,0,8,2,3,8.4,0.00228,484690,0,3,IN-C12349-SS|IN-C12349-TR02|IN-C12349-FD021,0|0|0,train
IND-S00747,cascade_emergency,india_national_20k,IN-C12344-FD012,feeder,Tirunelveli,Tamil Nadu,6.3581,1.3734,1.1445,3,10,2,5,8.89,0.00443,1436844,0,3,IN-C12344-SS|IN-C12344-TR01|IN-C12344-FD012|IN-C17443-SS|IN-C18843-SS,0|0|0|0|0,train
IND-S00748,line_outage,india_national_20k,IN-C09284-FD011,feeder,Nagpur,Maharashtra,1.8824,1.2327,1.0587,3,10,2,3,0.17,0.0032,2405665,0,3,IN-C09284-SS|IN-C09284-TR01|IN-C09284-FD011,0|0|0,train
IND-S00749,transformer_overload,india_national_20k,IN-C05684-SS,substation,Malpe,Karnataka,2.3458,1.1284,1.0134,0,7,2,2,0.04,0.00013,23996,0,2,IN-C05684-SS|IN-C06398-SS,0|0,test
IND-S00750,line_outage,india_national_20k,IN-C14904-SS,substation,Peddapalli,Telangana,1.5197,1.1836,1.0541,2,5,1,0,0.0,0.0,0,0,0,,,train
IND-S00751,line_outage,india_national_20k,IN-C10424-GEN01,generator,Nowrangapur,Odisha,1.8586,1.0446,1.0268,1,34,1,0,0.0,0.0,0,0,0,,,train
IND-S00752,high_demand,india_national_20k,IN-C04986-SS,substation,Hesla,Jharkhand,2.4187,1.271,1.0469,1,7,1,0,0.0,0.0,0,0,0,,,train
IND-S00753,transformer_overload,india_national_20k,IN-C11134-SS,substation,Sanaur,Punjab,3.6401,1.0949,1.0733,0,4,2,5,0.11,0.00021,33210,0,4,IN-C11134-SS|IN-C11195-SS|IN-C11281-SS|IN-C11447-SS|IN-C11519-SS,0|0|0|0|0,train
IND-S00754,transformer_overload,india_national_20k,IN-C15547-GEN02,generator,Lucknow,Uttar Pradesh,4.9838,1.2045,1.004,0,120,3,5,0.25,0.00386,2556657,0,3,IN-C15547-SS|IN-UTT-HUB|IN-C19438-SS|IN-C19462-SS|IN-C19475-SS,0|0|1|1|1,train
IND-S00755,transformer_overload,india_national_20k,IN-C11700-SS,substation,Todabhim,Rajasthan,2.8377,1.0677,1.0623,0,5,1,0,0.0,0.0,0,0,0,,,train
IND-S00756,normal_operation,india_national_20k,IN-C00018-GEN02,generator,Vijayawada,Andhra Pradesh,1.0886,0.9734,1.0148,0,45,1,0,0.0,0.0,0,0,0,,,test
IND-S00757,normal_operation,india_national_20k,IN-C03305-FD011,feeder,Pātan,Gujarat,1.106,0.9228,0.9993,0,5,1,0,0.0,0.0,0,0,0,,,train
IND-S00758,cascade_emergency,india_national_20k,IN-C09287-GEN06,generator,Nashik,Maharashtra,6.0756,1.5968,1.0585,2,41,6,84,10.86,0.01147,21650753,0,3,IN-WR-HUB|IN-SR-HUB|IN-ER-HUB|IN-NER-HUB|IN-KER-HUB|IN-C07054-SS|IN-MAH-HUB|IN-C09287-SS|IN-C10346-SS|IN-C10353-SS|IN-C10362-SS|IN-C10384-SS,0|0|0|0|0|0|0|0|0|0|0|0,train
IND-S00759,line_outage,india_national_20k,IN-C15553-GEN08,generator,Alīgarh,Uttar Pradesh,1.8595,1.1315,1.0163,3,116,1,0,0.0,0.0,0,0,0,,,train
IND-S00760,heatwave,india_national_20k,IN-C11560-FD012,feeder,Jaipur,Rajasthan,2.2947,1.1513,1.1425,0,10,2,3,0.22,0.00454,3046163,0,3,IN-C11560-SS|IN-C11560-TR01|IN-C11560-FD012,0|0|0,train
IND-S00761,normal_operation,india_national_20k,IN-C01374-FD022,feeder,Patna,Bihar,1.0861,0.8664,0.991,0,10,1,0,0.0,0.0,0,0,0,,,val
IND-S00762,high_demand,india_national_20k,IN-C05530-FD031,feeder,Bengaluru,Karnataka,2.9965,1.5249,1.0668,0,10,5,72,10.73,0.01713,31255155,0,4,IN-SR-HUB|IN-KAR-HUB|IN-C05530-SS|IN-C05530-TR03|IN-C05530-FD031|IN-ER-HUB|IN-NER-HUB|IN-C10362-SS|IN-C11034-SS|IN-C11047-SS|IN-C01444-SS|IN-JHA-HUB,0|0|0|0|0|1|1|1|1|1|2|2,test
