scenario_id,initiating_city,initiating_state,cascade_risk_pct,topology_structure,transformers_before,transformers_after,reserve_margin_pct,n_minus_1_secure,estimated_loss_reduction_pct,estimated_capex_reduction_pct,dispatch_action
IND-S00000,Murwāra,Madhya Pradesh,8.52,ring-main,15,13,22.5,False,4.24,11.16,Reconfigure ties; balance 13 transformer banks
IND-S00992,Hisar,Haryana,0.0,meshed-N-1,15,13,18.5,True,5.51,10.51,Reconfigure ties; balance 13 transformer banks
IND-S00993,Patna,Bihar,0.61,radial-spur,15,13,20.9,False,2.99,11.11,Reconfigure ties; balance 13 transformer banks
IND-S00994,Rājkot,Gujarat,8.62,parallel-bank,15,13,17.5,True,5.33,10.52,Reconfigure ties; balance 13 transformer banks
IND-S00995,Khurai,Madhya Pradesh,0.0,sectionalized-ring,15,13,24.1,True,2.01,10.94,Reconfigure ties; balance 13 transformer banks
IND-S00996,Davangere,Karnataka,33.98,ring-main,15,13,19.1,False,3.93,11.52,Reconfigure ties; balance 13 transformer banks
IND-S00997,Hyderabad,Telangana,8.98,double-bus,15,13,17.6,True,4.35,10.59,Reconfigure ties; balance 13 transformer banks
IND-S00998,Aurangabad,Maharashtra,0.0,meshed-N-1,15,13,28.9,True,3.46,12.52,Reconfigure ties; balance 13 transformer banks
IND-S00999,Gawān,Uttar Pradesh,8.56,radial-spur,15,13,24.5,False,4.49,11.61,Reconfigure ties; balance 13 transformer banks
IND-S01000,Tungidighi,West Bengal,8.95,parallel-bank,15,13,12.7,True,3.17,11.26,Reconfigure ties; balance 13 transformer banks
IND-S01001,Nashik,Maharashtra,0.15,sectionalized-ring,15,13,18.5,True,3.07,10.62,Reconfigure ties; balance 13 transformer banks
IND-S01002,Vadodara,Gujarat,8.7,ring-main,15,13,17.7,False,1.83,10.72,Reconfigure ties; balance 13 transformer banks
IND-S01003,Kolkata,West Bengal,0.0,double-bus,15,13,19.4,True,4.26,11.76,Reconfigure ties; balance 13 transformer banks
IND-S01004,Gwalior,Madhya Pradesh,0.0,meshed-N-1,15,13,13.3,True,4.0,10.81,Reconfigure ties; balance 13 transformer banks
IND-S01005,Bhetia,Jharkhand,0.0,radial-spur,15,13,27.9,False,3.42,11.4,Reconfigure ties; balance 13 transformer banks
IND-S01006,Madurai,Tamil Nadu,9.35,parallel-bank,15,13,17.3,True,3.64,11.49,Reconfigure ties; balance 13 transformer banks
IND-S01007,Mumbai,Maharashtra,0.15,sectionalized-ring,15,13,19.4,True,5.01,10.68,Reconfigure ties; balance 13 transformer banks
IND-S01008,Satna,Madhya Pradesh,0.0,ring-main,15,13,16.4,False,2.91,11.68,Reconfigure ties; balance 13 transformer banks
IND-S01009,Cheyyur,Tamil Nadu,8.5,double-bus,15,13,20.7,True,4.25,12.03,Reconfigure ties; balance 13 transformer banks
IND-S01010,Dhaulpur,Rajasthan,10.97,meshed-N-1,15,13,20.7,True,6.0,12.11,Reconfigure ties; balance 13 transformer banks
IND-S01011,Nāngloi Jāt,Delhi,0.0,radial-spur,15,13,24.1,False,3.08,11.64,Reconfigure ties; balance 13 transformer banks
IND-S01012,Jawaharnagar,Telangana,8.76,parallel-bank,15,13,17.5,True,2.72,10.75,Reconfigure ties; balance 13 transformer banks
IND-S01013,Kurnool,Andhra Pradesh,0.02,sectionalized-ring,15,13,20.6,True,4.35,11.63,Reconfigure ties; balance 13 transformer banks
IND-S01014,Rājkot,Gujarat,9.36,ring-main,15,13,12.0,False,2.88,10.97,Reconfigure ties; balance 13 transformer banks
IND-S01015,Nagpur,Maharashtra,9.85,double-bus,15,13,24.6,True,5.59,11.46,Reconfigure ties; balance 13 transformer banks
IND-S01016,Rāichūr,Karnataka,9.74,meshed-N-1,15,13,22.8,True,4.84,12.32,Reconfigure ties; balance 13 transformer banks
IND-S01017,Kurnool,Andhra Pradesh,0.0,radial-spur,15,13,24.3,False,4.43,10.77,Reconfigure ties; balance 13 transformer banks
IND-S01018,Gwalior,Madhya Pradesh,0.0,parallel-bank,15,13,19.3,True,3.48,13.0,Reconfigure ties; balance 13 transformer banks
IND-S01019,Amravati,Maharashtra,0.12,sectionalized-ring,15,13,18.0,True,4.26,11.93,Reconfigure ties; balance 13 transformer banks
IND-S01020,Narnaul,Haryana,8.64,ring-main,15,13,20.6,False,6.34,11.69,Reconfigure ties; balance 13 transformer banks
IND-S01021,Hazāribāgh,Jharkhand,0.0,double-bus,15,13,28.2,True,5.0,12.01,Reconfigure ties; balance 13 transformer banks
IND-S01022,Mumbai,Maharashtra,10.33,meshed-N-1,15,13,19.6,True,2.87,11.74,Reconfigure ties; balance 13 transformer banks
IND-S01023,patamda,Jharkhand,8.66,radial-spur,15,13,18.5,False,4.06,11.03,Reconfigure ties; balance 13 transformer banks
IND-S01024,Indore,Madhya Pradesh,33.09,parallel-bank,15,13,16.0,True,4.94,10.75,Reconfigure ties; balance 13 transformer banks
IND-S01025,Coimbatore,Tamil Nadu,0.16,sectionalized-ring,15,13,17.5,True,4.59,11.26,Reconfigure ties; balance 13 transformer banks
IND-S01026,Rāmpur,Uttar Pradesh,9.65,ring-main,15,13,12.0,False,2.94,11.02,Reconfigure ties; balance 13 transformer banks
IND-S01027,Abbipur,Uttar Pradesh,8.59,double-bus,15,13,17.0,True,4.14,10.95,Reconfigure ties; balance 13 transformer banks
IND-S01028,Kozhikode,Kerala,0.02,meshed-N-1,15,13,19.3,True,5.47,9.94,Reconfigure ties; balance 13 transformer banks
IND-S01029,Nellore,Andhra Pradesh,0.0,radial-spur,15,13,24.7,False,4.37,12.28,Reconfigure ties; balance 13 transformer banks
IND-S01030,Surat,Gujarat,0.0,parallel-bank,15,13,14.7,True,2.99,11.5,Reconfigure ties; balance 13 transformer banks
IND-S01031,Bhavnagar,Gujarat,11.15,sectionalized-ring,15,13,15.7,True,3.57,9.84,Reconfigure ties; balance 13 transformer banks
IND-S01032,Gandhinagar,Gujarat,0.0,ring-main,15,13,14.8,False,3.38,11.29,Reconfigure ties; balance 13 transformer banks
IND-S01033,Jalgaon,Maharashtra,0.0,double-bus,15,13,29.5,True,3.2,10.08,Reconfigure ties; balance 13 transformer banks
IND-S01034,Itanagar,Arunachal Pradesh,0.05,meshed-N-1,15,13,25.6,True,5.0,12.02,Reconfigure ties; balance 13 transformer banks
IND-S01035,Mirzāpur,Uttar Pradesh,10.24,radial-spur,15,13,23.6,False,5.05,11.42,Reconfigure ties; balance 13 transformer banks
IND-S01036,Aurangabad,Maharashtra,0.0,parallel-bank,15,13,20.2,True,3.96,10.14,Reconfigure ties; balance 13 transformer banks
IND-S01037,Atarra,Uttar Pradesh,0.0,sectionalized-ring,15,13,20.1,True,2.97,12.04,Reconfigure ties; balance 13 transformer banks
IND-S01038,Varanasi,Uttar Pradesh,0.01,ring-main,15,13,23.5,False,4.78,12.24,Reconfigure ties; balance 13 transformer banks
IND-S01039,Kolkata,West Bengal,0.0,double-bus,15,13,21.9,True,4.66,12.29,Reconfigure ties; balance 13 transformer banks
IND-S01040,Moga,Punjab,0.14,meshed-N-1,15,13,16.2,True,3.41,12.36,Reconfigure ties; balance 13 transformer banks
IND-S01041,Coimbatore,Tamil Nadu,0.18,radial-spur,15,13,19.8,False,2.81,10.48,Reconfigure ties; balance 13 transformer banks
IND-S01042,Madanapalle,Andhra Pradesh,0.07,parallel-bank,15,13,19.8,True,4.06,12.81,Reconfigure ties; balance 13 transformer banks
IND-S01043,Saugor,Madhya Pradesh,9.66,sectionalized-ring,15,13,20.6,True,3.77,11.46,Reconfigure ties; balance 13 transformer banks
IND-S01044,Purnia,Bihar,0.0,ring-main,15,13,23.5,False,3.84,11.51,Reconfigure ties; balance 13 transformer banks
IND-S01045,Viramgām,Gujarat,0.0,double-bus,15,13,20.9,True,4.52,11.69,Reconfigure ties; balance 13 transformer banks
IND-S01046,Gokavaram,Andhra Pradesh,0.0,meshed-N-1,15,13,22.0,True,5.57,10.91,Reconfigure ties; balance 13 transformer banks
IND-S01047,Kolkata,West Bengal,0.0,radial-spur,15,13,26.2,False,2.95,11.9,Reconfigure ties; balance 13 transformer banks
IND-S01048,Tanr Balidih,Jharkhand,0.0,parallel-bank,15,13,20.4,True,3.51,11.19,Reconfigure ties; balance 13 transformer banks
IND-S01049,Anneboyinapalle,Andhra Pradesh,0.0,sectionalized-ring,15,13,20.9,True,4.34,13.48,Reconfigure ties; balance 13 transformer banks
IND-S01050,Silchar,Assam,8.63,ring-main,15,13,19.8,False,2.39,11.56,Reconfigure ties; balance 13 transformer banks
IND-S01051,Burāri,Delhi,0.0,double-bus,15,13,23.1,True,3.77,11.65,Reconfigure ties; balance 13 transformer banks
IND-S01052,Vadodara,Gujarat,8.56,meshed-N-1,15,13,20.1,True,4.39,12.6,Reconfigure ties; balance 13 transformer banks
IND-S01053,Ghāziābād,Uttar Pradesh,0.0,radial-spur,15,13,21.7,False,3.31,12.08,Reconfigure ties; balance 13 transformer banks
IND-S01054,Shirpur,Maharashtra,8.45,parallel-bank,15,13,23.0,True,3.6,11.38,Reconfigure ties; balance 13 transformer banks
IND-S01055,Tamil Nadu Hub Generation,Tamil Nadu,10.33,sectionalized-ring,15,13,17.2,True,3.59,10.4,Reconfigure ties; balance 13 transformer banks
IND-S01056,Chennai,Tamil Nadu,0.0,ring-main,15,13,25.6,False,2.9,11.88,Reconfigure ties; balance 13 transformer banks
IND-S01057,Gadag,Karnataka,0.09,double-bus,15,13,20.4,True,3.77,12.22,Reconfigure ties; balance 13 transformer banks
IND-S01058,Bhiwadi,Rajasthan,0.0,meshed-N-1,15,13,21.6,True,2.67,12.17,Reconfigure ties; balance 13 transformer banks
IND-S01059,Kalavoor,Kerala,0.13,radial-spur,15,13,23.1,False,4.22,12.76,Reconfigure ties; balance 13 transformer banks
IND-S01060,Bongaigaon,Assam,0.0,parallel-bank,15,13,24.0,True,2.59,10.9,Reconfigure ties; balance 13 transformer banks
IND-S01061,Coimbatore,Tamil Nadu,0.29,sectionalized-ring,15,13,19.1,True,5.37,11.4,Reconfigure ties; balance 13 transformer banks
IND-S01062,Pul Pehlad,Delhi,8.68,ring-main,15,13,26.6,False,4.6,11.58,Reconfigure ties; balance 13 transformer banks
IND-S01063,Arāzi Khalanga,Uttar Pradesh,0.0,double-bus,15,13,27.0,True,5.59,12.33,Reconfigure ties; balance 13 transformer banks
IND-S01064,Gursahāiganj,Uttar Pradesh,8.46,meshed-N-1,15,13,19.5,True,6.62,11.59,Reconfigure ties; balance 13 transformer banks
IND-S01065,Delhi,Delhi,0.19,radial-spur,15,13,22.4,False,2.35,10.73,Reconfigure ties; balance 13 transformer banks
IND-S01066,Rāmgundam,Telangana,9.04,parallel-bank,15,13,24.6,True,3.97,10.05,Reconfigure ties; balance 13 transformer banks
IND-S01067,Rasapūdipalem,Andhra Pradesh,8.94,sectionalized-ring,15,13,19.2,True,3.92,11.94,Reconfigure ties; balance 13 transformer banks
IND-S01068,Kanayannur,Kerala,0.18,ring-main,15,13,20.6,False,5.58,11.83,Reconfigure ties; balance 13 transformer banks
IND-S01069,Pālghar,Maharashtra,8.52,double-bus,15,13,23.5,True,3.77,12.4,Reconfigure ties; balance 13 transformer banks
IND-S01070,Erode,Tamil Nadu,0.01,meshed-N-1,15,13,15.4,True,3.24,11.47,Reconfigure ties; balance 13 transformer banks
IND-S01071,Satna,Madhya Pradesh,8.59,radial-spur,15,13,19.9,False,5.01,10.02,Reconfigure ties; balance 13 transformer banks
IND-S01072,Pune,Maharashtra,10.15,parallel-bank,15,13,26.2,True,2.81,11.7,Reconfigure ties; balance 13 transformer banks
IND-S01073,Bhainsdehi,Madhya Pradesh,0.0,sectionalized-ring,15,13,16.1,True,3.91,12.36,Reconfigure ties; balance 13 transformer banks
IND-S01074,Bharatpur,Rajasthan,0.0,ring-main,15,13,21.0,False,3.52,11.66,Reconfigure ties; balance 13 transformer banks
IND-S01075,Khada,Uttar Pradesh,8.49,double-bus,15,13,15.7,True,4.44,11.76,Reconfigure ties; balance 13 transformer banks
IND-S01076,Kota,Rajasthan,8.7,meshed-N-1,15,13,21.3,True,2.59,11.24,Reconfigure ties; balance 13 transformer banks
IND-S01077,Bhopal,Madhya Pradesh,0.0,radial-spur,15,13,22.5,False,4.84,11.14,Reconfigure ties; balance 13 transformer banks
IND-S01078,Salem,Tamil Nadu,12.12,parallel-bank,15,13,16.5,True,5.76,11.06,Reconfigure ties; balance 13 transformer banks
IND-S01079,Nadiād,Gujarat,0.0,sectionalized-ring,15,13,24.6,True,4.87,11.56,Reconfigure ties; balance 13 transformer banks
IND-S01080,Uttarakhand Hub Generation,Uttarakhand,0.0,ring-main,15,13,18.3,False,4.55,11.49,Reconfigure ties; balance 13 transformer banks
IND-S01081,Kanpur,Uttar Pradesh,0.0,double-bus,15,13,16.3,True,2.64,10.87,Reconfigure ties; balance 13 transformer banks
IND-S01082,Jammu,Jammu and Kashmir,8.36,meshed-N-1,15,13,21.1,True,5.22,11.39,Reconfigure ties; balance 13 transformer banks
IND-S01083,Pilibangan,Rajasthan,0.0,radial-spur,15,13,23.2,False,4.43,11.3,Reconfigure ties; balance 13 transformer banks
IND-S01084,Kallakurichi,Tamil Nadu,8.87,parallel-bank,15,13,20.1,True,4.22,10.14,Reconfigure ties; balance 13 transformer banks
IND-S01085,Kanayannur,Kerala,8.72,sectionalized-ring,15,13,23.9,True,7.5,11.43,Reconfigure ties; balance 13 transformer banks
IND-S01086,Hubballi,Karnataka,0.0,ring-main,15,13,28.9,False,3.43,11.54,Reconfigure ties; balance 13 transformer banks
IND-S01087,Buxar,Bihar,9.13,double-bus,15,13,24.1,True,3.8,12.27,Reconfigure ties; balance 13 transformer banks
IND-S01088,Maharashtra Hub Generation,Maharashtra,9.32,meshed-N-1,15,13,17.3,True,4.86,10.49,Reconfigure ties; balance 13 transformer banks
IND-S01089,Aurangabad,Maharashtra,0.12,radial-spur,15,13,27.1,False,3.01,11.58,Reconfigure ties; balance 13 transformer banks
IND-S01090,Assam Hub Generation,Assam,0.0,parallel-bank,15,13,18.4,True,4.1,10.69,Reconfigure ties; balance 13 transformer banks
IND-S01091,Kolkata,West Bengal,9.53,sectionalized-ring,15,13,23.1,True,4.02,12.91,Reconfigure ties; balance 13 transformer banks
IND-S01092,Rājkot,Gujarat,0.0,ring-main,15,13,19.4,False,5.04,10.1,Reconfigure ties; balance 13 transformer banks
IND-S01093,Jalandhar,Punjab,0.0,double-bus,15,13,25.3,True,4.24,11.28,Reconfigure ties; balance 13 transformer banks
IND-S01094,Ballari,Karnataka,8.83,meshed-N-1,15,13,22.4,True,2.61,9.81,Reconfigure ties; balance 13 transformer banks
IND-S01095,Kannur,Kerala,11.01,radial-spur,15,13,19.3,False,4.1,11.54,Reconfigure ties; balance 13 transformer banks
IND-S01096,Sambalpur,Odisha,0.05,parallel-bank,15,13,17.0,True,3.93,9.85,Reconfigure ties; balance 13 transformer banks
IND-S01097,Belagavi,Karnataka,0.0,sectionalized-ring,15,13,21.5,True,5.54,10.72,Reconfigure ties; balance 13 transformer banks
IND-S01098,Faridabad,Haryana,11.64,ring-main,15,13,16.6,False,4.39,11.27,Reconfigure ties; balance 13 transformer banks
IND-S01099,Maharashtra Hub Generation,Maharashtra,10.5,double-bus,15,13,13.7,True,3.99,10.61,Reconfigure ties; balance 13 transformer banks
IND-S01100,Kallakurichi,Tamil Nadu,8.84,meshed-N-1,15,13,17.0,True,4.36,11.51,Reconfigure ties; balance 13 transformer banks
IND-S01101,Pānihāti,West Bengal,8.64,radial-spur,15,13,20.4,False,4.31,10.5,Reconfigure ties; balance 13 transformer banks
IND-S01102,Kalyān,Maharashtra,0.97,parallel-bank,15,13,24.4,True,6.56,11.21,Reconfigure ties; balance 13 transformer banks
IND-S01103,Burla,Odisha,0.1,sectionalized-ring,15,13,26.7,True,4.03,12.31,Reconfigure ties; balance 13 transformer banks
IND-S01104,Kāraikāl,Puducherry,0.0,ring-main,15,13,17.8,False,2.68,11.33,Reconfigure ties; balance 13 transformer banks
IND-S01105,Sholapur,Maharashtra,11.16,double-bus,15,13,18.6,True,3.57,11.39,Reconfigure ties; balance 13 transformer banks
IND-S01106,Shyamnagar,West Bengal,11.32,meshed-N-1,15,13,18.9,True,2.85,11.0,Reconfigure ties; balance 13 transformer banks
IND-S01107,Delhi,Delhi,0.0,radial-spur,15,13,18.5,False,1.98,11.37,Reconfigure ties; balance 13 transformer banks
IND-S01108,Chhibrāmau,Uttar Pradesh,8.57,parallel-bank,15,13,12.2,True,3.41,12.53,Reconfigure ties; balance 13 transformer banks
IND-S01109,Hosūr,Tamil Nadu,8.75,sectionalized-ring,15,13,22.2,True,4.2,12.35,Reconfigure ties; balance 13 transformer banks
IND-S01110,Malkajgiri,Telangana,0.0,ring-main,15,13,26.2,False,4.11,11.35,Reconfigure ties; balance 13 transformer banks
IND-S01111,Pānihāti,West Bengal,0.0,double-bus,15,13,25.3,True,3.18,11.39,Reconfigure ties; balance 13 transformer banks
IND-S01112,Howrah,West Bengal,8.61,meshed-N-1,15,13,19.0,True,2.91,11.61,Reconfigure ties; balance 13 transformer banks
IND-S01113,Puducherry,Puducherry,9.44,radial-spur,15,13,22.6,False,3.12,12.31,Reconfigure ties; balance 13 transformer banks
IND-S01114,Abdullāhgarh,Haryana,0.0,parallel-bank,15,13,17.3,True,4.06,10.69,Reconfigure ties; balance 13 transformer banks
IND-S01115,Durg,Chhattisgarh,8.92,sectionalized-ring,15,13,26.8,True,2.27,11.52,Reconfigure ties; balance 13 transformer banks
IND-S01116,Aurangābād,Bihar,0.0,ring-main,15,13,19.4,False,4.43,11.9,Reconfigure ties; balance 13 transformer banks
IND-S01117,Basavakalyan,Karnataka,0.0,double-bus,15,13,23.6,True,2.64,11.9,Reconfigure ties; balance 13 transformer banks
IND-S01118,Delhi,Delhi,0.14,meshed-N-1,15,13,24.0,True,4.93,12.29,Reconfigure ties; balance 13 transformer banks
IND-S01119,Jorhat,Assam,0.0,radial-spur,15,13,15.0,False,4.09,11.54,Reconfigure ties; balance 13 transformer banks
IND-S01120,Pūlānkinar,Tamil Nadu,0.0,parallel-bank,15,13,12.0,True,3.54,11.57,Reconfigure ties; balance 13 transformer banks
IND-S01121,Durg,Chhattisgarh,37.24,sectionalized-ring,15,13,21.7,True,3.81,12.04,Reconfigure ties; balance 13 transformer banks
IND-S01122,Chennai,Tamil Nadu,0.5,ring-main,15,13,18.1,False,4.87,10.98,Reconfigure ties; balance 13 transformer banks
IND-S01123,Nagpur,Maharashtra,0.0,double-bus,15,13,23.2,True,3.05,11.35,Reconfigure ties; balance 13 transformer banks
IND-S01124,Nagpur,Maharashtra,0.0,meshed-N-1,15,13,23.9,True,4.16,12.18,Reconfigure ties; balance 13 transformer banks
IND-S01125,Srinagar,Jammu and Kashmir,0.16,radial-spur,15,13,19.4,False,4.06,12.11,Reconfigure ties; balance 13 transformer banks
IND-S01126,Thongju,Manipur,8.4,parallel-bank,15,13,13.9,True,3.92,11.1,Reconfigure ties; balance 13 transformer banks
IND-S01127,Gangtok,Sikkim,8.87,sectionalized-ring,15,13,12.0,True,2.58,11.81,Reconfigure ties; balance 13 transformer banks
IND-S01128,Faridabad,Haryana,0.2,ring-main,15,13,25.7,False,4.5,11.05,Reconfigure ties; balance 13 transformer banks
IND-S01129,Agra,Uttar Pradesh,12.3,double-bus,15,13,20.9,True,5.37,11.45,Reconfigure ties; balance 13 transformer banks
IND-S01130,Basoda,Madhya Pradesh,0.0,meshed-N-1,15,13,17.4,True,3.97,9.94,Reconfigure ties; balance 13 transformer banks
IND-S01131,Vadodara,Gujarat,8.9,radial-spur,15,13,22.9,False,4.5,9.69,Reconfigure ties; balance 13 transformer banks
IND-S01132,Akbarpur Sarāi Ghāg,Uttar Pradesh,0.0,parallel-bank,15,13,22.2,True,2.64,9.81,Reconfigure ties; balance 13 transformer banks
IND-S01133,Ludhiana,Punjab,11.53,sectionalized-ring,15,13,21.4,True,2.78,11.6,Reconfigure ties; balance 13 transformer banks
IND-S01134,Arhu,Uttar Pradesh,0.0,ring-main,15,13,21.6,False,3.51,12.6,Reconfigure ties; balance 13 transformer banks
IND-S01135,Hyderabad,Telangana,8.51,double-bus,15,13,24.5,True,1.59,11.23,Reconfigure ties; balance 13 transformer banks
IND-S01136,Nellore,Andhra Pradesh,8.69,meshed-N-1,15,13,27.0,True,1.48,11.12,Reconfigure ties; balance 13 transformer banks
IND-S01137,Chowwara,Kerala,8.33,radial-spur,15,13,23.7,False,3.68,11.56,Reconfigure ties; balance 13 transformer banks
IND-S01138,Srinagar,Jammu and Kashmir,0.09,parallel-bank,15,13,20.9,True,3.92,11.06,Reconfigure ties; balance 13 transformer banks
IND-S01139,Indore,Madhya Pradesh,0.0,sectionalized-ring,15,13,30.5,True,3.07,11.56,Reconfigure ties; balance 13 transformer banks
IND-S01140,Urun-Islāmpur,Maharashtra,8.65,ring-main,15,13,30.7,False,3.8,11.81,Reconfigure ties; balance 13 transformer banks
IND-S01141,Delhi,Delhi,12.08,double-bus,15,13,22.0,True,5.18,11.8,Reconfigure ties; balance 13 transformer banks
IND-S01142,Indore,Madhya Pradesh,0.0,meshed-N-1,15,13,25.0,True,4.02,11.74,Reconfigure ties; balance 13 transformer banks
IND-S01143,Akola,Maharashtra,8.63,radial-spur,15,13,21.4,False,3.33,11.31,Reconfigure ties; balance 13 transformer banks
IND-S01144,Chettipālaiyam,Tamil Nadu,0.0,parallel-bank,15,13,17.6,True,4.33,10.56,Reconfigure ties; balance 13 transformer banks
IND-S01145,Deesa,Gujarat,0.0,sectionalized-ring,15,13,15.7,True,4.37,11.26,Reconfigure ties; balance 13 transformer banks
IND-S01146,Eluru,Andhra Pradesh,0.0,ring-main,15,13,23.1,False,2.73,12.28,Reconfigure ties; balance 13 transformer banks
IND-S01147,Gujarat Hub Generation,Gujarat,0.0,double-bus,15,13,30.6,True,5.22,12.2,Reconfigure ties; balance 13 transformer banks
IND-S01148,Pathānkot,Punjab,0.0,meshed-N-1,15,13,19.5,True,4.1,10.65,Reconfigure ties; balance 13 transformer banks
IND-S01149,Bareilly,Uttar Pradesh,12.03,radial-spur,15,13,21.4,False,5.01,12.21,Reconfigure ties; balance 13 transformer banks
IND-S01150,Thāne,Maharashtra,9.51,parallel-bank,15,13,33.8,True,4.71,12.32,Reconfigure ties; balance 13 transformer banks
IND-S01151,Daporijo,Arunachal Pradesh,8.89,sectionalized-ring,15,13,25.2,True,2.83,12.37,Reconfigure ties; balance 13 transformer banks
IND-S01152,Teok,Assam,8.83,ring-main,15,13,26.5,False,4.17,11.22,Reconfigure ties; balance 13 transformer banks
IND-S01153,Kanpur,Uttar Pradesh,0.14,double-bus,15,13,24.3,True,3.2,11.29,Reconfigure ties; balance 13 transformer banks
IND-S01154,Dindigul,Tamil Nadu,0.0,meshed-N-1,15,13,22.2,True,3.52,10.54,Reconfigure ties; balance 13 transformer banks
IND-S01155,Meerut,Uttar Pradesh,9.38,radial-spur,15,13,15.8,False,2.85,11.48,Reconfigure ties; balance 13 transformer banks
IND-S01156,Malappuram,Kerala,0.0,parallel-bank,15,13,19.3,True,1.94,12.18,Reconfigure ties; balance 13 transformer banks
IND-S01157,Nerkunram,Tamil Nadu,12.41,sectionalized-ring,15,13,14.9,True,4.6,11.37,Reconfigure ties; balance 13 transformer banks
IND-S01158,Lonavla,Maharashtra,8.59,ring-main,15,13,22.2,False,3.52,12.46,Reconfigure ties; balance 13 transformer banks
IND-S01159,Dewas,Madhya Pradesh,0.0,double-bus,15,13,20.8,True,3.9,11.42,Reconfigure ties; balance 13 transformer banks
