scenario_id,initiating_node,timestamp,offset_minutes,load_pct,voltage_pu,frequency_hz,temperature_c,power_factor,breaker_state
IND-S00741,IN-C15780-SS,2026-08-22 15:20:00+00:00,25,80.82,0.9845,49.865,60.63,0.985,CLOSED
IND-S00741,IN-C15780-SS,2026-08-22 15:25:00+00:00,30,79.94,0.9925,49.855,59.06,0.985,CLOSED
IND-S00741,IN-C15780-SS,2026-08-22 15:30:00+00:00,35,82.76,0.9827,49.856,60.68,0.985,CLOSED
IND-S00741,IN-C15780-SS,2026-08-22 15:35:00+00:00,40,80.59,0.9871,49.857,61.68,0.985,CLOSED
IND-S00741,IN-C15780-SS,2026-08-22 15:40:00+00:00,45,80.5,0.996,49.861,59.57,0.985,CLOSED
IND-S00741,IN-C15780-SS,2026-08-22 15:45:00+00:00,50,83.47,0.9841,49.863,60.14,0.985,CLOSED
IND-S00741,IN-C15780-SS,2026-08-22 15:50:00+00:00,55,83.76,0.9827,49.865,61.55,0.985,CLOSED
IND-S00741,IN-C15780-SS,2026-08-22 15:55:00+00:00,60,82.95,0.9842,49.863,63.91,0.985,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 18:30:00+00:00,-55,61.42,1.0201,50.001,52.62,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 18:35:00+00:00,-50,64.38,1.0194,50.014,53.89,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 18:40:00+00:00,-45,65.25,1.0123,50.009,53.57,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 18:45:00+00:00,-40,65.18,1.0054,50.006,54.81,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 18:50:00+00:00,-35,60.27,1.0219,49.996,53.98,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 18:55:00+00:00,-30,61.76,1.0166,50.005,53.19,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 19:00:00+00:00,-25,65.28,1.0079,50.009,56.76,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 19:05:00+00:00,-20,67.77,1.004,50.012,54.21,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 19:10:00+00:00,-15,63.99,1.0094,50.001,53.57,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 19:15:00+00:00,-10,66.94,1.0072,50.008,53.98,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 19:20:00+00:00,-5,64.57,1.0137,50.005,53.93,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 19:25:00+00:00,0,58.95,1.0237,50.005,52.54,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 19:30:00+00:00,5,64.16,1.0181,50.005,53.91,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 19:35:00+00:00,10,62.14,1.0124,50.004,51.73,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 19:40:00+00:00,15,66.52,1.0113,50.009,52.44,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 19:45:00+00:00,20,61.04,1.0167,50.016,54.29,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 19:50:00+00:00,25,63.17,1.0133,50.005,54.23,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 19:55:00+00:00,30,58.82,1.0242,50.004,52.8,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 20:00:00+00:00,35,62.94,1.0113,50.004,52.37,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 20:05:00+00:00,40,66.96,1.0146,50.002,53.6,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 20:10:00+00:00,45,64.79,1.0137,50.003,54.93,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 20:15:00+00:00,50,64.34,1.0093,50.01,52.88,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 20:20:00+00:00,55,68.64,1.0105,50.011,54.86,0.99,CLOSED
IND-S00742,IN-C10424-SS,2026-08-21 20:25:00+00:00,60,65.64,1.0149,50.011,54.96,0.99,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 08:30:00+00:00,-55,78.97,0.983,49.912,57.76,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 08:35:00+00:00,-50,76.17,1.0013,49.915,55.59,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 08:40:00+00:00,-45,80.54,0.9881,49.905,58.99,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 08:45:00+00:00,-40,77.8,0.9919,49.907,56.81,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 08:50:00+00:00,-35,74.21,1.0027,49.918,55.69,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 08:55:00+00:00,-30,75.71,1.0048,49.912,56.53,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 09:00:00+00:00,-25,77.96,0.9913,49.916,54.86,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 09:05:00+00:00,-20,77.76,0.9961,49.906,56.94,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 09:10:00+00:00,-15,82.47,0.9813,49.907,57.51,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 09:15:00+00:00,-10,77.19,0.996,49.916,57.85,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 09:20:00+00:00,-5,76.04,0.9964,49.912,55.48,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 09:25:00+00:00,0,74.55,0.9978,49.906,55.83,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 09:30:00+00:00,5,76.71,0.9981,49.902,56.21,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 09:35:00+00:00,10,78.09,1.0016,49.908,56.08,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 09:40:00+00:00,15,74.96,0.9981,49.912,55.07,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 09:45:00+00:00,20,74.98,0.9991,49.912,54.88,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 09:50:00+00:00,25,74.69,1.0014,49.918,55.51,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 09:55:00+00:00,30,74.33,1.0002,49.911,50.01,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 10:00:00+00:00,35,78.94,0.9958,49.914,56.84,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 10:05:00+00:00,40,79.59,0.9947,49.912,57.55,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 10:10:00+00:00,45,74.74,0.9953,49.916,55.22,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 10:15:00+00:00,50,78.52,0.9933,49.917,57.34,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 10:20:00+00:00,55,81.23,0.987,49.913,58.85,0.972,CLOSED
IND-S00743,IN-C01389-FD011,2026-08-13 10:25:00+00:00,60,77.27,0.9942,49.908,52.62,0.972,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 21:30:00+00:00,-55,96.1,0.9601,49.773,67.52,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 21:35:00+00:00,-50,92.71,0.9722,49.769,66.39,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 21:40:00+00:00,-45,91.8,0.9707,49.767,67.86,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 21:45:00+00:00,-40,97.53,0.9766,49.77,67.57,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 21:50:00+00:00,-35,99.02,0.962,49.766,68.82,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 21:55:00+00:00,-30,94.79,0.9701,49.779,66.55,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 22:00:00+00:00,-25,93.69,0.9715,49.773,65.62,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 22:05:00+00:00,-20,96.18,0.961,49.77,65.51,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 22:10:00+00:00,-15,94.15,0.968,49.772,66.39,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 22:15:00+00:00,-10,95.24,0.9664,49.777,67.75,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 22:20:00+00:00,-5,94.37,0.9697,49.768,66.7,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 22:25:00+00:00,0,96.71,0.9655,49.77,68.68,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 22:30:00+00:00,5,92.66,0.9727,49.77,67.98,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 22:35:00+00:00,10,95.08,0.9652,49.774,68.49,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 22:40:00+00:00,15,95.84,0.9667,49.769,68.01,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 22:45:00+00:00,20,98.83,0.9563,49.773,69.62,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 22:50:00+00:00,25,95.27,0.9639,49.774,66.45,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 22:55:00+00:00,30,91.63,0.9751,49.766,67.58,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 23:00:00+00:00,35,96.36,0.9629,49.776,68.17,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 23:05:00+00:00,40,97.93,0.9625,49.766,66.69,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 23:10:00+00:00,45,97.84,0.9672,49.775,67.62,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 23:15:00+00:00,50,94.47,0.9721,49.772,69.19,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 23:20:00+00:00,55,93.79,0.9596,49.771,69.09,0.98,CLOSED
IND-S00744,IN-C00071-FD011,2026-08-20 23:25:00+00:00,60,96.34,0.9661,49.768,67.07,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 04:45:00+00:00,-55,127.42,0.9204,49.65,72.79,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 04:50:00+00:00,-50,132.36,0.9139,49.647,75.55,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 04:55:00+00:00,-45,134.16,0.9055,49.653,74.9,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 05:00:00+00:00,-40,132.31,0.9119,49.651,75.94,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 05:05:00+00:00,-35,128.67,0.9222,49.654,73.53,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 05:10:00+00:00,-30,126.85,0.9216,49.643,74.16,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 05:15:00+00:00,-25,133.37,0.9117,49.645,77.77,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 05:20:00+00:00,-20,126.27,0.9229,49.657,72.36,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 05:25:00+00:00,-15,132.85,0.9082,49.651,76.08,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 05:30:00+00:00,-10,130.62,0.9144,49.639,75.79,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 05:35:00+00:00,-5,131.43,0.919,49.644,77.0,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 05:40:00+00:00,0,129.66,0.9219,49.641,73.55,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 05:45:00+00:00,5,127.37,0.9168,49.652,75.07,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 05:50:00+00:00,10,130.53,0.911,49.649,77.01,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 05:55:00+00:00,15,128.47,0.9192,49.643,76.12,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 06:00:00+00:00,20,130.72,0.9044,49.645,76.0,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 06:05:00+00:00,25,129.08,0.913,49.649,76.09,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 06:10:00+00:00,30,128.85,0.9146,49.653,75.82,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 06:15:00+00:00,35,125.89,0.9271,49.648,73.19,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 06:20:00+00:00,40,133.53,0.912,49.655,76.35,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 06:25:00+00:00,45,127.46,0.9188,49.65,73.81,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 06:30:00+00:00,50,131.31,0.9147,49.652,74.27,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 06:35:00+00:00,55,134.21,0.908,49.647,76.93,0.98,CLOSED
IND-S00745,IN-C01376-FD021,2026-08-07 06:40:00+00:00,60,132.23,0.9139,49.648,77.62,0.98,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 21:35:00+00:00,-55,102.98,0.9555,49.72,67.41,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 21:40:00+00:00,-50,95.86,0.9704,49.713,64.73,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 21:45:00+00:00,-45,100.96,0.9696,49.709,68.96,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 21:50:00+00:00,-40,104.05,0.951,49.716,69.23,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 21:55:00+00:00,-35,99.55,0.9632,49.71,66.67,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 22:00:00+00:00,-30,101.98,0.9519,49.711,68.53,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 22:05:00+00:00,-25,97.33,0.9649,49.703,65.51,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 22:10:00+00:00,-20,104.23,0.9477,49.708,66.14,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 22:15:00+00:00,-15,102.9,0.9568,49.719,67.11,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 22:20:00+00:00,-10,103.63,0.9584,49.71,67.93,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 22:25:00+00:00,-5,100.64,0.9553,49.707,66.28,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 22:30:00+00:00,0,101.36,0.9601,49.712,68.53,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 22:35:00+00:00,5,104.25,0.9539,49.719,69.31,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 22:40:00+00:00,10,102.91,0.9574,49.71,68.73,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 22:45:00+00:00,15,98.37,0.9539,49.699,64.66,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 22:50:00+00:00,20,98.49,0.9653,49.708,65.48,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 22:55:00+00:00,25,100.06,0.9608,49.707,68.55,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 23:00:00+00:00,30,101.99,0.9573,49.709,68.4,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 23:05:00+00:00,35,101.0,0.9649,49.712,67.99,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 23:10:00+00:00,40,103.7,0.9606,49.701,68.64,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 23:15:00+00:00,45,101.09,0.9517,49.714,69.93,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 23:20:00+00:00,50,101.0,0.9619,49.708,67.35,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 23:25:00+00:00,55,100.85,0.9605,49.704,66.4,0.974,CLOSED
IND-S00746,IN-C12349-FD021,2026-08-17 23:30:00+00:00,60,101.06,0.9554,49.706,67.14,0.974,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 17:45:00+00:00,-55,135.0,0.9075,49.645,75.7,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 17:50:00+00:00,-50,135.0,0.9115,49.651,74.21,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 17:55:00+00:00,-45,135.0,0.9056,49.649,75.67,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 18:00:00+00:00,-40,135.0,0.9063,49.647,72.78,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 18:05:00+00:00,-35,135.0,0.8952,49.649,73.59,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 18:10:00+00:00,-30,135.0,0.907,49.648,73.96,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 18:15:00+00:00,-25,135.0,0.9088,49.647,73.49,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 18:20:00+00:00,-20,135.0,0.9111,49.641,74.05,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 18:25:00+00:00,-15,135.0,0.9042,49.648,75.69,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 18:30:00+00:00,-10,135.0,0.9092,49.651,74.76,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 18:35:00+00:00,-5,135.0,0.9109,49.648,76.05,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 18:40:00+00:00,0,135.0,0.9079,49.65,72.68,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 18:45:00+00:00,5,135.0,0.9092,49.647,73.67,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 18:50:00+00:00,10,135.0,0.9062,49.644,76.17,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 18:55:00+00:00,15,135.0,0.9015,49.639,75.44,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 19:00:00+00:00,20,135.0,0.9091,49.637,73.73,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 19:05:00+00:00,25,135.0,0.9029,49.646,74.3,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 19:10:00+00:00,30,135.0,0.9081,49.643,72.79,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 19:15:00+00:00,35,135.0,0.904,49.64,74.22,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 19:20:00+00:00,40,135.0,0.9077,49.643,71.1,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 19:25:00+00:00,45,135.0,0.9069,49.649,72.98,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 19:30:00+00:00,50,135.0,0.9144,49.648,73.41,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 19:35:00+00:00,55,135.0,0.9147,49.644,73.72,0.973,CLOSED
IND-S00747,IN-C12344-FD012,2026-08-26 19:40:00+00:00,60,135.0,0.9119,49.635,75.87,0.973,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 17:10:00+00:00,-55,75.24,0.9951,49.932,55.07,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 17:15:00+00:00,-50,76.07,0.992,49.931,56.2,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 17:20:00+00:00,-45,73.68,0.9939,49.927,55.25,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 17:25:00+00:00,-40,78.47,0.9887,49.93,51.54,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 17:30:00+00:00,-35,76.01,0.9907,49.928,51.49,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 17:35:00+00:00,-30,78.8,0.9947,49.927,52.46,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 17:40:00+00:00,-25,76.98,0.9886,49.929,56.07,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 17:45:00+00:00,-20,77.89,0.9924,49.932,56.58,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 17:50:00+00:00,-15,74.02,1.002,49.937,54.66,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 17:55:00+00:00,-10,72.78,1.0004,49.933,53.16,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 18:00:00+00:00,-5,74.66,0.9997,49.932,54.27,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 18:05:00+00:00,0,79.28,0.9905,49.931,53.86,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 18:10:00+00:00,5,76.85,0.99,49.924,56.3,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 18:15:00+00:00,10,79.76,0.9897,49.933,55.55,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 18:20:00+00:00,15,80.19,0.9828,49.929,58.89,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 18:25:00+00:00,20,84.12,0.9834,49.93,57.28,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 18:30:00+00:00,25,77.98,0.993,49.933,57.7,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 18:35:00+00:00,30,76.36,0.9962,49.924,53.82,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 18:40:00+00:00,35,78.74,0.9877,49.928,56.35,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 18:45:00+00:00,40,77.28,0.9886,49.924,58.91,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 18:50:00+00:00,45,76.61,0.996,49.93,54.74,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 18:55:00+00:00,50,79.07,0.9893,49.93,56.63,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 19:00:00+00:00,55,76.24,1.0027,49.927,57.45,0.952,CLOSED
IND-S00748,IN-C09284-FD011,2026-08-14 19:05:00+00:00,60,70.7,1.0071,49.928,55.31,0.952,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 15:10:00+00:00,-55,83.89,0.9803,49.831,60.33,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 15:15:00+00:00,-50,85.72,0.9774,49.83,59.92,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 15:20:00+00:00,-45,82.96,0.9904,49.827,58.86,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 15:25:00+00:00,-40,80.43,0.98,49.83,58.23,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 15:30:00+00:00,-35,83.28,0.9832,49.828,59.04,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 15:35:00+00:00,-30,86.88,0.9843,49.821,59.89,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 15:40:00+00:00,-25,90.24,0.9768,49.824,63.08,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 15:45:00+00:00,-20,81.05,0.9902,49.83,57.79,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 15:50:00+00:00,-15,81.87,0.9768,49.826,57.45,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 15:55:00+00:00,-10,83.08,0.9856,49.829,58.4,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 16:00:00+00:00,-5,83.16,0.986,49.828,58.37,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 16:05:00+00:00,0,84.71,0.9814,49.822,57.95,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 16:10:00+00:00,5,84.36,0.9781,49.822,59.74,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 16:15:00+00:00,10,87.39,0.9812,49.825,61.04,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 16:20:00+00:00,15,88.71,0.9696,49.826,59.4,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 16:25:00+00:00,20,83.72,0.9895,49.83,57.82,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 16:30:00+00:00,25,85.11,0.9795,49.837,61.4,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 16:35:00+00:00,30,82.22,0.9818,49.836,57.37,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 16:40:00+00:00,35,85.17,0.9801,49.833,57.98,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 16:45:00+00:00,40,85.47,0.9824,49.834,60.25,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 16:50:00+00:00,45,80.31,0.9913,49.832,58.0,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 16:55:00+00:00,50,83.59,0.9895,49.831,57.65,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 17:00:00+00:00,55,84.43,0.9883,49.832,58.16,0.977,CLOSED
IND-S00749,IN-C05684-SS,2026-08-16 17:05:00+00:00,60,81.77,0.9866,49.828,58.26,0.977,CLOSED
IND-S00750,IN-C14904-SS,2026-08-01 22:55:00+00:00,-55,68.11,1.0073,49.969,52.66,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-01 23:00:00+00:00,-50,72.28,1.0069,49.976,56.28,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-01 23:05:00+00:00,-45,67.32,1.0083,49.972,53.33,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-01 23:10:00+00:00,-40,74.23,0.998,49.975,56.26,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-01 23:15:00+00:00,-35,68.64,1.0035,49.978,52.87,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-01 23:20:00+00:00,-30,66.64,1.0109,49.975,53.43,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-01 23:25:00+00:00,-25,72.62,1.0021,49.974,56.94,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-01 23:30:00+00:00,-20,72.26,0.9935,49.983,55.89,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-01 23:35:00+00:00,-15,72.27,1.0021,49.972,55.02,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-01 23:40:00+00:00,-10,68.96,1.0035,49.976,55.27,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-01 23:45:00+00:00,-5,67.34,1.0047,49.975,52.31,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-01 23:50:00+00:00,0,70.78,0.9964,49.968,55.27,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-01 23:55:00+00:00,5,70.69,0.9974,49.971,54.9,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-02 00:00:00+00:00,10,73.01,0.9998,49.971,56.98,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-02 00:05:00+00:00,15,70.83,1.0056,49.97,55.22,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-02 00:10:00+00:00,20,69.52,1.0026,49.966,56.55,0.99,CLOSED
IND-S00750,IN-C14904-SS,2026-08-02 00:15:00+00:00,25,64.74,1.014,49.978,52.11,0.99,CLOSED
