scenario_id,step,node_id,loading_pct,temp_c,voltage_pu_proxy,alive
IND-S01360,0,IN-MAH-HUB-GEN,65.94,52.94,0.9985,1
IND-S01361,0,IN-TAM-HUB,85.79,45.3,0.9406,1
IND-S01361,0,IN-C12367-SS,178.21,150.0,0.826,1
IND-S01361,0,IN-C12536-SS,31.28,45.51,0.973,1
IND-S01361,0,IN-C12848-SS,60.49,44.65,1.0225,1
IND-S01361,0,IN-C12367-TR01,183.97,150.0,0.8216,1
IND-S01361,0,IN-C12367-FD011,183.97,150.0,0.8786,1
IND-S01361,1,IN-TAM-HUB,76.65,45.3,0.9507,1
IND-S01361,1,IN-C12367-SS,0.0,149.48,0.0,0
IND-S01361,1,IN-C12536-SS,10.29,45.06,0.973,1
IND-S01361,1,IN-C12848-SS,0.0,44.13,1.034,1
IND-S01361,1,IN-C12367-TR01,0.0,149.48,0.0,0
IND-S01361,1,IN-C12367-FD011,0.0,149.48,0.0,0
IND-S01362,0,IN-C01510-SS,0.0,48.28,1.038,1
IND-S01362,0,IN-C01570-SS,0.0,46.58,0.964,1
IND-S01362,0,IN-C01604-SS,0.0,44.28,0.968,1
IND-S01362,0,IN-C01984-SS,0.0,45.48,0.973,1
IND-S01362,0,IN-C02082-SS,0.0,46.35,1.03,1
IND-S01363,0,IN-TAM-HUB,69.46,45.3,0.9586,1
IND-S01363,0,IN-C12343-SS,68.31,42.16,0.9609,1
IND-S01363,0,IN-C12462-SS,68.31,46.34,0.9399,1
IND-S01363,0,IN-C12578-SS,68.31,47.89,0.9639,1
IND-S01363,0,IN-C12343-TR01,68.31,36.79,1.0129,1
IND-S01363,0,IN-C12343-TR02,68.31,42.49,1.0069,1
IND-S01363,0,IN-C12343-FD021,0.0,46.02,1.024,1
IND-S01363,0,IN-C12343-FD022,68.31,41.06,1.0139,1
IND-S01363,0,IN-C12343-TR03,68.31,41.29,1.0099,1
IND-S01363,0,IN-C12343-GEN04,62.35,42.44,0.9744,1
IND-S01364,0,IN-WR-HUB,77.14,48.8,1.0011,1
IND-S01364,0,IN-SR-HUB,91.73,39.38,0.9211,1
IND-S01364,0,IN-ER-HUB,85.93,51.55,0.9775,1
IND-S01364,0,IN-AND-HUB,84.02,50.85,1.0006,1
IND-S01364,0,IN-KAR-HUB,83.95,49.02,0.9857,1
IND-S01364,0,IN-C05530-SS,83.46,47.25,0.9882,1
IND-S01364,0,IN-C05531-SS,83.46,47.38,0.9392,1
IND-S01364,0,IN-C05532-SS,83.77,39.15,0.9958,1
IND-S01364,0,IN-C05533-SS,83.76,47.95,0.9379,1
IND-S01364,0,IN-C05534-SS,83.76,43.1,0.9979,1
IND-S01364,0,IN-C05535-SS,83.76,53.0,0.9869,1
IND-S01364,0,IN-C05536-SS,83.76,48.32,0.9869,1
IND-S01364,0,IN-C05537-SS,83.95,44.8,0.9977,1
IND-S01364,0,IN-C05538-SS,83.78,50.78,0.9428,1
IND-S01364,0,IN-C05539-SS,83.88,46.15,0.9817,1
IND-S01364,0,IN-C05540-SS,83.93,48.72,0.9937,1
IND-S01364,0,IN-C05541-SS,83.83,50.05,0.9298,1
IND-S01364,0,IN-C05542-SS,83.46,46.55,0.9962,1
IND-S01364,0,IN-C05543-SS,83.46,53.08,0.9962,1
IND-S01364,0,IN-C05544-SS,83.46,51.6,0.9902,1
IND-S01364,0,IN-C05545-SS,83.46,51.35,0.9902,1
IND-S01364,0,IN-C05546-SS,83.46,46.0,0.9462,1
IND-S01364,0,IN-C05547-SS,83.46,44.28,0.9452,1
IND-S01364,0,IN-C05548-SS,83.46,47.15,0.9732,1
IND-S01364,0,IN-C05549-SS,83.46,43.5,0.9372,1
IND-S01364,0,IN-C05550-SS,83.46,48.88,0.9372,1
IND-S01364,0,IN-C05551-SS,83.46,44.95,0.9412,1
IND-S01364,0,IN-C05552-SS,83.46,46.28,0.9882,1
IND-S01364,0,IN-C05553-SS,83.46,45.88,0.9252,1
IND-S01364,0,IN-C05554-SS,83.46,43.7,1.0012,1
IND-S01364,0,IN-C05555-SS,83.46,45.6,0.9452,1
IND-S01364,0,IN-C05556-SS,83.84,47.28,0.9968,1
IND-S01364,0,IN-C05557-SS,83.46,47.38,0.9762,1
IND-S01364,0,IN-C05558-SS,83.46,43.35,0.9532,1
IND-S01364,0,IN-C05559-SS,83.46,43.15,0.9702,1
IND-S01364,0,IN-C05560-SS,83.46,52.12,0.9552,1
IND-S01364,0,IN-C05561-SS,83.46,46.82,0.9752,1
IND-S01364,0,IN-C05562-SS,83.46,48.48,0.9552,1
IND-S01364,0,IN-C05563-SS,83.46,52.38,0.9542,1
IND-S01364,0,IN-C05564-SS,83.46,48.45,0.9272,1
IND-S01364,0,IN-C05565-SS,83.46,44.7,0.9822,1
IND-S01364,0,IN-C05566-SS,83.46,50.78,0.9482,1
IND-S01364,0,IN-C05568-SS,83.46,48.97,0.9652,1
IND-S01364,0,IN-C05592-SS,83.46,48.9,0.9542,1
IND-S01364,0,IN-C05614-SS,83.46,41.5,0.9452,1
IND-S01364,0,IN-C05637-SS,83.46,46.12,0.9712,1
IND-S01364,0,IN-C05639-SS,83.81,48.12,0.9418,1
IND-S01364,0,IN-C05699-SS,83.46,43.2,0.9852,1
IND-S01364,0,IN-C05708-SS,83.46,45.05,1.0002,1
IND-S01364,0,IN-C05719-SS,83.46,39.1,0.9352,1
IND-S01364,0,IN-C05722-SS,83.84,42.6,0.9358,1
IND-S01364,0,IN-C05755-SS,83.46,51.78,0.9252,1
IND-S01364,0,IN-C05762-SS,83.46,49.02,0.9812,1
IND-S01364,0,IN-C05770-SS,83.46,43.15,0.9392,1
IND-S01364,0,IN-C05789-SS,83.46,45.42,0.9512,1
IND-S01364,0,IN-C05794-SS,83.46,49.28,0.9632,1
IND-S01364,0,IN-C05798-SS,83.46,45.28,0.9552,1
IND-S01364,0,IN-C05800-SS,35.77,44.37,0.996,1
IND-S01364,0,IN-C05806-SS,83.46,46.88,0.9282,1
IND-S01364,0,IN-C05821-SS,72.52,45.25,0.9742,1
IND-S01364,0,IN-C05838-SS,21.77,48.99,1.033,1
IND-S01364,0,IN-C05843-SS,83.46,46.48,0.9342,1
IND-S01364,0,IN-C05854-SS,83.46,49.58,0.9372,1
IND-S01364,0,IN-C05856-SS,83.46,48.32,0.9652,1
IND-S01364,0,IN-C05864-SS,44.16,48.58,1.008,1
IND-S01364,0,IN-C05868-SS,21.53,49.14,1.01,1
IND-S01364,0,IN-C05947-SS,1.85,50.89,1.021,1
IND-S01364,0,IN-C05971-SS,27.75,48.11,1.021,1
IND-S01364,0,IN-C06012-SS,83.46,45.02,0.9872,1
IND-S01364,0,IN-C06047-SS,22.05,48.17,0.983,1
IND-S01364,0,IN-C06057-SS,2.78,49.55,1.015,1
IND-S01364,0,IN-C06059-SS,83.46,48.28,0.9902,1
IND-S01364,0,IN-C06082-SS,83.46,41.2,0.9312,1
IND-S01364,0,IN-C06113-SS,9.25,51.17,0.986,1
IND-S01364,0,IN-C06114-SS,83.46,44.15,0.9732,1
IND-S01364,0,IN-C06118-SS,20.35,43.23,1.029,1
IND-S01364,0,IN-C06154-SS,2.26,51.79,1.016,1
IND-S01364,0,IN-C06206-SS,11.11,45.48,0.969,1
IND-S01364,0,IN-C06289-SS,83.46,47.12,0.9572,1
IND-S01364,0,IN-C06291-SS,83.46,51.8,0.9602,1
IND-S01364,0,IN-C06318-SS,20.35,43.45,1.024,1
IND-S01364,0,IN-C06319-SS,1.85,50.24,0.987,1
IND-S01364,0,IN-C06342-SS,9.25,44.12,1.008,1
IND-S01364,0,IN-C06355-SS,5.55,43.02,0.969,1
IND-S01364,0,IN-C06369-SS,1.85,43.89,1.031,1
IND-S01364,0,IN-C06384-SS,83.46,41.08,0.9952,1
IND-S01364,0,IN-C06398-SS,83.46,44.22,0.9342,1
IND-S01364,0,IN-C06407-SS,83.46,43.65,0.9772,1
IND-S01364,0,IN-C06441-SS,12.95,47.65,0.961,1
IND-S01364,0,IN-C06479-SS,83.46,43.03,0.9592,1
IND-S01364,0,IN-C06494-SS,1.85,49.09,0.983,1
IND-S01364,0,IN-C06496-SS,9.25,45.87,0.974,1
IND-S01364,0,IN-C06502-SS,83.46,39.75,0.9862,1
IND-S01364,0,IN-C06508-SS,83.46,50.15,0.9632,1
IND-S01364,0,IN-C06536-SS,6.09,48.77,1.002,1
IND-S01364,0,IN-C06542-SS,83.46,45.1,0.9582,1
IND-S01364,0,IN-C06577-SS,83.46,51.85,0.9702,1
IND-S01364,0,IN-C06625-SS,9.25,46.14,0.98,1
IND-S01364,0,IN-C06673-SS,12.95,42.82,0.973,1
IND-S01364,0,IN-C06675-SS,1.85,46.34,0.995,1
IND-S01364,0,IN-C06678-SS,2.45,45.67,1.007,1
IND-S01364,0,IN-C06692-SS,5.55,48.37,1.015,1
IND-S01364,0,IN-C06771-SS,1.85,50.94,1.035,1
IND-S01364,0,IN-C06780-SS,12.95,45.27,0.967,1
IND-S01364,0,IN-C06791-SS,31.45,48.79,0.965,1
IND-S01364,0,IN-C06822-SS,83.46,43.8,0.9572,1
IND-S01364,0,IN-C06830-SS,1.85,43.06,0.971,1
IND-S01364,0,IN-C06884-SS,83.46,40.53,0.9952,1
IND-S01364,0,IN-C06958-SS,83.46,47.35,0.9552,1
IND-S01364,0,IN-C06964-SS,11.1,49.16,0.977,1
IND-S01364,0,IN-C06969-SS,2.51,54.39,0.964,1
IND-S01364,0,IN-C06977-SS,1.85,41.51,1.032,1
IND-S01364,0,IN-C07010-SS,1.85,46.11,0.991,1
IND-S01364,0,IN-C05530-TR01,83.46,45.72,0.9872,1
IND-S01364,0,IN-C05530-TR02,83.46,42.88,0.9772,1
IND-S01364,0,IN-C05530-TR03,83.46,47.08,0.9832,1
IND-S01364,0,IN-C05531-TR01,83.46,51.75,0.9672,1
IND-S01364,0,IN-C05531-TR02,83.46,47.95,0.9662,1
IND-S01364,0,IN-C05532-TR01,83.46,47.6,0.9842,1
IND-S01364,0,IN-C05532-TR02,83.46,49.08,0.9852,1
IND-S01364,0,IN-C05533-TR01,83.46,53.15,0.9582,1
IND-S01364,0,IN-C05533-TR02,83.46,54.48,0.9642,1
IND-S01364,0,IN-C05534-TR01,83.46,46.88,0.9752,1
IND-S01364,0,IN-C05534-TR02,83.46,49.1,0.9982,1
IND-S01364,0,IN-C05535-TR01,83.46,51.32,0.9252,1
IND-S01364,0,IN-C05535-TR02,83.46,46.18,0.9922,1
IND-S01364,0,IN-C05536-TR01,83.46,45.5,0.9942,1
IND-S01364,0,IN-C05536-TR02,83.46,44.2,0.9652,1
IND-S01364,0,IN-C05537-TR01,83.46,46.28,0.9322,1
IND-S01364,0,IN-C05537-TR02,83.46,42.75,0.9882,1
IND-S01364,0,IN-C05538-TR01,83.46,47.68,0.9262,1
IND-S01364,0,IN-C05538-TR02,83.46,48.08,0.9992,1
IND-S01364,0,IN-C05539-TR01,83.46,48.75,0.9262,1
IND-S01364,0,IN-C05539-TR02,83.46,42.85,1.0002,1
IND-S01364,0,IN-C05540-TR01,83.46,46.4,0.9522,1
IND-S01364,0,IN-C05540-TR02,83.46,42.55,0.9232,1
IND-S01364,0,IN-C05541-TR01,83.46,48.53,0.9392,1
IND-S01364,0,IN-C05542-TR01,83.46,46.28,0.9422,1
IND-S01364,0,IN-C05543-TR01,83.46,47.2,0.9822,1
IND-S01364,0,IN-C05544-TR01,83.46,47.15,0.9242,1
IND-S01364,0,IN-C05545-TR01,83.46,44.82,0.9312,1
IND-S01364,0,IN-C05546-TR01,83.46,50.18,0.9742,1
IND-S01364,0,IN-C05547-TR01,83.46,47.08,0.9302,1
IND-S01364,0,IN-C05548-TR01,83.46,44.32,0.9242,1
IND-S01364,0,IN-C05549-TR01,83.46,48.6,0.9782,1
IND-S01364,0,IN-C05550-TR01,83.46,44.08,0.9352,1
IND-S01364,0,IN-C05551-TR01,83.46,45.68,0.9592,1
IND-S01364,0,IN-C05552-TR01,83.46,43.75,0.9672,1
IND-S01364,0,IN-C05553-TR01,83.46,43.48,0.9702,1
IND-S01364,0,IN-C05554-TR01,83.46,44.38,0.9882,1
IND-S01364,0,IN-C05555-TR01,83.46,48.02,0.9352,1
IND-S01364,0,IN-C05556-TR01,83.46,43.5,0.9502,1
IND-S01364,0,IN-C05557-TR01,83.46,42.82,0.9512,1
IND-S01364,0,IN-C05558-TR01,83.46,50.1,0.9412,1
IND-S01364,0,IN-C05559-TR01,83.46,46.25,0.9912,1
IND-S01364,0,IN-C05560-TR01,83.46,49.9,0.9432,1
IND-S01364,0,IN-C05561-TR01,83.46,47.22,0.9682,1
IND-S01364,0,IN-C05562-TR01,83.46,44.35,0.9552,1
IND-S01364,0,IN-C05563-TR01,83.46,52.72,0.9592,1
IND-S01364,0,IN-C05564-TR01,83.46,46.8,0.9572,1
IND-S01364,0,IN-C05565-TR01,83.46,49.05,0.9872,1
IND-S01364,0,IN-C05566-TR01,83.46,48.5,0.9482,1
IND-S01364,0,IN-C05530-GEN01,57.84,47.53,0.9954,1
IND-S01364,0,IN-C05531-GEN02,57.84,48.13,0.9844,1
IND-S01364,0,IN-C05532-GEN03,57.84,45.08,1.0074,1
IND-S01364,0,IN-C05533-GEN04,57.84,47.43,1.0074,1
IND-S01364,0,IN-C05534-GEN05,57.84,47.28,0.9704,1
IND-S01364,0,IN-C05535-GEN06,57.84,50.56,0.9924,1
IND-S01364,0,IN-C05536-GEN07,57.84,45.96,0.9624,1
IND-S01364,0,IN-C05537-GEN08,57.84,51.46,1.0254,1
IND-S01364,0,IN-C05538-GEN09,57.84,52.73,0.9664,1
IND-S01364,0,IN-C05539-GEN10,57.84,46.33,0.9664,1
IND-S01364,0,IN-C05540-GEN11,57.84,47.31,0.9654,1
IND-S01364,0,IN-C05541-GEN12,57.84,53.13,1.0094,1
IND-S01364,0,IN-KAR-HUB-GEN,23.66,41.93,0.973,1
IND-S01364,0,IN-KER-HUB,84.7,44.32,0.9798,1
IND-S01364,0,IN-LAK-HUB,51.71,41.11,0.9621,1
IND-S01364,0,IN-PUD-HUB,82.88,39.5,0.9248,1
IND-S01364,0,IN-TAM-HUB,84.38,45.3,0.9422,1
IND-S01364,0,IN-TEL-HUB,84.04,51.2,0.9656,1
IND-S01365,0,IN-MAH-HUB,202.05,150.0,0.8017,1
IND-S01365,0,IN-C09298-SS,553.22,150.0,0.75,1
IND-S01365,0,IN-C09389-SS,84.01,49.92,0.9826,1
IND-S01365,0,IN-C09586-SS,84.01,46.48,0.9416,1
IND-S01365,0,IN-C09298-TR01,553.22,150.0,0.75,1
IND-S01365,0,IN-C09298-FD011,553.22,150.0,0.75,1
IND-S01365,0,IN-C09298-TR02,84.01,54.7,0.9356,1
IND-S01365,1,IN-MAH-HUB,0.0,149.48,0.0,0
IND-S01365,1,IN-C09298-SS,0.0,149.48,0.0,0
IND-S01365,1,IN-C09389-SS,0.0,49.4,1.02,1
IND-S01365,1,IN-C09586-SS,0.0,45.95,0.979,1
IND-S01365,1,IN-C09298-TR01,0.0,149.48,0.0,0
IND-S01365,1,IN-C09298-FD011,0.0,149.48,0.0,0
IND-S01365,1,IN-C09298-TR02,0.0,54.18,0.973,1
IND-S01366,0,IN-WR-HUB,71.36,48.8,1.0075,1
IND-S01366,0,IN-MAH-HUB,83.01,51.38,0.9327,1
IND-S01366,0,IN-C09282-SS,83.01,46.75,0.9487,1
IND-S01366,0,IN-C09283-SS,65.76,48.44,0.9827,1
IND-S01366,0,IN-C09284-SS,65.76,48.59,1.0127,1
IND-S01366,0,IN-C09285-SS,75.93,46.2,0.9835,1
IND-S01366,0,IN-C09286-SS,65.76,45.34,1.0187,1
IND-S01366,0,IN-C09287-SS,65.78,52.79,0.9576,1
IND-S01366,0,IN-C09288-SS,65.78,48.99,0.9506,1
IND-S01366,0,IN-C09289-SS,65.78,49.27,0.9566,1
IND-S01366,0,IN-C09290-SS,65.83,50.37,1.0026,1
IND-S01366,0,IN-C09291-SS,66.05,53.77,0.9513,1
IND-S01366,0,IN-C09292-SS,66.13,52.92,1.0173,1
IND-S01366,0,IN-C09293-SS,66.04,50.95,0.9744,1
IND-S01366,0,IN-C09294-SS,65.52,54.72,0.9769,1
IND-S01366,0,IN-C09295-SS,65.52,53.74,1.0139,1
IND-S01366,0,IN-C09296-SS,65.52,47.09,0.9589,1
IND-S01366,0,IN-C09297-SS,65.52,47.19,1.0089,1
IND-S01366,0,IN-C09298-SS,65.52,52.07,0.9689,1
IND-S01366,0,IN-C09299-SS,65.52,46.07,0.9859,1
IND-S01366,0,IN-C09300-SS,65.52,54.49,0.9909,1
IND-S01366,0,IN-C09301-SS,65.85,48.37,0.9696,1
IND-S01366,0,IN-C09302-SS,65.52,55.29,1.0089,1
IND-S01366,0,IN-C09303-SS,65.52,48.72,0.9649,1
IND-S01366,0,IN-C09304-SS,65.52,46.04,1.0169,1
IND-S01366,0,IN-C09305-SS,65.52,50.39,1.0069,1
IND-S01366,0,IN-C09328-SS,65.52,46.94,0.9519,1
IND-S01366,0,IN-C09548-SS,50.13,48.43,1.0359,1
IND-S01366,0,IN-C09592-SS,65.52,46.54,0.9749,1
IND-S01366,0,IN-C09666-SS,31.76,47.71,0.994,1
IND-S01366,0,IN-C09744-SS,38.41,46.41,1.039,1
IND-S01366,0,IN-C09285-TR01,65.52,55.19,0.9609,1
IND-S01366,0,IN-C09285-FD011,65.52,53.97,1.0209,1
IND-S01366,0,IN-C09285-FD012,65.52,47.94,0.9879,1
IND-S01366,0,IN-C09285-TR02,65.52,45.29,0.9769,1
IND-S01366,0,IN-C09285-FD021,65.52,52.42,1.0019,1
IND-S01366,0,IN-C09285-FD022,65.52,49.64,0.9769,1
IND-S01366,0,IN-C09285-TR03,65.52,50.54,0.9879,1
IND-S01366,0,IN-C09285-FD031,65.52,52.84,0.9589,1
IND-S01366,0,IN-C09285-FD032,65.52,55.54,1.0199,1
IND-S01366,0,IN-C09328-TR01,65.52,53.07,1.0059,1
IND-S01366,0,IN-C09285-GEN04,51.37,47.81,0.9595,1
IND-S01366,0,IN-MAH-HUB-GEN,65.76,52.94,0.9987,1
IND-S01367,0,IN-SR-HUB,55.94,39.27,0.9605,1
IND-S01367,0,IN-KER-HUB,64.39,44.28,1.0022,1
IND-S01367,0,IN-C07045-SS,63.69,39.05,0.9579,1
IND-S01367,0,IN-C07046-SS,63.47,43.9,0.9862,1
IND-S01367,0,IN-C07047-SS,63.7,44.78,0.9459,1
IND-S01367,0,IN-C07048-SS,63.7,46.88,0.9919,1
IND-S01367,0,IN-C07049-SS,63.69,45.85,1.0129,1
IND-S01367,0,IN-C07050-SS,63.84,41.28,0.9618,1
IND-S01367,0,IN-C07051-SS,63.88,43.75,0.9477,1
IND-S01367,0,IN-C07052-SS,63.77,46.15,0.9599,1
IND-S01367,0,IN-C07053-SS,55.21,47.56,0.9863,1
IND-S01367,0,IN-C07054-SS,64.39,40.53,0.9682,1
IND-S01367,0,IN-C07055-SS,63.74,44.75,1.0229,1
IND-S01367,0,IN-C07056-SS,63.77,47.18,1.0049,1
IND-S01367,0,IN-C07057-SS,63.47,42.18,1.0162,1
IND-S01367,0,IN-C07058-SS,63.47,39.55,1.0022,1
IND-S01367,0,IN-C07059-SS,63.47,35.8,0.9912,1
IND-S01367,0,IN-C07060-SS,63.47,47.98,1.0192,1
IND-S01367,0,IN-C07061-SS,63.47,49.75,1.0092,1
IND-S01367,0,IN-C07062-SS,63.47,40.8,0.9512,1
IND-S01367,0,IN-C07063-SS,63.47,45.1,0.9582,1
IND-S01367,0,IN-C07574-SS,1.74,47.69,0.961,1
IND-S01367,0,IN-C07599-SS,1.41,46.69,1.016,1
IND-S01367,0,IN-C07053-TR01,63.47,39.93,1.0222,1
IND-S01367,0,IN-C07053-FD011,63.47,44.1,0.9752,1
IND-S01367,0,IN-C07053-GEN09,0.0,43.5,0.977,1
IND-S01367,0,IN-KER-HUB-GEN,32.44,39.77,0.971,1
IND-S01368,0,IN-KAR-HUB,225.21,150.0,0.8303,1
IND-S01368,0,IN-C05550-SS,264.76,150.0,0.75,1
IND-S01368,0,IN-C05838-SS,23.63,49.0,1.033,1
IND-S01368,0,IN-C06047-SS,23.93,48.18,0.983,1
IND-S01368,0,IN-C05550-TR01,264.76,150.0,0.75,1
IND-S01368,0,IN-C05550-FD011,264.76,150.0,0.75,1
IND-S01368,1,IN-KAR-HUB,0.0,149.48,0.0,0
IND-S01368,1,IN-C05550-SS,0.0,149.48,0.0,0
IND-S01368,1,IN-C05838-SS,0.0,48.48,1.033,1
IND-S01368,1,IN-C06047-SS,0.0,47.65,0.983,1
IND-S01368,1,IN-C05550-TR01,0.0,149.48,0.0,0
IND-S01368,1,IN-C05550-FD011,0.0,149.48,0.0,0
IND-S01369,0,IN-GUJ-HUB,69.15,44.79,0.9909,1
IND-S01369,0,IN-C03283-SS,170.97,148.75,0.8549,1
IND-S01369,0,IN-C03513-SS,68.89,52.52,0.9452,1
IND-S01369,0,IN-C03619-SS,68.89,46.92,0.9432,1
IND-S01369,0,IN-C03283-TR01,68.89,52.97,0.9912,1
IND-S01369,0,IN-C03283-TR02,68.89,54.17,1.0192,1
IND-S01369,0,IN-C03283-TR03,273.06,150.0,0.75,1
IND-S01369,0,IN-C03283-FD031,273.06,150.0,0.7826,1
IND-S01369,0,IN-C03283-FD032,68.89,47.34,1.0182,1
IND-S01369,0,IN-C03283-GEN04,54.2,45.93,1.0024,1
IND-S01369,1,IN-GUJ-HUB,69.0,44.79,0.9911,1
IND-S01369,1,IN-C03283-SS,0.0,148.22,0.0,0
IND-S01369,1,IN-C03513-SS,0.0,51.99,0.966,1
IND-S01369,1,IN-C03619-SS,0.0,46.39,0.964,1
IND-S01369,1,IN-C03283-TR01,0.0,52.44,1.012,1
IND-S01369,1,IN-C03283-TR02,0.0,53.64,1.04,1
IND-S01369,1,IN-C03283-TR03,0.0,149.48,0.0,0
IND-S01369,1,IN-C03283-FD031,0.0,149.48,0.0,0
IND-S01369,1,IN-C03283-FD032,0.0,46.82,1.039,1
IND-S01369,1,IN-C03283-GEN04,0.0,45.41,1.007,1
IND-S01370,0,IN-JHA-HUB,73.63,43.2,0.953,1
IND-S01370,0,IN-C04833-SS,436.96,150.0,0.75,1
IND-S01370,0,IN-C05075-SS,3.31,46.2,1.028,1
IND-S01370,0,IN-C05077-SS,3.41,49.6,1.025,1
IND-S01370,0,IN-C04833-TR01,436.96,150.0,0.75,1
IND-S01370,0,IN-C04833-FD011,436.96,150.0,0.75,1
IND-S01370,0,IN-C04833-GEN12,58.16,52.19,0.979,1
IND-S01370,1,IN-JHA-HUB,73.43,43.2,0.9532,1
IND-S01370,1,IN-C04833-SS,0.0,149.48,0.0,0
IND-S01370,1,IN-C05075-SS,0.0,45.67,1.028,1
IND-S01370,1,IN-C05077-SS,0.0,49.08,1.025,1
IND-S01370,1,IN-C04833-TR01,0.0,149.48,0.0,0
IND-S01370,1,IN-C04833-FD011,0.0,149.48,0.0,0
IND-S01370,1,IN-C04833-GEN12,0.0,51.66,0.988,1
IND-S01371,0,IN-C12453-SS,0.0,40.5,0.967,1
IND-S01371,0,IN-C12920-SS,0.0,40.43,1.012,1
IND-S01371,0,IN-C13728-SS,0.0,43.62,1.014,1
IND-S01371,0,IN-C14158-SS,0.0,46.6,1.037,1
IND-S01371,0,IN-C14583-SS,0.0,42.18,1.01,1
IND-S01372,0,IN-TAM-HUB,74.28,45.3,0.9533,1
IND-S01372,0,IN-C12344-SS,222.16,150.0,0.7716,1
IND-S01372,0,IN-C13370-SS,1.61,36.96,1.004,1
IND-S01372,0,IN-C14508-SS,8.06,36.89,0.967,1
IND-S01372,0,IN-C12344-TR01,72.72,46.55,0.987,1
IND-S01372,0,IN-C12344-TR02,371.6,150.0,0.75,1
IND-S01372,0,IN-C12344-FD021,371.6,150.0,0.75,1
IND-S01372,0,IN-C12344-FD022,72.72,42.0,0.975,1
IND-S01372,0,IN-C12344-TR03,72.72,40.98,1.009,1
IND-S01372,0,IN-C12344-GEN05,66.65,40.77,0.9657,1
IND-S01372,1,IN-TAM-HUB,73.25,45.3,0.9544,1
IND-S01372,1,IN-C12344-SS,0.0,149.48,0.0,0
IND-S01372,1,IN-C13370-SS,0.0,36.44,1.004,1
IND-S01372,1,IN-C14508-SS,0.0,36.36,0.967,1
IND-S01372,1,IN-C12344-TR01,0.0,46.02,1.012,1
IND-S01372,1,IN-C12344-TR02,0.0,149.48,0.0,0
IND-S01372,1,IN-C12344-FD021,0.0,149.48,0.0,0
IND-S01372,1,IN-C12344-FD022,0.0,41.48,1.0,1
IND-S01372,1,IN-C12344-TR03,0.0,40.45,1.034,1
IND-S01372,1,IN-C12344-GEN05,0.0,40.25,0.984,1
IND-S01373,0,IN-C03058-SS,106.72,44.13,0.9686,1
IND-S01373,0,IN-C03061-SS,222.05,150.0,0.8087,1
IND-S01373,0,IN-C03163-SS,143.92,87.45,0.9317,1
IND-S01373,0,IN-C03061-TR01,92.05,47.92,0.9797,1
IND-S01373,0,IN-C03061-TR02,222.05,150.0,0.8177,1
IND-S01373,0,IN-C03061-FD021,222.05,150.0,0.7717,1
IND-S01373,1,IN-C03058-SS,0.0,43.6,0.0,0
IND-S01373,1,IN-C03061-SS,0.0,149.48,0.0,0
IND-S01373,1,IN-C03163-SS,0.0,86.93,0.0,0
IND-S01373,1,IN-C03061-TR01,0.0,47.4,1.026,1
IND-S01373,1,IN-C03061-TR02,0.0,149.48,0.0,0
IND-S01373,1,IN-C03061-FD021,0.0,149.48,0.0,0
IND-S01374,0,IN-SR-HUB,72.99,39.38,0.9417,1
IND-S01374,0,IN-TAM-HUB,270.18,150.0,0.75,1
IND-S01374,0,IN-C12340-SS,74.92,41.5,0.9576,1
IND-S01374,0,IN-C12341-SS,61.32,47.76,0.9805,1
IND-S01374,0,IN-C12342-SS,61.91,47.04,0.9669,1
IND-S01374,0,IN-C12343-SS,61.9,42.11,0.9679,1
IND-S01374,0,IN-C12344-SS,61.9,42.49,0.9479,1
IND-S01374,0,IN-C12345-SS,61.89,49.19,0.9639,1
IND-S01374,0,IN-C12346-SS,61.88,41.99,1.0089,1
IND-S01374,0,IN-C12347-SS,62.33,49.84,0.9544,1
IND-S01374,0,IN-C12348-SS,62.09,40.97,0.9677,1
IND-S01374,0,IN-C12349-SS,62.06,44.64,0.9807,1
IND-S01374,0,IN-C12350-SS,96.03,43.35,0.9554,1
IND-S01374,0,IN-C12351-SS,62.06,38.49,0.9497,1
IND-S01374,0,IN-C12352-SS,61.32,47.98,1.0065,1
IND-S01374,0,IN-C12353-SS,61.32,45.58,1.0035,1
IND-S01374,0,IN-C12354-SS,61.32,42.43,1.0235,1
IND-S01374,0,IN-C12355-SS,61.32,43.88,1.0235,1
IND-S01374,0,IN-C12356-SS,61.32,45.31,0.9555,1
IND-S01374,0,IN-C12357-SS,61.32,44.38,0.9825,1
IND-S01374,0,IN-C12358-SS,61.32,44.36,1.0015,1
IND-S01374,0,IN-C12359-SS,61.32,42.46,0.9625,1
IND-S01374,0,IN-C12360-SS,61.32,48.81,1.0215,1
IND-S01374,0,IN-C12361-SS,61.32,48.46,1.0275,1
IND-S01374,0,IN-C12362-SS,61.32,43.51,1.0125,1
IND-S01374,0,IN-C12363-SS,61.32,47.91,0.9515,1
IND-S01374,0,IN-C12364-SS,61.95,49.74,1.0169,1
IND-S01374,0,IN-C12365-SS,61.32,42.98,1.0095,1
IND-S01374,0,IN-C12366-SS,61.32,37.18,0.9645,1
IND-S01374,0,IN-C12367-SS,61.32,45.28,0.9545,1
IND-S01374,0,IN-C12368-SS,61.32,44.68,0.9705,1
IND-S01374,0,IN-C12369-SS,61.32,37.76,0.9525,1
IND-S01374,0,IN-C12370-SS,61.32,41.08,0.9955,1
