asset_id,asset_class,city,state,region,lat,lon,voltage_kv,capacity_mva,age_years,base_load_pct,voltage_pu,ambient_temp_c,transformer_bank_id,breaker_state,protection_relay,power_factor_nominal,health_index,dga_hydrogen_ppm,dga_acetylene_ppm,last_inspection_date,maintenance_priority
IN-C04133-GEN04,generator,Dharamsala,Himachal Pradesh,NR,32.10109,76.2926,220,200,15,36.0,1.021,29.8,,CLOSED,50/51 Overcurrent,0.943,82.4,40.9,4.5,2025-08-21,ROUTINE
IN-C04134-GEN05,generator,Baddi,Himachal Pradesh,NR,30.85352,76.82638,220,200,3,42.5,1.034,30.7,,CLOSED,50/51 Overcurrent,0.93,89.3,35.5,3.6,2025-10-20,ROUTINE
IN-C04135-GEN06,generator,Nāhan,Himachal Pradesh,NR,30.64105,77.19375,220,200,35,51.7,1.012,30.3,,CLOSED,50/51 Overcurrent,0.988,60.5,45.9,1.1,2025-06-08,MEDIUM
IN-HIM-HUB-GEN,generator,Himachal Pradesh Hub Generation,Himachal Pradesh,NR,31.70664,76.76197,400,200,11,41.6,0.992,29.8,,CLOSED,50/51 Overcurrent,0.913,92.6,56.8,7.7,2026-02-27,ROUTINE
IN-JAM-HUB,substation,Jammu and Kashmir State Hub,Jammu and Kashmir,NR,33.54683,74.89559,400,3150,4,40.1,0.983,28.8,,CLOSED,50/51 Overcurrent,0.984,94.7,9.6,0.7,2025-08-02,ROUTINE
IN-C04484-SS,substation,Srinagar,Jammu and Kashmir,NR,34.08565,74.80555,220,1200,20,61.6,0.99,29.0,,CLOSED,50/51 Overcurrent,0.935,77.4,11.2,3.2,2026-08-08,MEDIUM
IN-C04485-SS,substation,Jammu,Jammu and Kashmir,NR,32.73528,74.86167,220,500,38,59.4,1.007,29.5,,CLOSED,50/51 Overcurrent,0.987,58.4,5.6,1.7,2025-08-26,HIGH
IN-C04486-SS,substation,Anantnag,Jammu and Kashmir,NR,33.73068,75.15418,220,160,34,32.5,0.961,29.4,,CLOSED,50/51 Overcurrent,0.966,67.1,27.1,3.6,2024-12-24,MEDIUM
IN-C04487-SS,substation,Soyībug,Jammu and Kashmir,NR,34.07677,74.7057,220,100,26,59.1,0.962,25.5,,CLOSED,50/51 Overcurrent,0.98,63.8,8.1,2.2,2025-12-14,MEDIUM
IN-C04488-SS,substation,Udhampur,Jammu and Kashmir,NR,32.92431,75.13573,132,100,30,58.7,0.96,26.7,,CLOSED,50/51 Overcurrent,0.947,72.1,88.8,3.0,2025-11-17,MEDIUM
IN-C04489-SS,substation,Bāramūla,Jammu and Kashmir,NR,34.209,74.34285,132,100,32,64.2,1.021,26.4,,CLOSED,50/51 Overcurrent,0.957,66.4,60.4,10.4,2025-06-29,MEDIUM
IN-C04490-SS,substation,Sopur,Jammu and Kashmir,NR,34.28671,74.47228,132,63,31,41.3,1.033,28.6,,CLOSED,50/51 Overcurrent,0.978,62.0,19.6,16.0,2025-12-15,MEDIUM
IN-C04491-SS,substation,Kathua,Jammu and Kashmir,NR,32.36941,75.52539,132,63,13,59.4,1.035,29.5,,CLOSED,50/51 Overcurrent,0.926,78.0,43.0,2.7,2025-08-17,ROUTINE
IN-C04492-SS,substation,Bandipura,Jammu and Kashmir,NR,34.41728,74.64308,132,40,7,34.0,1.031,27.5,,CLOSED,50/51 Overcurrent,0.983,91.3,14.4,2.5,2025-08-04,ROUTINE
IN-C04493-SS,substation,Rajaori,Jammu and Kashmir,NR,33.37526,74.3092,132,40,37,55.3,0.994,26.1,,CLOSED,50/51 Overcurrent,0.929,57.2,41.0,2.9,2026-02-12,HIGH
IN-C04494-SS,substation,Jammu Cantonment,Jammu and Kashmir,NR,32.70438,74.86114,132,25,3,40.0,0.962,32.0,,CLOSED,50/51 Overcurrent,0.944,93.8,15.5,2.5,2026-07-20,ROUTINE
IN-C04495-SS,substation,Ganderbal,Jammu and Kashmir,NR,34.22619,74.77478,132,25,18,40.3,0.967,30.9,,CLOSED,50/51 Overcurrent,0.924,83.0,44.6,4.3,2026-07-20,ROUTINE
IN-C04496-SS,substation,Pūnch,Jammu and Kashmir,NR,33.77033,74.09254,132,25,23,42.0,1.007,28.2,,CLOSED,50/51 Overcurrent,0.923,71.0,11.5,2.4,2024-10-10,MEDIUM
IN-C04497-SS,substation,Sāmba,Jammu and Kashmir,NR,32.56245,75.11993,132,25,15,38.4,1.013,29.7,,CLOSED,50/51 Overcurrent,0.921,84.9,21.0,17.2,2025-05-23,ROUTINE
IN-C04498-SS,substation,Bijbehara,Jammu and Kashmir,NR,33.79378,75.107,132,25,37,56.3,1.039,31.0,,CLOSED,50/51 Overcurrent,0.944,62.4,36.8,1.5,2025-05-03,MEDIUM
IN-C04499-SS,substation,Kulgam,Jammu and Kashmir,NR,33.64456,75.01923,132,25,24,63.8,0.978,31.5,,CLOSED,50/51 Overcurrent,0.976,79.7,19.5,13.2,2025-11-23,ROUTINE
IN-C04500-SS,substation,Dooru Verinag,Jammu and Kashmir,NR,33.5594,75.23222,132,25,31,57.9,0.962,26.9,,CLOSED,50/51 Overcurrent,0.974,65.7,16.8,2.8,2026-05-03,MEDIUM
IN-C04501-SS,substation,Badāmibāgh,Jammu and Kashmir,NR,34.07381,74.85276,132,25,15,43.0,1.033,30.4,,CLOSED,50/51 Overcurrent,0.918,84.5,12.4,1.9,2025-02-26,ROUTINE
IN-C04502-SS,substation,Kopawor,Jammu and Kashmir,NR,34.52856,74.26396,132,25,4,41.2,1.016,28.3,,CLOSED,50/51 Overcurrent,0.915,92.6,93.8,7.8,2025-12-21,ROUTINE
IN-C04503-SS,substation,Pāmpur,Jammu and Kashmir,NR,34.01515,74.91895,132,25,12,43.9,0.992,27.3,,CLOSED,50/51 Overcurrent,0.925,81.4,13.5,4.0,2025-06-10,ROUTINE
IN-C04504-SS,substation,Doda,Jammu and Kashmir,NR,33.14916,75.54746,132,25,25,55.8,1.037,29.7,,CLOSED,50/51 Overcurrent,0.973,61.5,8.7,6.7,2026-05-21,MEDIUM
IN-C04505-SS,substation,Akhnūr,Jammu and Kashmir,NR,32.8955,74.73486,132,25,30,38.5,1.04,27.6,,CLOSED,50/51 Overcurrent,0.917,66.4,66.2,2.2,2026-08-17,MEDIUM
IN-C04506-SS,substation,Kishtwār,Jammu and Kashmir,NR,33.31346,75.76726,132,25,37,61.3,1.021,30.1,,CLOSED,50/51 Overcurrent,0.975,60.0,42.7,1.7,2026-03-02,MEDIUM
IN-C04507-SS,substation,Raipur Domana,Jammu and Kashmir,NR,32.79844,74.78265,132,25,10,39.8,1.0,30.7,,CLOSED,50/51 Overcurrent,0.943,84.1,7.8,2.1,2025-09-21,ROUTINE
IN-C04508-SS,substation,Pulwama,Jammu and Kashmir,NR,33.87405,74.89955,132,25,13,58.5,1.025,30.3,,CLOSED,50/51 Overcurrent,0.988,89.0,85.0,3.0,2025-05-22,ROUTINE
IN-C04509-SS,substation,Pattan,Jammu and Kashmir,NR,34.16125,74.55634,132,25,34,43.5,0.986,29.1,,CLOSED,50/51 Overcurrent,0.988,55.8,11.8,10.2,2025-01-02,HIGH
IN-C04510-SS,substation,Trāl,Jammu and Kashmir,NR,33.92708,75.11585,132,25,10,61.2,1.013,27.7,,CLOSED,50/51 Overcurrent,0.958,81.9,37.1,1.6,2025-08-30,ROUTINE
IN-C04511-SS,substation,Achhībal,Jammu and Kashmir,NR,33.68409,75.21835,132,25,30,53.9,0.981,26.0,,CLOSED,50/51 Overcurrent,0.914,61.0,38.5,7.8,2026-05-23,MEDIUM
IN-C04512-SS,substation,Shopian,Jammu and Kashmir,NR,33.71723,74.83413,132,25,16,39.8,0.976,26.3,,CLOSED,50/51 Overcurrent,0.932,79.3,22.0,4.5,2026-06-26,ROUTINE
IN-C04513-SS,substation,Bunjwah,Jammu and Kashmir,NR,33.14584,75.9479,132,25,31,63.0,0.991,31.7,,CLOSED,50/51 Overcurrent,0.982,64.7,11.6,2.0,2025-12-16,MEDIUM
IN-C04514-SS,substation,Gulgam,Jammu and Kashmir,NR,34.55005,74.21729,132,25,28,30.2,0.989,28.6,,CLOSED,50/51 Overcurrent,0.926,59.8,49.8,12.5,2025-10-11,HIGH
IN-C04515-SS,substation,Brāhmanān di Bāri,Jammu and Kashmir,NR,32.64398,74.91099,132,25,31,61.4,1.026,29.3,,CLOSED,50/51 Overcurrent,0.932,63.8,38.0,10.2,2026-07-05,MEDIUM
IN-C04516-SS,substation,Badgām,Jammu and Kashmir,NR,34.01524,74.72074,132,25,9,34.3,1.017,27.6,,CLOSED,50/51 Overcurrent,0.919,90.1,21.0,4.6,2025-04-26,ROUTINE
IN-C04517-SS,substation,R.S. Pora,Jammu and Kashmir,NR,32.60591,74.7334,132,25,22,30.9,1.016,30.1,,CLOSED,50/51 Overcurrent,0.936,72.9,31.9,5.4,2025-11-18,MEDIUM
IN-C04518-SS,substation,Sumbal,Jammu and Kashmir,NR,34.23072,74.6472,132,25,13,63.6,0.99,26.6,,CLOSED,50/51 Overcurrent,0.916,87.7,26.8,4.1,2026-06-14,ROUTINE
IN-C04519-SS,substation,Nawānshahr,Jammu and Kashmir,NR,32.76505,74.52772,132,25,20,44.4,1.026,29.6,,CLOSED,50/51 Overcurrent,0.944,77.2,45.8,4.9,2025-01-27,MEDIUM
IN-C04520-SS,substation,Kupwāra,Jammu and Kashmir,NR,34.03056,74.26417,132,25,29,30.6,1.035,29.2,,CLOSED,50/51 Overcurrent,0.919,66.9,8.0,6.7,2026-03-25,MEDIUM
IN-C04521-SS,substation,Bhulwāl,Jammu and Kashmir,NR,32.83713,74.81932,132,25,21,43.0,0.96,31.6,,CLOSED,50/51 Overcurrent,0.98,87.8,27.0,12.5,2025-12-05,ROUTINE
IN-C04522-SS,substation,Krālapur,Jammu and Kashmir,NR,33.99951,74.81331,132,25,16,39.0,0.971,29.4,,CLOSED,50/51 Overcurrent,0.966,77.1,33.2,2.8,2024-12-31,MEDIUM
IN-C04523-SS,substation,Nagrota,Jammu and Kashmir,NR,32.80106,74.91324,132,25,7,56.1,1.039,28.8,,CLOSED,50/51 Overcurrent,0.974,84.2,45.3,2.7,2026-07-12,ROUTINE
IN-C04524-SS,substation,Handwāra,Jammu and Kashmir,NR,34.39677,74.28138,132,25,38,64.7,0.989,25.7,,CLOSED,50/51 Overcurrent,0.988,59.4,22.8,4.3,2025-11-12,HIGH
IN-C04525-SS,substation,Bhadarwāh,Jammu and Kashmir,NR,32.97941,75.71723,132,25,4,41.9,1.01,27.3,,CLOSED,50/51 Overcurrent,0.978,90.1,17.4,1.5,2025-08-04,ROUTINE
IN-C04526-SS,substation,Hājan,Jammu and Kashmir,NR,34.29895,74.61681,132,25,4,30.3,1.013,29.7,,CLOSED,50/51 Overcurrent,0.925,93.1,31.2,4.6,2025-10-12,ROUTINE
IN-C04527-SS,substation,Quimoh,Jammu and Kashmir,NR,33.72154,75.08562,132,25,8,54.0,1.02,26.0,,CLOSED,50/51 Overcurrent,0.972,96.8,41.0,5.6,2025-04-26,ROUTINE
IN-C04528-SS,substation,Drug Mulla,Jammu and Kashmir,NR,34.48535,74.28709,132,25,21,45.3,0.993,29.9,,CLOSED,50/51 Overcurrent,0.915,79.8,26.4,3.7,2024-09-12,ROUTINE
IN-C04529-SS,substation,Awantipur,Jammu and Kashmir,NR,33.91978,75.01515,132,25,30,36.9,0.981,26.8,,CLOSED,50/51 Overcurrent,0.937,66.7,20.7,2.1,2025-12-12,MEDIUM
IN-C04530-SS,substation,Yāripur,Jammu and Kashmir,NR,33.72249,75.0181,132,25,33,32.9,1.036,30.6,,CLOSED,50/51 Overcurrent,0.983,63.7,26.1,5.3,2025-01-28,MEDIUM
IN-C04531-SS,substation,Arwani,Jammu and Kashmir,NR,33.78226,75.06739,132,25,1,31.7,1.019,28.5,,CLOSED,50/51 Overcurrent,0.956,91.9,12.2,3.0,2026-06-07,ROUTINE
IN-C04532-SS,substation,Bishnāh,Jammu and Kashmir,NR,32.6106,74.85557,132,25,13,49.1,0.984,32.4,,CLOSED,50/51 Overcurrent,0.946,90.7,16.3,6.1,2025-08-20,ROUTINE
IN-C04533-SS,substation,Tsrār Sharīf,Jammu and Kashmir,NR,33.86319,74.76524,132,25,37,52.5,1.021,29.5,,CLOSED,50/51 Overcurrent,0.96,63.4,45.1,1.5,2025-08-09,MEDIUM
IN-C04534-SS,substation,Mehmood Pora,Jammu and Kashmir,NR,33.68736,74.99523,132,25,36,60.7,0.998,26.7,,CLOSED,50/51 Overcurrent,0.931,59.9,8.9,8.0,2025-06-17,HIGH
IN-C04535-SS,substation,Dever Inder Bug,Jammu and Kashmir,NR,34.45581,74.45072,132,25,14,32.6,0.981,26.4,,CLOSED,50/51 Overcurrent,0.956,87.7,26.7,2.4,2024-09-23,ROUTINE
IN-C04536-SS,substation,Safāpūr,Jammu and Kashmir,NR,34.26055,74.66418,132,25,8,47.8,1.031,30.9,,CLOSED,50/51 Overcurrent,0.932,84.2,16.0,6.4,2025-12-07,ROUTINE
IN-C04537-SS,substation,Nāushahra,Jammu and Kashmir,NR,33.15712,74.24012,132,25,16,52.6,0.993,31.4,,CLOSED,50/51 Overcurrent,0.962,82.5,52.9,1.6,2025-08-14,ROUTINE
IN-C04538-SS,substation,Abbaspur,Jammu and Kashmir,NR,33.8174,73.97568,132,25,24,64.9,1.018,25.8,,CLOSED,50/51 Overcurrent,0.932,62.3,27.0,5.1,2026-04-17,MEDIUM
IN-C04539-SS,substation,Sogām,Jammu and Kashmir,NR,34.50137,74.38228,132,25,9,34.6,0.966,30.8,,CLOSED,50/51 Overcurrent,0.967,87.6,13.4,1.7,2026-06-21,ROUTINE
IN-C04540-SS,substation,Tangdhār,Jammu and Kashmir,NR,34.3979,73.85984,132,25,36,34.9,0.971,27.4,,CLOSED,50/51 Overcurrent,0.973,62.9,79.5,0.8,2025-12-01,MEDIUM
IN-C04541-SS,substation,Qāzigund,Jammu and Kashmir,NR,33.63828,75.14261,132,25,6,48.9,1.039,30.5,,CLOSED,50/51 Overcurrent,0.969,87.8,21.6,6.0,2025-06-02,ROUTINE
IN-C04542-SS,substation,Khreuh,Jammu and Kashmir,NR,34.01886,74.99914,132,25,8,47.3,0.965,29.0,,CLOSED,50/51 Overcurrent,0.945,86.9,16.2,6.0,2025-06-21,ROUTINE
IN-C04543-SS,substation,Patha Deōsar,Jammu and Kashmir,NR,33.63401,75.07186,132,25,15,59.8,0.972,28.1,,CLOSED,50/51 Overcurrent,0.962,80.8,29.9,2.7,2025-12-21,ROUTINE
IN-C04544-SS,substation,Norīa,Jammu and Kashmir,NR,32.52095,74.79845,132,25,8,54.9,0.995,28.1,,CLOSED,50/51 Overcurrent,0.937,95.7,12.6,1.2,2026-05-06,ROUTINE
IN-C04545-SS,substation,Hirānagar,Jammu and Kashmir,NR,32.45493,75.27187,132,25,33,36.8,1.033,30.4,,CLOSED,50/51 Overcurrent,0.923,68.5,28.5,3.8,2025-12-04,MEDIUM
IN-C04546-SS,substation,Uri,Jammu and Kashmir,NR,34.086,74.032,132,25,5,44.9,0.997,26.8,,CLOSED,50/51 Overcurrent,0.941,99.0,36.2,5.0,2025-10-14,ROUTINE
IN-C04547-SS,substation,Pahalgam,Jammu and Kashmir,NR,34.01592,75.31899,132,25,16,35.3,1.023,29.2,,CLOSED,50/51 Overcurrent,0.958,82.9,15.6,3.1,2025-09-17,ROUTINE
IN-C04548-SS,substation,Mattan,Jammu and Kashmir,NR,33.76302,75.20898,132,25,37,56.4,1.013,31.3,,CLOSED,50/51 Overcurrent,0.94,52.6,21.8,3.9,2025-08-13,HIGH
IN-C04549-SS,substation,Katra,Jammu and Kashmir,NR,32.99167,74.93195,132,25,9,58.4,1.003,31.5,,CLOSED,50/51 Overcurrent,0.933,90.3,45.0,5.5,2026-02-19,ROUTINE
IN-C04550-SS,substation,Dārapur,Jammu and Kashmir,NR,34.51219,74.41399,132,25,26,59.0,1.033,25.9,,CLOSED,50/51 Overcurrent,0.969,62.6,46.8,3.3,2025-05-29,MEDIUM
IN-C04551-SS,substation,Wail,Jammu and Kashmir,NR,34.27074,74.80361,132,25,16,46.6,0.981,30.1,,CLOSED,50/51 Overcurrent,0.928,78.2,53.6,3.3,2026-03-04,ROUTINE
IN-C04552-SS,substation,Seer Hamdan,Jammu and Kashmir,NR,33.7887,75.24305,132,25,37,41.6,1.029,31.1,,CLOSED,50/51 Overcurrent,0.957,55.3,61.5,7.1,2025-02-11,HIGH
IN-C04553-SS,substation,Beerwah,Jammu and Kashmir,NR,34.01238,74.59563,132,25,21,36.7,1.009,29.8,,CLOSED,50/51 Overcurrent,0.961,71.5,14.6,1.1,2025-07-22,MEDIUM
IN-C04554-SS,substation,Rāmnagar,Jammu and Kashmir,NR,32.80728,75.31119,132,25,17,40.8,1.002,30.9,,CLOSED,50/51 Overcurrent,0.965,77.5,9.0,12.7,2026-07-20,MEDIUM
IN-C04555-SS,substation,Riāsi,Jammu and Kashmir,NR,33.08115,74.83242,132,25,16,58.9,1.02,28.7,,CLOSED,50/51 Overcurrent,0.918,76.1,23.3,5.3,2025-05-20,MEDIUM
IN-C04556-SS,substation,Vijaypur,Jammu and Kashmir,NR,32.56532,75.01859,132,25,35,45.7,0.969,32.4,,CLOSED,50/51 Overcurrent,0.957,52.1,42.8,34.2,2026-06-12,HIGH
IN-C04557-SS,substation,Shangus,Jammu and Kashmir,NR,33.69686,75.28366,132,25,8,32.7,1.023,26.9,,CLOSED,50/51 Overcurrent,0.942,92.0,28.8,1.8,2025-10-04,ROUTINE
IN-C04558-SS,substation,Parol,Jammu and Kashmir,NR,32.34598,75.43441,132,25,3,45.3,0.962,31.1,,CLOSED,50/51 Overcurrent,0.919,94.3,22.4,6.7,2026-02-20,ROUTINE
IN-C04559-SS,substation,Rakh Gadi Garh,Jammu and Kashmir,NR,32.66923,74.83887,132,25,2,41.5,1.0,27.0,,CLOSED,50/51 Overcurrent,0.948,99.0,40.2,1.9,2026-08-18,ROUTINE
IN-C04560-SS,substation,Yechagām,Jammu and Kashmir,NR,33.98734,74.75166,132,25,22,41.4,0.988,29.3,,CLOSED,50/51 Overcurrent,0.92,69.3,8.1,3.6,2024-09-19,MEDIUM
IN-C04561-SS,substation,Nagam,Jammu and Kashmir,NR,33.92637,74.79189,132,25,4,57.8,1.033,29.5,,CLOSED,50/51 Overcurrent,0.937,99.0,59.7,2.2,2025-02-24,ROUTINE
IN-C04562-SS,substation,Rehambal,Jammu and Kashmir,NR,32.89755,75.06831,132,25,11,58.1,1.002,31.9,,CLOSED,50/51 Overcurrent,0.921,84.2,77.2,2.7,2025-01-04,ROUTINE
IN-C04563-SS,substation,Rāmban,Jammu and Kashmir,NR,33.24278,75.23513,132,25,4,36.2,0.989,26.5,,CLOSED,50/51 Overcurrent,0.962,99.0,14.8,0.5,2025-11-11,ROUTINE
IN-C04564-SS,substation,Bīrpur,Jammu and Kashmir,NR,32.66167,74.95177,132,25,10,30.6,1.018,32.2,,CLOSED,50/51 Overcurrent,0.949,93.6,16.9,3.6,2026-06-14,ROUTINE
IN-C04565-SS,substation,Watargām,Jammu and Kashmir,NR,34.31944,74.37361,132,25,16,46.8,0.969,26.0,,CLOSED,50/51 Overcurrent,0.948,91.2,38.6,7.6,2025-02-14,ROUTINE
IN-C04566-SS,substation,Khore,Jammu and Kashmir,NR,32.8226,74.51129,132,25,26,44.2,0.962,27.2,,CLOSED,50/51 Overcurrent,0.956,72.0,27.7,3.6,2026-07-12,MEDIUM
IN-C04567-SS,substation,Sunderbani,Jammu and Kashmir,NR,33.04841,74.48846,132,25,21,48.3,0.966,30.9,,CLOSED,50/51 Overcurrent,0.98,78.8,27.8,4.6,2025-05-30,ROUTINE
IN-C04568-SS,substation,Surankōt,Jammu and Kashmir,NR,33.62708,74.27468,132,25,12,52.4,0.988,29.3,,CLOSED,50/51 Overcurrent,0.95,79.1,22.3,1.4,2026-07-01,ROUTINE
IN-C04569-SS,substation,Khaur,Jammu and Kashmir,NR,32.6027,74.80918,132,25,37,64.2,0.997,27.9,,CLOSED,50/51 Overcurrent,0.933,59.0,25.5,6.0,2026-02-16,HIGH
IN-C04570-SS,substation,Kokernag,Jammu and Kashmir,NR,33.57847,75.3181,132,25,30,64.9,1.024,26.8,,CLOSED,50/51 Overcurrent,0.978,54.9,30.5,3.6,2025-06-09,HIGH
IN-C04571-SS,substation,Aish Maqām,Jammu and Kashmir,NR,33.86503,75.28369,132,25,23,65.2,1.028,27.3,,CLOSED,50/51 Overcurrent,0.944,77.6,41.9,7.0,2026-07-13,MEDIUM
IN-C04572-SS,substation,Chadoora,Jammu and Kashmir,NR,33.94539,74.79714,132,25,23,32.4,1.037,30.2,,CLOSED,50/51 Overcurrent,0.956,69.6,21.8,3.6,2026-07-29,MEDIUM
IN-C04573-SS,substation,Rathian,Jammu and Kashmir,NR,32.8953,75.13082,132,25,17,55.9,0.982,26.8,,CLOSED,50/51 Overcurrent,0.986,81.1,56.2,2.2,2025-12-24,ROUTINE
IN-C04574-SS,substation,Bhore,Jammu and Kashmir,NR,32.66678,74.82916,132,25,5,47.3,0.977,28.9,,CLOSED,50/51 Overcurrent,0.914,95.3,134.2,7.8,2026-02-06,ROUTINE
IN-C04575-SS,substation,Buna Hir,Jammu and Kashmir,NR,34.52428,74.20296,132,25,30,30.4,1.017,27.3,,CLOSED,50/51 Overcurrent,0.957,63.7,6.2,9.7,2025-07-02,MEDIUM
IN-C04576-SS,substation,Nowangabra,Jammu and Kashmir,NR,34.36209,73.8453,132,25,23,44.1,1.012,30.1,,CLOSED,50/51 Overcurrent,0.953,70.9,29.1,3.4,2025-11-15,MEDIUM
IN-C04577-SS,substation,Rāmgarh,Jammu and Kashmir,NR,32.5084,74.96449,132,25,7,33.7,0.989,30.0,,CLOSED,50/51 Overcurrent,0.976,88.2,24.9,6.4,2025-02-21,ROUTINE
IN-C04578-SS,substation,Ashmuji Khalsa,Jammu and Kashmir,NR,33.67129,75.07266,132,25,11,37.4,0.962,25.6,,CLOSED,50/51 Overcurrent,0.962,90.9,13.4,6.7,2025-07-09,ROUTINE
IN-C04579-SS,substation,Fārward Kahūta,Jammu and Kashmir,NR,33.88238,74.10714,132,25,3,43.0,1.036,25.6,,CLOSED,50/51 Overcurrent,0.94,96.2,20.0,2.6,2025-10-07,ROUTINE
IN-C04580-SS,substation,Thanna Mandi,Jammu and Kashmir,NR,33.54204,74.381,132,25,33,55.2,1.006,26.7,,CLOSED,50/51 Overcurrent,0.936,64.5,5.0,1.3,2025-07-18,MEDIUM
IN-C04581-SS,substation,Māgām,Jammu and Kashmir,NR,34.09256,74.59016,132,25,17,65.8,1.005,28.2,,CLOSED,50/51 Overcurrent,0.92,74.4,13.5,3.9,2025-10-23,MEDIUM
IN-C04582-SS,substation,Bashohli,Jammu and Kashmir,NR,32.49972,75.8156,132,25,15,64.6,1.027,27.7,,CLOSED,50/51 Overcurrent,0.918,79.7,10.5,2.3,2026-08-15,ROUTINE
IN-C04583-SS,substation,Ratnu Chak,Jammu and Kashmir,NR,32.66668,74.92668,132,25,8,31.4,0.998,30.8,,CLOSED,50/51 Overcurrent,0.945,98.7,9.6,5.4,2025-04-10,ROUTINE
IN-C04584-SS,substation,Prisal,Jammu and Kashmir,NR,33.75581,75.04211,132,25,34,37.3,0.974,28.1,,CLOSED,50/51 Overcurrent,0.966,60.1,16.9,3.2,2025-11-02,MEDIUM
IN-C04585-SS,substation,Talwara,Jammu and Kashmir,NR,33.1048,74.79283,132,25,28,65.3,1.021,27.8,,CLOSED,50/51 Overcurrent,0.961,65.5,35.8,10.8,2026-01-24,MEDIUM
IN-C04586-SS,substation,Majhiāri,Jammu and Kashmir,NR,33.59694,74.22526,132,25,23,35.4,0.96,26.4,,CLOSED,50/51 Overcurrent,0.97,83.0,21.3,4.0,2026-08-17,ROUTINE
IN-C04587-SS,substation,Bilaur,Jammu and Kashmir,NR,32.61384,75.60494,132,25,5,52.2,1.028,29.9,,CLOSED,50/51 Overcurrent,0.943,80.4,63.3,1.8,2026-04-03,ROUTINE
IN-C04588-SS,substation,Dhīnde,Jammu and Kashmir,NR,32.62687,74.78334,132,25,9,49.6,0.98,30.6,,CLOSED,50/51 Overcurrent,0.953,88.7,17.8,5.4,2025-03-06,ROUTINE
IN-C04589-SS,substation,Asham,Jammu and Kashmir,NR,34.25171,74.62594,132,25,28,54.5,0.973,28.7,,CLOSED,50/51 Overcurrent,0.921,64.3,20.0,3.0,2025-07-10,MEDIUM
IN-C04590-SS,substation,Chhatha,Jammu and Kashmir,NR,32.6807,74.82816,132,25,28,57.4,0.977,28.9,,CLOSED,50/51 Overcurrent,0.913,67.1,26.0,6.6,2025-10-08,MEDIUM
IN-C04591-SS,substation,Kālu Chak,Jammu and Kashmir,NR,32.65717,74.90165,132,25,5,35.7,1.019,28.5,,CLOSED,50/51 Overcurrent,0.971,96.5,10.3,1.8,2026-04-17,ROUTINE
IN-C04592-SS,substation,Gorah Salathian,Jammu and Kashmir,NR,32.60522,75.04244,132,25,22,33.3,1.017,26.7,,CLOSED,50/51 Overcurrent,0.969,75.2,13.7,1.9,2025-01-26,MEDIUM
IN-C04593-SS,substation,Marhi,Jammu and Kashmir,NR,33.10985,74.84155,132,25,24,61.9,0.963,26.8,,CLOSED,50/51 Overcurrent,0.953,74.6,14.7,7.5,2025-02-20,MEDIUM
IN-C04594-SS,substation,Marālīa,Jammu and Kashmir,NR,32.63906,74.82138,132,25,20,54.8,1.021,30.8,,CLOSED,50/51 Overcurrent,0.955,74.3,12.6,3.8,2025-05-14,MEDIUM
IN-C04595-SS,substation,Batoti,Jammu and Kashmir,NR,33.11826,75.30889,132,25,9,45.5,0.974,30.2,,CLOSED,50/51 Overcurrent,0.947,93.3,14.2,4.4,2025-01-16,ROUTINE
IN-C04596-SS,substation,Gho Brāhmanān de,Jammu and Kashmir,NR,32.5559,74.9539,132,25,1,37.6,0.961,29.3,,CLOSED,50/51 Overcurrent,0.968,99.0,7.4,1.5,2025-09-18,ROUTINE
IN-C04597-SS,substation,Solakut,Jammu and Kashmir,NR,34.53909,74.25529,132,25,9,38.7,0.963,29.3,,CLOSED,50/51 Overcurrent,0.959,87.0,22.9,2.2,2025-08-20,ROUTINE
IN-C04598-SS,substation,Jauriān,Jammu and Kashmir,NR,32.83255,74.57612,132,25,34,38.3,1.016,27.5,,CLOSED,50/51 Overcurrent,0.913,63.8,55.2,1.4,2026-03-23,MEDIUM
IN-C04599-SS,substation,Ghomanhasan,Jammu and Kashmir,NR,32.72181,74.73496,132,25,18,54.6,1.03,30.3,,CLOSED,50/51 Overcurrent,0.918,71.1,25.9,6.8,2025-01-09,MEDIUM
IN-C04600-SS,substation,Banihāl,Jammu and Kashmir,NR,33.43647,75.19684,132,25,13,65.8,0.986,27.0,,CLOSED,50/51 Overcurrent,0.979,87.2,12.4,6.8,2025-02-14,ROUTINE
IN-C04601-SS,substation,Nihālpur Simba,Jammu and Kashmir,NR,32.62361,74.78194,132,25,8,65.3,1.021,27.4,,CLOSED,50/51 Overcurrent,0.933,87.2,14.3,3.4,2025-10-22,ROUTINE
IN-C04602-SS,substation,Keran,Jammu and Kashmir,NR,34.65371,73.95308,132,25,36,31.1,1.008,29.9,,CLOSED,50/51 Overcurrent,0.953,58.9,14.9,2.8,2025-09-29,HIGH
IN-C04603-SS,substation,Lakhanpur,Jammu and Kashmir,NR,32.38519,75.59749,132,25,26,38.0,0.994,32.2,,CLOSED,50/51 Overcurrent,0.955,64.9,46.8,2.2,2024-10-07,MEDIUM
IN-C04604-SS,substation,Shitlu,Jammu and Kashmir,NR,34.23685,74.35099,132,25,28,52.0,1.027,27.9,,CLOSED,50/51 Overcurrent,0.948,63.0,6.2,4.3,2026-06-26,MEDIUM
